#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Event/decision/modifier definitions;;;;;;;;;;;;;;x
###### Druidic rebirth;;;;;;;;;;;;;;x
reinstate_celtic_rites;Reinstate Celtic Rite;;;;;;;;;;;;;x
reinstate_celtic_rites_desc;With the help of our court wizard, we could reinstate much of the old Celtic ways.;;;;;;;;;;;;;x
invite_bard_to_court;Invite a Bard to Court;;;;;;;;;;;;;x
invite_bard_to_court_desc;We could patronize one of the many bards wondering the realms and have them serve in our court.;;;;;;;;;;;;;x
celtic_ways;Celtic Rites;;;;;;;;;;;;;x
celtic_ways_desc;This character has taken up ancient Celtic traditions.;;;;;;;;;;;;;x
EVTDESCancrel.0000;A faint whisper draws your attention and you find a haggard old man in a dark corner of your castle. Before you have a chance to throw him out, he explains that he is a wizard. He claims to be powerful in the ways of the old gods, and he has come to offer you his services.;;;;;;;;;;;;;x
EVTOPTAancrel.0000;A man should keep eyes on all matters.;;;;;;;;;;;;;x
EVTOPTBancrel.0000;Strange man, begone!;;;;;;;;;;;;;x
begone_sorcerer;You send the pagan away.;Vous faites sortir cette misérable créature.;Ihr schickt die elende Kreatur fort.;;Echas a la criatura miserable.;;;;;;;;;x
tailteann_invite;You send invitations to the Aonach;;;;;;;;;;;;;x
TAILTEANNTITLE;Aonach Tailteann;;;;;;;;;;;;;x
EVTDESCancrel.1190;A courier has come forth inviting all free men and women of the realm to attend a grand Aonach Tailteann, the like of which is only seen once per reign.;Un coursier est venu inviter tous les hommes et femmes libres du Royaume à participer à un grand Aonach Teltainn, de ceux qui ne sont organisés qu’une fois au cours d’un règne.;;;;;;;;;;;;x
EVTOPTAancrel.1190;A perfect opportunity to prove ourselves;L’occasion de prouver notre valeur.;;;;;;;;;;;;x
EVTOPTBancrel.1190;I prefer to worship my ancestors in private.;;;;;;;;;;;;;x
EVTDESCancrel.1191;It is time for the Aonach Tailteann, for the next month let us all show our respect for the dead and our might in the games.;Avec le tournoi, chacun pourra, au cours des deux mois à venir, afficher son excellence martiale.;Es ist an der Zeit, das Turnier zu beginnen. Die nächsten 2 Monate sollen alle ihre kriegerischen Fähigkeiten unter Beweis stellen.;;Es hora de que el torneo nos deleite durante dos meses con la brillantez de sus combates.;;;;;;;;;x
EVTOPTAancrel.1191;This is the time;L’heure est venue.;Die Zeit ist gekommen;;Esta es la ocasión.;;;;;;;;;x
EVTOPTBancrel.1191;Sadly a small war will delay this;Malheureusement, une petite guerre le retardera.;Leider wird es von einem kleinen Krieg verzögert;;Por desgracia, una guerra aplazará el evento.;;;;;;;;;x
EVTDESCancrel.1192;The grand Aonach Tailteann of [From.GetTitledName] has been cancelled due to war.;Le grand Aonach Tailteann de [From.GetTitledName] a été annulé à cause de la guerre.;Das große Aonach Tailteann von [From.GetTitledName] wurde wegen des Krieges abgesagt.;;El Gran Aonach Tailteann de [From.GetTitledName] se ha cancelado debido a la guerra.;;;;;;;;;x
EVTOPTAancrel.1192;How dare they interrupt this celebration!;;;;;;;;;;;;;x
EVTDESCancrel.1193;I have sent forth messengers around the realm to spread the word that a grand Aonach Tailteann will be held;;;;;;;;;;;;;x
EVTOPTAancrel.1193;The Aonach Tailteann begins soon;;;;;;;;;;;;;x
EVTDESCancrel.1194;As I draw my last breath I remember the Aonach Tailteann. Alas, what irony!;;;;;;;;;;;;;x
EVTOPTAancrel.1194;I hope my subjects will remember me as a benevolent ruler;J'espère que mes sujets se souviendront de moi comme d'un dirigeant bienveillant.;Ich hoffe, meine Untertanen werden mich als einen gütigen Herrscher in Erinnerung behalten;;Espero que mis súbditos me recuerden como un gobernante benevolente.;;;;;;;;;x
EVTTOOLTIPancrel.1195;Your vassals will be informed of your untimely death;Vos vassaux seront informés de votre mort prématurée.;Eure Vasallen werden über Euren vorzeitigen Tod in Kenntnis gesetzt ;;Tus vasallos serán informados sobre tu prematura muerte.;;;;;;;;;x
EVTDESCancrel.1195;Dear [Root.GetTitledFirstName], due to [From.GetTitledFirstName]'s untimely death the Aonach Tailteann unfortunately has been cancelled.\n\nSigned, \n[Root.Liege.GetTitledFirstName];Cher [Root.GetTitledFirstName], en raison de la mort inattendue de [From.GetTitledFirstName], l'Aonach Tailteann a malheureusement été annulé.\n\nSigné, \n[Root.Liege.GetTitledFirstName];[Root.GetTitledFirstName], aufgrund von [From.GetTitledFirstName]s vorzeitigem Tod, wurde das Aonach Tailteann leider abgesagt.\n\nGezeichnet, \n[Root.Liege.GetTitledFirstName];;Querido [Root.GetTitledFirstName], lamento informarte que la Aonach Tailteann queda suspedido debido a la prematura muerte de [From.GetTitledFirstName].\n\nFirma, \n[Root.Liege.GetTitledFirstName];;;;;;;;;x
EVTOPTAancrel.1195;And I had so looked forward to this!;Oh non, j'avais tellement hâte d'assister à cet Aonach !;Und ich hatte mich so darauf gefreut! ;;¡Tan ansiosamente había esperado esto!;;;;;;;;;x
EVTDESCancrel.1196;While the bards sing songs for the dead, you are offered a small votive figurine of wood to put in the bonfire, to whom shall you dedicate it? ;Alors que les bardes chantent la vie des défunts, vous êtes offert une petite figurine en bois, à qui la dédié vous ?;Ihr habt Euch entschlossen, einen großen Runenstein in Auftrag zu geben, der von zukünftigen Generationen betrachtet werden kann. Was soll in den Runenstein graviert werden?;;Has decidido encargar y levantar una gran piedra rúnica para que contemplen las generaciones futuras. ¿Qué debería tallarse en ella?;;;;;;;;;x
EVTOPTAancrel.1196;It shall burn in memory of [Root.Father.GetTitledFirstName], my departed father.;Elle brulera à la mémoire de [Root.Father.GetTitledFirstName], mon défunt père.;Er soll zu Ehren meines verstorbenen Vaters [Root.Father.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Father.GetTitledFirstName], mi difunto padre.;;;;;;;;;x
EVTOPTBancrel.1196;It shall burn in memory of [Root.Mother.GetTitledFirstName], my beloved mother.;Elle brulera à la mémoire de [Root.Mother.GetTitledFirstName], ma défunte mère.;Er soll zu Ehren meiner geliebten Mutter [Root.Mother.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Mother.GetTitledFirstName], mi querida madre.;;;;;;;;;x
honor_dead_tailteann;You wrap the votive offering in cloth that belonged to the deceased.;Vous envelopez la figurine à l'intérieur d'un tissu appartenant au défunt.;;;;;;;;;;;;x
EVTNAMEancrel.1197;In Memory of [Root.Father.GetFirstName];En mémoire de [Root.Father.GetFirstName];In Erinnerung an [Root.Father.GetFirstName];;En memoria de [Root.Father.GetFirstName];;;;;;;;;x
EVTDESCancrel.1197;The great bonfire has been lighted and it is now time for the offerings. You squeeze the figurine in your hand and think of your father \n\nYou throw the offering in the fire, content in the knowledge that your father's soul is safe with [From.Religion.GetRandomGodName].;;;;;;;;;;;;;x
EVTOPTAancrel.1197;The fire was hot;Elle est parfaite !;Perfekt!;;¡Es perfecto!;;;;;;;;;x
EVTNAMEancrel.1198;In Memory of [Root.Mother.GetFirstName];En mémoire de [Root.Mother.GetFirstName];In Erinnerung an [Root.Mother.GetFirstName];;En memoria de [Root.Mother.GetFirstName];;;;;;;;;x
EVTDESCancrel.1198;The great bonfire has been lighted and it is now time for the offerings. You squeeze the figurine in your hand and think of your mother. \n\nYou throw the offering in the fire, content in the knowledge that your mother's soul is safe with [From.Religion.GetRandomGodName].;;;;;;;;;;;;;x
EVTOPTAancrel.1198;The fire was hot;Elle est parfaite !;Perfekt!;;¡Es perfecto!;;;;;;;;;x
EVTDESCancrel.1199;In the fiery light of the mighty bonfire, the bards sing while various offerings are made for the deceased. Tomorrow, the Ollamh will spend the day distributing new laws for the people. The content of these laws will greatly influence how your reign is viewed.;Dans la lumière ardente du grand feu, les bardes continus de chanter les exploits des défunts alors que plusieurs hommes et femmes font des offrandes pour leurs défunts. Demain, l'ollamh passera la journée à proclamer les nouvelles lois pour le peuple.;;;;;;;;;;;;x
EVTOPTAancrel.1199;I will favor the nobles;;;;;;;;;;;;;x
EVTOPTBancrel.1199;I will favor the bards and the druids;;;;;;;;;;;;;x
EVTOPTCancrel.1199;I will favor the merchants;;;;;;;;;;;;;x
EVTOPTDancrel.1199;I will treat everyone equally;;;;;;;;;;;;;x
EVTOPTEancrel.1199;I will favor the crown;;;;;;;;;;;;;x
EVTOPTFancrel.1199;I will favor the fianna;;;;;;;;;;;;;x
EVTOPTGancrel.1199;I will favor the birds!;;;;;;;;;;;;;x
give_laws_ollam;The Ollamh distributes the new laws to your vassals\n;;;;;;;;;;;;;x
favored_warriors;Favors the Warrior caste;;;;;;;;;;;;;x
favored_druids;Favors the Druidic caste;;;;;;;;;;;;;x
favored_merchants;Favors the Merchant caste;;;;;;;;;;;;;x
favored_balance;Treats every caste equally;;;;;;;;;;;;;x
favored_crown;Favors the Crown;;;;;;;;;;;;;x
favored_fianna;Favors the Fianna;;;;;;;;;;;;;x
favored_birds;Favors the Birds;;;;;;;;;;;;;x
EVTDESCancrel.1200;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The noble families will get expanded rights in the..."\nThe new laws seem heavily biased towards the warrior castes.;;;;;;;;;;;;;x
EVTOPTAancrel.1200;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1201;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The noble Druids and Filidh will have the right to ..."\nThe new laws seem heavily biased towards the druidic castes.;;;;;;;;;;;;;x
EVTOPTAancrel.1201;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1202;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: Trade is of the utmost importance and thus..."\nThe new laws seem heavily biased towards the merchant castes.;;;;;;;;;;;;;x
EVTOPTAancrel.1202;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1203;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: In the interest of the commong good, every free man of the realm will..."\nThe new laws seem to treat everyone fairly.;;;;;;;;;;;;;x
EVTOPTAancrel.1203;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1204;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: For the Gaels to be great, their King must be great as well..."\nThe new laws seem to favor centralisation of the crowns powers.;;;;;;;;;;;;;x
EVTOPTAancrel.1204;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1205;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The free men of the Fianna are the most valorous warriors of the realm, thus their..."\nThe new laws seem heavily biased towards the roaming Fianna.;;;;;;;;;;;;;x
EVTOPTAancrel.1205;Very Well;;;;;;;;;;;;;x
EVTDESCancrel.1206;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The wondrous kings and queens of the heavens, those feathery angels from above, will have pecking rights on..."\nThe new laws seem to be strangely focused on the birds.;;;;;;;;;;;;;x
EVTOPTAancrel.1206;How strange;;;;;;;;;;;;;x
EVTOPTAancrel.1207;My will be made;;;;;;;;;;;;;x
EVTOPTAancrel.1208;Good;;;;;;;;;;;;;x
EVTOPTAancrel.1209;Excellent;;;;;;;;;;;;;x
EVTOPTAancrel.1210;My word is your command;;;;;;;;;;;;;x
EVTOPTAancrel.1211;Good;;;;;;;;;;;;;x
EVTOPTAancrel.1212;Excellent;;;;;;;;;;;;;x
EVTOPTAancrel.1213;My will be made;;;;;;;;;;;;;x
EVTDESCancrel.1214;Victory is mine, I triumphed in in every athletic contest there is, proving once and for all that I am the champion.;;;;;;;;;;;;;x
EVTOPTAancrel.1214;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
EVTDESCancrel.1215;[From.GetTitledName] has been crowned the most skillful athlete in the land.;;;;;;;;;;;;;x
EVTOPTAancrel.1215;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
EVTDESCancrel.1216;Victory is mine, I triumphed over all my foes, proving once and for all that I am a champion.;;;;;;;;;;;;;x
EVTOPTAancrel.1216;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
EVTDESCancrel.1217;[From.GetTitledName] has been crowned the most skillful fighter in the land.;;;;;;;;;;;;;x
EVTOPTAancrel.1217;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
EVTDESCancrel.1218;The judges have decided, my creation is the most intricate and beautiful piece of craftsmanship the judges have ever seen, proving once and for all that I am a master craftsman.;;;;;;;;;;;;;x
EVTOPTAancrel.1218;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
EVTDESCancrel.1219;[From.GetTitledName] has been crowned the most skillful craftsman in the land.;;;;;;;;;;;;;x
EVTOPTAancrel.1219;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
EVTDESCancrel.1220;The Aonach Tailteann is over and now it is time to bask in the glory.;L'Aonach Tailteann est terminé et l’heure est venue d’en récolter les fruits.;Das Turnier ist vorbei. Jetzt ist es an der Zeit, sich im Glanze des Erfolgs zu sonnen.;;El torneo ha acabado y ha llegado el momento de saborear la gloria.;;;;;;;;;x
EVTOPTAancrel.1220;A glorious event;Un événement glorieux;Ein ruhmreiches Ereignis;;Un evento glorioso.;;;;;;;;;x
EVTDESCancrel.1221;My liege! Your guest [From.GetTitledName] has tragically been killed during the games!;Mon Seigneur ! [From.GetTitledName] est mort tragiquement lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers getötet!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente asesinado durante el torneo!;;;;;;;;;x
EVTOPTAancrel.1221;Most unfortunate;Quelle malchance;Höchst bedauerlich;;El más desafortunado;;;;;;;;;x
EVTOPTBancrel.1221;Don't bother me with such details!;Passez sur les détails futiles !;Langweile mich nicht mit solchen Details!;;¡No me moleste con tales detalles!;;;;;;;;;x
EVTDESCancrel.1222;My liege! Your guest [From.GetTitledName] has tragically been maimed during the games!;Mon Seigneur ! [From.GetTitledName] a été gravement blessé lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers verkrüppelt!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente mutilado durante el torneo!;;;;;;;;;x
EVTDESCancrel.1223;My liege! Your guest [From.GetTitledName] has tragically been wounded during the games!;Mon Seigneur ! [From.GetTitledName] a été blessé lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers verwundet!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente herido durante el torneo!;;;;;;;;;x
opinion_tailteann_participant;Held Grand Aonach Tailteann;Organisateur du Grand Tournoi;Hat ein großes Turnier abgehalten;;El Gran Torneo se ha celebrado;;;;;;;;;x
opinion_tailteann_athlete;Best athlete in the land;Gagnant du Grand Tournoi;Gewinner des großen Turniers;;Ganador del Gran Torneo;;;;;;;;;x
opinion_tailteann_fighter;Best Fighter in the land;Deuxième du Grand Tournoi;Zweiter Platz im großen Turnier;;Segundo puesto en el Gran Torneo;;;;;;;;;x
opinion_tailteann_craftsman;Best craftsman in the land;Troisième du Grand Tournoi;Dritter Platz im großen Turnier;;Tercer puesto en el Gran Torneo;;;;;;;;;x
EVTDESCancrel.1224;The Tailteann Games end and although I may not have won any of the events my prowess did not go unnoticed.;Le tournoi se termine et même si je n’ai remporté aucune des mêlées, mes prouesses ont été remarquées.;Das Turnier geht zu Ende. Obwohl ich keinen der Nahkampfwettbewerbe gewinnen konnte, so sahen doch alle meine Fähigkeiten im Kampfe.;;El torneo ha acabado y, aunque no haya ganado ningún combate, mis proezas no han pasado desapercibidas.;;;;;;;;;x
EVTOPTAancrel.1224;But of course;Mais, bien sûr !;Aber natürlich;;Claro que sí.;;;;;;;;;x
EVTDESCancrel.1225;The Tailteann Games end and I have shown time and time again that my skill in arms, even if I did not win I still covered myself in glory.;Le tournoi se termine et j’ai prouvé que je savais manier les armes. Certes, je n’ai pas gagné, mais la gloire était malgré tout au rendez-vous.;Das Turnier geht zu Ende. Wieder und wieder habe ich gezeigt, wie gewandt ich im Kampfe bin. Zwar habe ich nicht gewonnen, doch großer Ruhm ist mir sicher.;;El torneo ha acabado y he demostrado una y otra vez mis gloriosas habilidades en la batalla. Aunque no haya ganado, me he cubierto de gloria.;;;;;;;;;x
EVTOPTAancrel.1225;Glory to me;Gloire à moi !;Ruhm und Ehre für mich;;Que la gloria me acompañe.;;;;;;;;;x
EVTDESCancrel.1226;The Tailteann Games end and it was a terrible moment, but it was one time only. I still hear their laughter.;Le tournoi se termine et il a été terrible. J’entends encore leurs rires.;Das Turnier geht zu Ende und es war einfach schrecklich. Zum Glück war es ein einmaliges Ereignis. Noch immer schallt ihr Gegacker in meinen Ohren ...;;El torneo ha acabado y ha sido horrible, menos mal que no se volverá a repetir. Aún me parece oír las risas.;;;;;;;;;x
EVTOPTAancrel.1226;It was shameful;Quelle honte !;Oh, welch Schande!;;Fue vergonzoso.;;;;;;;;;x
EVTDESCancrel.1227;The Tailteann Games end and I was a total disgrace. Personally I blame my team, but people did not see it that way.;Le tournoi se termine et j’ai perdu chacune des manches. Pour moi, c’est de la faute de mon écuyer, mais les autres ne semblent pas de cet avis.;Das Turnier geht zu Ende. Ich wurde bereits in den Anfangsrunden ausgeschaltet. Ich selbst mache dafür meinen Knappen verantwortlich, aber die Zuschauer sahen es anders.;;El torneo ha acabado y me eliminaron en los primeros combates. Yo creo que la culpa es de mi escudero, pero la gente no lo vio así.;;;;;;;;;x
EVTOPTAancrel.1227;I know they snigger behind my back.;Je sais qu’ils rient derrière mon dos.;Ich weiß, dass sie hinter meinem Rücken kichern;;Sé bien que se ríen a mis espaldas.;;;;;;;;;x
EVTDESCancrel.1228;The Tailteann Games end and although I did not win I felt many lessons were learnt.;Le tournoi se termine et même si je n’ai pas gagné, il m’a beaucoup appris.;Das Turnier geht zu Ende. Ich habe zwar nicht gewonnen, aber viel gelernt.;;El torneo ha acabado y, aunque no he ganado, creo que he aprendido mucho.;;;;;;;;;x
EVTOPTAancrel.1228;It was worthwhile.;Le jeu en valait la chandelle.;Für mich hat es sich gelohnt.;;Mereció la pena.;;;;;;;;;x
EVTDESCancrel.1229;The Tailteann Games end and my tactics were poor, people doubt my abilities now.;Le tournoi se termine. Mes tactiques se sont révélées médiocres et les gens doutent de mes capacités maintenant.;Das Turnier geht zu Ende. Die Leute zweifeln jetzt meine Fähigkeiten an, denn meine Taktik war schwach.;;El torneo ha acabado y mi estrategia fue deficiente. Ahora dudan de mis habilidades.;;;;;;;;;x
EVTOPTAancrel.1229;Oh Dear;Oh, là là !;Oh weh ...;;Madre mía.;;;;;;;;;x
EVTDESCancrel.1230;I felt my armor was strong and my training was first rate. Sadly it failed and I felt the icy chill as the steel carved into my flesh. My eyes grew heavy and sight grew dim.;Je pensais que mon armure était solide et mon entraînement de tour premier ordre. Malheureusement, ce n’était pas le cas et j’ai senti l’acier me déchirer la chair. J'avais les yeux lourds et ma vue s’est voilée.;Meine Rüstung war stark und meine Vorbereitung erstklassig. Als sich der eisige Stahl in mein Fleisch bohrte, erkannte ich aber, dass meine Rüstung wohl doch nicht so stark war wie vermutet. Meine Augen wurden schwer und ermatteten.;;Mi armadura era fuerte y mi entrenamiento había sido de primera. Pero, por desgracia, algo falló cuando sentí el frío helado del acero abriéndose en la piel. Los ojos se me cerraban y la vista se oscurecía.;;;;;;;;;x
EVTOPTAancrel.1230;Then I died;Puis, j’ai succombé.;Und dann starb ich;;En ese momento, morí.;;;;;;;;;x
EVTDESCancrel.1231;The fight was going well when the mace came crashing down upon me, I managed to block it but my shield shatter under the force of the blow. The next swing came crashing down and the darkness overtook me.;La mêlée se présentait bien avant que la masse ne s’abatte sur moi. J’ai réussi à la bloquer, mais mon bouclier n’y a pas résisté. Le coup suivant a eu raison de moi et j’ai plongé dans l’obscurité.;Der Nahkampf lief gut für mich. Als der Morgenstern auf mich niedersauste, konnte ich ihn abblocken, wobei allerdings mein Schild zu Bruch ging. Dann kann der nächste Schlag und um mich wurde es dunkel ...;;El combate iba bien hasta que aquella maza cayó sobre mí. Pude cubrirme, pero mi escudo quedó hecho añicos ante la fuerza del golpe. Entonces, recibí el siguiente mazazo y todo se volvió oscuro.;;;;;;;;;x
EVTOPTAancrel.1231;When I awoke I was maimed.;À mon réveil, j’étais estropié(e).;Als ich erwachte, war ich verstümmelt.;; Al despertar, vi mi cuerpo lisiado.;;;;;;;;;x
EVTDESCancrel.1232;I thought I was a better fighter than my opponent, but he came upon me and I parried the first thrust. The follow up was too quick for me and a jolt of pain shot through my body. ;J’ai cherché un adversaire digne de mon nom lors de la mêlée. J’ai réussi à esquiver sa première attaque, mais la seconde a été trop rapide et la souffrance a envahi mon corps. ;Im Nahkampf suchte ich nach einem würdigen Gegner, doch er griff mich zuerst an. Ich parierte den ersten Stoß. Der zweite allerdings war zu schnell für mich und Schmerzen durchzuckten meinen Körper.;;Yo que buscaba un rival digno para combatir... pero cuando este vino hacia mí, esquivé el primer ataque. Ya el siguiente fue demasiado rápido, y una oleada de dolor se me extendió por el cuerpo. ;;;;;;;;;x
EVTOPTAancrel.1232;The Wound, the  wound.;Blessé(e), blessé(e).;Oh, welch grausige Wunde!;;La herida, esa herida.;;;;;;;;;x
EVTDESCancrel.1233;I advanced forth to meet my opponent, but when I saw him my bowels suddenly loosened and guts turned to water. My foe looked on me in disgust.;Nous nous jetâmes dans la mêlée, mais je vis nos ennemis et mes tripes se retournèrent soudainement. Tous mes camarades me regardèrent avec dégoût.;Wir waren gerade in den Nahkampf eingetreten, aber dann habe ich unsere Gegner gesehen, und plötzlich drehte sich mir der Magen um und ich musste mich übergeben. Meine Kameraden schauten mich alle voller Abscheu an. ;;Avanzamos adelante en el cuerpo a cuerpo, pero entonces vi a nuestros enemigos y de repente me flojearon las piernas y se me hicieron las tripas agua. Todos mis camaradas me miraron disgustados.;;;;;;;;;x
EVTOPTAancrel.1233;My cheeks burned in shame.;Mes joues étaient rouges de honte.;Mein Gesicht brannte vor Scham;;Estaba rojo de la vergüenza.;;;;;;;;;x
EVTDESCancrel.1234;The fight was fought and I went boldly forth, while my opponent stood back I charged forth headless of my own safety.;La mêlée suivait son cours, je progressais et, alors que mon adversaire reculait, j’ai chargé sans penser à ma propre sécurité.;Der Nahkampf war im Gange und ich preschte ungeachtet meiner eigenen Sicherheit mutig voran, während sich die anderen zurückhielten.;;Luchamos y avancé con valentía. Mientras otros retrocedían, yo cargaba hacia adelante poniendo en riesgo mi vida.;;;;;;;;;x
EVTOPTAancrel.1234;They were all in awe with my manliness.;Ils étaient tous impressionnés par ma virilité.;Sie alle bewunderten meine Mannhaftigkeit.;;Todos estaban impresionados con mi hombría.;;;;;;;;;x
EVTDESCancrel.1235;People felt my leadership skills were poor, some even called me misguided.  Then the tide of the game turned  and in the sweat of the pursuit my voice rose above the others and my direction  turned the tide.;Les gens critiquaient mes qualités de chef, certains me croyaient même malavisé. Puis le cours de la mêlée s’est inversé et, en pleine bataille, ma voix s’est élevée au-dessus des autres pour donner des ordres décisifs.;Die Leute fanden meine Führungsqualitäten schwach, einige nannten mich gar irregeleitet. Dann aber wendete sich im Nahkampf das Blatt: Meine Stimme übertönte die der anderen, und meine Führung machte den Unterschied aus. ;;Todos vieron que mis dotes de líder eran deficientes, alguno incluso me dijo que andaba perdido.  Pero entonces, en el fragor de la batalla mi voz se alzó sobre la de los demás y mis órdenes cambiaron el rumbo del combate.;;;;;;;;;x
EVTOPTAancrel.1235;I showed my toughness;J’ai prouvé ma force.;Ich stellte meine Zähigkeit unter Beweis;;Ahí demostré mi carácter.;;;;;;;;;x
EVTDESCancrel.1236;I have been long renowned for my roughness, but in the recent game of hurling the enemy team took us by surprise and yet I still led from the front and steered us to victory.;J’ai longtemps eu la réputation d’être quelqu’un de fort, mais au cours de la récente mêlée, l’ennemi nous a pris par surprise. Je n’ai pas renoncé et nous avons remporté la victoire.;Schon seit langem bin ich für meine Rauheit bekannt. Im letzten Nahkampf aber überraschte uns der Feind ... trotzdem führte ich meine Mannen in vorderster Reihe zum Sieg.;;Hace tiempo que se me conoce por mi firmeza pero, en el último combate, el enemigo nos sorprendió y aun así conseguí liderar desde el frente hacia la victoria.;;;;;;;;;x
EVTOPTAancrel.1236;My skill shined through;Mes compétences sont indéniables.;Meine Fähigkeiten kamen zum Vorschein;;Demostré de lo que era capaz.;;;;;;;;;x
EVTDESCancrel.1237;The game was challenging and my skills were renowned. Our valiant foe men were had prepared well but if it wasn't a moment of brilliance by myself they would of triumphed;La mêlée était féroce et mes compétences indéniables. Nos courageux adversaires s’étaient bien préparés, mais ne pouvaient rien face à notre supériorité.;Der Nahkampf war eine Herausforderung, meine Fähigkeiten wohl bekannt. Unsere kühnen Gegner hatten sich gut vorbereitet, und wenn ich nicht einen brillanten Augenblick gehabt hätte, so hätten sie triumphiert;;La contienda estuvo reñida y mis habilidades fueron reconocidas. Se la teníamos bien preparada a nuestros valientes adversarios, pero si no llega a ser por mi momento de brillantez, habrían ganado.;;;;;;;;;x
EVTOPTAancrel.1237;I was brilliant;J’excelle !;Ich war brillant;;Estuve brillante.;;;;;;;;;x
EVTDESCancrel.1238;I am known for my brilliance but the enemy had developed a counter. Word has spread and my brilliance is diminished.;J’ai la réputation d’exceller, mais l’ennemi me résiste. La rumeur s’est répandue et mon excellence a diminué.;Ich bin für meine brillanten Fähigkeiten bekannt, aber der Feind hatte sich eine Gegenmaßnahme überlegt. Das hat sich herumgesprochen und meinem Ruf geschadet.;;Aunque todos conocen mi brillantez, el enemigo había preparado una estratagema. La voz se ha corrido y mi reputación ha bajado.;;;;;;;;;x
EVTOPTAancrel.1238;Not good;Ce n’est pas bon.;Nicht gut;;No me gusta nada.;;;;;;;;;x
EVTDESCancrel.1239;My skills are well known, but it seems there is a counter. More have heard about it. ;Mes compétences sont bien connues, mais l’ennemi résiste et beaucoup en ont eu vent. ;Meine Fähigkeiten sind wohlbekannt, aber es scheint eine Gegenmaßnahme zu geben. Mehr Leute haben davon erfahren.;;Todos conocen mis habilidades, pero parece que hay una estratagema de por medio. Casi todos lo saben. ;;;;;;;;;x
EVTOPTAancrel.1239;But I am still tough;Je reste quelqu’un de fort.;Aber ich bin immer noch zäh;;Pero aun así podré lograrlo.;;;;;;;;;x
EVTDESCancrel.1240;In a recent game of Hurling the toughness I habitually show has been proven to be misguided.;Au cours d’une récente mêlée, la force dont je fais habituellement preuve a été mise à mal.;In einem kürzlichen Nahkampf hat sich die Zähigkeit, die ich gewohnheitsmäßig an den Tag lege, als Fehler erwiesen.;;En un combate reciente, he demostrado no poseer tanta fortaleza como pensaban.;;;;;;;;;x
EVTOPTAancrel.1240;I feel lessened;Je me sens moins fort(e).;Ich fühle mich degradiert;;Me siento inferior.;;;;;;;;;x
