#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#if anything important has been deleted, please let me know.

secret_religious_community_qingzheng;Secret Qingzhen Community;;;;;;;;;;;;;x
secret_qingzheng_community;Secret Qingzhen Community;;;;;;;;;;;;;x
secret_qingzheng_community_desc;In secret, Qingzhen faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_qingzheng_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoÿ der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

secret_religious_society_alawiyya;[GetReligiousCommunityName_alawiyya];[GetReligiousCommunityName_alawiyya];[GetReligiousCommunityName_alawiyya];;[GetReligiousCommunityName_alawiyya];;;;;;;;;x
secret_religious_society_REAL_alawiyya;The Wielders of Zulfiqar;;;;;;;;;;;;;x
alt_start_community_name_alawiyya;The [alawiyya.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_alawiyya_desc;[GetReligiousSocietyDesc_alawiyya];[GetReligiousSocietyDesc_alawiyya];[GetReligiousSocietyDesc_alawiyya];;[GetReligiousSocietyDesc_alawiyya];;;;;;;;;x
secret_religious_society_alawiyya_desc_REAL;Although even most Muslims in California have fallen to the ways of syncretism and heresy, there are still true followers of Allah and Ali in the world. Although they may condemn the ways of the infidel, they must follow them to remain alive and avoid suspicion. This is only a temporary state - one day, the Alawites will once again show the world what it truly means to submit to Allah.;;;;;;;;;;;;;x
secretly_convert_to_alawiyya_holy_site;Secretly Convert to Alawiyya;;;;;;;;;;;;;x
secretly_convert_to_alawiyya_holy_site_desc;The §YAlawiyya§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_alawiyya_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_alawiyya_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_alawiyya_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_alawiyya_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_alawiyya_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_alawiyya_rank_1_male;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_alawiyya_rank_2_male;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_alawiyya_rank_3_male;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_alawiyya_rank_4_male;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x

secret_religious_community_alawiyya;Secret Alawiyya Community;;;;;;;;;;;;;x
secret_alawiyya_community;Secret Alawiyya Community;;;;;;;;;;;;;x
secret_alawiyya_community_desc;In secret, Alawiyya faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_alawiyya_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoÿ der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

secret_religious_society_misrist;[GetReligiousCommunityName_misrist];[GetReligiousCommunityName_misrist];[GetReligiousCommunityName_misrist];;[GetReligiousCommunityName_misrist];;;;;;;;;x
secret_religious_society_REAL_misrist;The Five Percent;;;;;;;;;;;;;x
alt_start_community_name_misrist;The [misrist.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_misrist_desc;[GetReligiousSocietyDesc_misrist];[GetReligiousSocietyDesc_misrist];[GetReligiousSocietyDesc_misrist];;[GetReligiousSocietyDesc_misrist];;;;;;;;;x
secret_religious_society_misrist_desc_REAL;Although many prophets have come to America to reveal the true history of Islam, the establishment, which makes up ten percent of the total population, has long kept these teachings hidden to protect their own power. However, these prophets also said that five percent of humanity would hear their teachings and use them to free the remaining eighty-five percent. One day, the eighty-five percent will learn the truth, but for now, we must work slowly...;;;;;;;;;;;;;x
secretly_convert_to_misrist_holy_site;Secretly Convert to Misrist;;;;;;;;;;;;;x
secretly_convert_to_misrist_holy_site_desc;The §YMisrist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_misrist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_misrist_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_misrist_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_misrist_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_misrist_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_misrist_rank_1_male;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_misrist_rank_2_male;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_misrist_rank_3_male;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_misrist_rank_4_male;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x

secret_religious_community_misrist;Secret Misrist Community;;;;;;;;;;;;;x
secret_misrist_community;Secret Misrist Community;;;;;;;;;;;;;x
secret_misrist_community_desc;In secret, Misrist faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_misrist_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoÿ der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

chiraqi;Chiraqi;;;;;;;;;;;;;x
khalifi;Khalifi;;;;;;;;;;;;;x
tehrangeleno;Tehrangeleno;;;;;;;;;;;;;x
neomoor;Neomoor;;;;;;;;;;;;;x
balkan;Balkan;;;;;;;;;;;;;x
prodnanici;Prodnanici;;;;;;;;;;;;;x
filastino;Filastino;;;;;;;;;;;;;x
chiraqi_opinion;Chiraqi Opinion;;;;;;;;;;;;;x
khalifi_opinion;Khalifi Opinion;;;;;;;;;;;;;x
tehrangeleno_opinion;Tehrangeleno Opinion;;;;;;;;;;;;;x
neomoor_opinion;Neomoor Opinion;;;;;;;;;;;;;x
prodnanici_opinion;Prodnanici Opinion;;;;;;;;;;;;;x
filastino_opinion;Filastino Opinion;;;;;;;;;;;;;x
traditionalist_opinion;Traditionalist Opinion;;;;;;;;;;;;;x
imamite_opinion;Imamite Opinion;;;;;;;;;;;;;x
revivalist_opinion;Revivalist Opinion;;;;;;;;;;;;;x
orientalist_opinion;Orientalist Opinion;;;;;;;;;;;;;x
misrism_opinion;Misrism Opinion;;;;;;;;;;;;;x
qingzheng_opinion;Qingzhen Opinion;;;;;;;;;;;;;x
alawiyya_opinion;Alawiyya Opinion;;;;;;;;;;;;;x

traditionalist;Traditionalist;;;;;;;;;;;;;x
traditionalist_DESC;The Traditionalist community are descendants of pre-Event lay Shi'a and Sunni Muslims. With the trauma of the Event putting the already persecuted religion in grave danger, many reached across sectarian lines, seeking to set aside minor differences in the name of preserving the faith.;;;;;;;;;;;;;x
imamite;Imamite;;;;;;;;;;;;;x
imamite_DESC;Refusing to abandon Shi'ism in the wake of the event, the Imamite faith clung onto their beliefs, isolating themselves from the Traditionalist community. Developing on a trajectory of their own, the Imamites continue to await the Twelfth Imam's coming, and the corresponding deliverance of freedom and justice.;;;;;;;;;;;;;x
imamite_FEATURES;§Y*§! Imamite rulers may gain sympathy with Cetic by decision.\n;;;;;;;;;;;;;x
revivalist;Revivalist;;;;;;;;;;;;;x
revivalist_DESC;Whilst much of the Ummah saw the Event as a test by God, the Revivalist sect saw it in a very different light. The Event was no test-- it was a reckoning, a punishment from God for the sins of society. Ostracized from the Traditionalist community, the Revivalists believed the only way to "revive" society and lift God's punishment was to cleanse sin and heresy from this world.;;;;;;;;;;;;;x
orientalist;Orientalist;;;;;;;;;;;;;x
orientalist_DESC;Once a society of nobles known as the Shriners, centuries of isolation and outside influence set the Orientalist faith on a path of its own. Orientalists try to incorporate the ancient rites of their order and legends from the old world into their religious practices, which many non-Orientalists decry as "distortions" in the faith. The Orientalist religious heirarchy answers to a high priest known as the Grand Sultan.;;;;;;;;;;;;;x
orientalist_FEATURES;§Y*§! Orientalist rulers may gain access to the Mystic trait by decision.\n;;;;;;;;;;;;;x
qingzheng;Qingzhen;;;;;;;;;;;;;x
qingzheng_DESC;The Qingzhenren, literally meaning 'Pure True People', have existed since pre-event times. When Zakariyya briefly conquered San Fransisco, some within the Chino community in the city adopted his philosophy, leading to a reawakening of Qingzhen thought. They have historically been heavily repressed by the rulers in San Fransisco, though they found some reprieve under the Yudkow dynasty. Some non-Islamic theological influence comes from Confucian teachings, such as an emphasis on respecting Heaven's Mandate, as ordered by Allah, as well as reverence of saintly figures, which lead to others claiming that they are idolatrous in nature.  One standout belief is that polygamy, while permitted, is dissuaded. They are cosmopolitan like the mainstream Imamites.;;;;;;;;;;;;;x
alawiyya;Alawiyya;;;;;;;;;;;;;x
alawiyya_DESC;Rather than adopt the cosmopolitan attitude of the Imamites, the 'Alawiyya community adheres to a fundamentalist version of Imamite theology. Like the Imamites, they also highly respect the post-event figure of Zakariyya, but they emphasize his martial exploits rather than his diplomatic ones. The 'Alawiyya are thus more warlike than mainstream Imamites and reject cosmopolitanism out of hand.;;;;;;;;;;;;;x
misrist;Misrist;;;;;;;;;;;;;x # needs to be like this for dynamic text to work correctly
misrist_DESC;Although Misrism descends from the same noble society as Orientalism, Misrists reject the mainstream Orientalist understanding of Islam. Instead, they believe that the 'Great Calamity' fell on the Americas because mankind deviated from the true Islamic message, which 'Amun-Allah' gave to the people of Earth through a series of African prophets. Misrists believe that rulers can be revered after death, and they often take traditional Egyptian names.;;;;;;;;;;;;;x

sayyid2;Sayyid;;;;;;;;;;;;;x
sayyid2_desc;This character, even through the trauma of the event, can patrilineally trace their lineage to Mohammad.;;;;;;;;;;;;;x
zair;Za'ir;;;;;;;;;;;;;x
zair_desc;This character has completed an Islamic pilgrimage.;;;;;;;;;;;;;x
on_ziyara;On Ziyara;;;;;;;;;;;;;x
on_ziyara_desc;This character is currently on an Islamic pilgrimage.;;;;;;;;;;;;;x
trsunni;As-Sunnah;;;;;;;;;;;;;x
trsunni_desc;This character is an adherent of As-Sunnah traditionalism, leaning towards Sunni tradition.;;;;;;;;;;;;;x
trshia;Imamiyyah;;;;;;;;;;;;;x
trshia_desc;This character is an adherent of Imamiyyah traditionalism, leaning towards Shi'a tradition.;;;;;;;;;;;;;x
trtrad;Unitarian;;;;;;;;;;;;;x
trtrad_desc;This character is an adherent of Unitarian traditionalism, preaching cross-sect unity.;;;;;;;;;;;;;x

THE_QURAN;The Quran;;;;;;;;;;;;;x
IMAM;Imam;;;;;;;;;;;;;x
GENIE;Genie;;;;;;;;;;;;;x
MUFTI;Mufti;;;;;;;;;;;;;x
GRAND_SULTAN;Grand Sultan;;;;;;;;;;;;;x
PROPHET_MUHAMMAD;The Prophet Muhammad;;;;;;;;;;;;;x
GOD_MUHAMMAD;Muhammad;;;;;;;;;;;;;x
GOD_SHAYTAN;Satan;;;;;;;;;;;;;x
GOD_IBLIS;Iblis;;;;;;;;;;;;;x
PROPHET_THE_IMAMS;The Twelve Imams;;;;;;;;;;;;;x
PROPHET_THE_MAHDI;The Mahdi;;;;;;;;;;;;;x
THE_ALCORAN;The Alcoran;;;;;;;;;;;;;x
PROPHET_ALI_BABA;Ali Baba;;;;;;;;;;;;;x
GOD_THE_CRESCENT;The Crescent;;;;;;;;;;;;;x
PROPHET_ALADDIN;Aladdin;;;;;;;;;;;;;x
GOD_THE_DARK_DJINN;The Dark Genie;;;;;;;;;;;;;x
GOD_YAKUB;Yakub;;;;;;;;;;;;;x
PROPHET_CONFUCIUS;Confucius;;;;;;;;;;;;;x
GOD_THE_UNDYING_SUN_AND_MOON;The Undying Sun and Moon;;;;;;;;;;;;;x
PROPHET_AKHNATEN;Akhnaten;;;;;;;;;;;;;x
GOD_AMUN_ALLAH;Amun Allah;;;;;;;;;;;;;x
BABA;Baba;;;;;;;;;;;;;x
MAMA;Mama;;;;;;;;;;;;;x
CTT_IMAMITE_JIHAD_UNLOCKED;The Imamite Jihad Era has Begun\n;;;;;;;;;;;;;x
CTT_ORIENTALIST_JIHAD_UNLOCKED;The Orientalist Jihad Era has Begun\n;;;;;;;;;;;;;x
d_revivalist;The Revivalist Caliphate;;;;;;;;;;;;;x
d_revivalist_adj;Revivalist;;;;;;;;;;;;;x
k_house_of_tradition;The House of Tradition;;;;;;;;;;;;;x
k_house_of_tradition_adj;Traditionalist;;;;;;;;;;;;;x
d_orientalist;The Grand Sultanate;;;;;;;;;;;;;x
d_orientalist_adj;Sultanate;;;;;;;;;;;;;x
d_imamite;The Supreme Islamic Majlis;;;;;;;;;;;;;x
d_imamite_adj;Imamite;;;;;;;;;;;;;x
d_fruit_of_islam;The Fruit of Islam;;;;;;;;;;;;;x
d_fruit_of_islam_adj;Orientalist;;;;;;;;;;;;;x
d_alawiyya_adj;Alawiyya;;;;;;;;;;;;;x
d_alawiyya;The Alawiyya Imamate;;;;;;;;;;;;;x
d_misrist_adj;Egyptian;;;;;;;;;;;;;x
d_misrist;The Supreme Priesthood of Allah;;;;;;;;;;;;;x
d_qingzheng_adj;Qingzhen;;;;;;;;;;;;;x
d_qingzheng;The Xidaotang;;;;;;;;;;;;;x

e_khalifi;The Khalifi Empire;;;;;;;;;;;;;x
e_khalifi_adj;Khalifi;;;;;;;;;;;;;x
e_tehrangeleno;Aryanshahr;;;;;;;;;;;;;x
e_tehrangeleno_adj;Tehrangeleno;;;;;;;;;;;;;x
e_chiraqi;Chiraq;;;;;;;;;;;;;x
e_chiraqi;Chiraqi;;;;;;;;;;;;;x
e_neomoor;al-Hejira;;;;;;;;;;;;;x
e_neomoor_adj;Neomoor;;;;;;;;;;;;;x
e_prodnanici;Automan Empire;;;;;;;;;;;;;x
e_prodnanici_adj;Automan;;;;;;;;;;;;;x
e_filastino;Nueva Palestina;;;;;;;;;;;;;x
e_filastino_adj;Filastino;;;;;;;;;;;;;x

baron_muslim;Wali;;;;;;;;;;;;;x
baron_female_muslim;Wali'a;;;;;;;;;;;;;x
count_muslim;Hakim;;;;;;;;;;;;;x
count_female_muslim;Sayyida;;;;;;;;;;;;;x #???
duke_muslim;Za'eem;;;;;;;;;;;;;x
duke_female_muslim;Za'eema;;;;;;;;;;;;;x #???

ghazi_government_baron;Wali;;;;;;;;;;;;;x
ghazi_government_baron_female;Wali'a;;;;;;;;;;;;;x
ghazi_government_barony_of;Madinat of;;;;;;;;;;;;;x
ghazi_government_barony;Madinat;;;;;;;;;;;;;x
ghazi_government_count;Hakim;;;;;;;;;;;;;x
ghazi_government_count_female;Sayyida;;;;;;;;;;;;;x
ghazi_government_county_of;Wilayat of;;;;;;;;;;;;;x
ghazi_government_county;Wilayat;;;;;;;;;;;;;x
ghazi_government_duke;Za'eem;;;;;;;;;;;;;x
ghazi_government_duke_female;Za'eema;;;;;;;;;;;;;x
ghazi_government_duchy_of;Dawlat of;;;;;;;;;;;;;x
ghazi_government_duchy;Dawlat;;;;;;;;;;;;;x
ghazi_government_king;Shareef;;;;;;;;;;;;;x
ghazi_government_king_female;Shareefa;;;;;;;;;;;;;x
ghazi_government_kingdom_of;Shareefate of;;;;;;;;;;;;;x
ghazi_government_emperor;Sultan;;;;;;;;;;;;;x
ghazi_government_emperor_female;Sultana;;;;;;;;;;;;;x
ghazi_government_empire_of;Sultanate of;;;;;;;;;;;;;x

ghazi_government_baron_prodnanici;Timariot;;;;;;;;;;;;;x
ghazi_government_baron_female_prodnanici;Timarina;;;;;;;;;;;;;x
ghazi_government_barony_of_prodnanici;Timar of;;;;;;;;;;;;;x
ghazi_government_barony_prodnanici;Timar;;;;;;;;;;;;;x
ghazi_government_count_prodnanici;Sanjak-bey;;;;;;;;;;;;;x
ghazi_government_count_female_prodnanici;Sanjak-begum;;;;;;;;;;;;;x
ghazi_government_county_of_prodnanici;Sanjak of;;;;;;;;;;;;;x
ghazi_government_county_prodnanici;Sanjak;;;;;;;;;;;;;x
ghazi_government_duke_prodnanici;Bey;;;;;;;;;;;;;x
ghazi_government_duke_female_prodnanici;Begum;;;;;;;;;;;;;x
ghazi_government_duchy_of_prodnanici;Eyalet of;;;;;;;;;;;;;x
ghazi_government_duchy_prodnanici;Eyalet;;;;;;;;;;;;;x
ghazi_government_king_prodnanici;Pasha;;;;;;;;;;;;;x
ghazi_government_king_female_prodnanici;Hatun;;;;;;;;;;;;;x
ghazi_government_kingdom_of_prodnanici;Vilayet of;;;;;;;;;;;;;x
ghazi_government_kingdom_prodnanici;Vilayet;;;;;;;;;;;;;x
ghazi_government_emperor_prodnanici;Sultan;;;;;;;;;;;;;x
ghazi_government_emperor_female_prodnanici;Sultana;;;;;;;;;;;;;x
ghazi_government_empire_of;Sultanate of;;;;;;;;;;;;;x
ghazi_government_empire;Sultanate;;;;;;;;;;;;;x

baron_prodnanici;Boyar;;;;;;;;;;;;;x
baron_female_prodnanici;Boyarina;;;;;;;;;;;;;x
emperor_prodnanici;Tsar;;;;;;;;;;;;;x
emperor_female_prodnanici;Tsarina;;;;;;;;;;;;;x

ghazi_government_count_misrist;Hatya;;;;;;;;;;;;;x
ghazi_government_count_female_misrist;Hatya;;;;;;;;;;;;;x #???
ghazi_government_duke_misrist;Nomarch;;;;;;;;;;;;;x
ghazi_government_duke_female_misrist;Nomarch;;;;;;;;;;;;;x #???
ghazi_government_duchy_of_misrist;Nome of;;;;;;;;;;;;;x
ghazi_government_duchy_misrist;Nome;;;;;;;;;;;;;x
ghazi_government_king_misrist;Tut;;;;;;;;;;;;;x
ghazi_government_king_female_misrist;Nefertiti;;;;;;;;;;;;;x
ghazi_government_kingdom_of_misrist;Tutmose of;;;;;;;;;;;;;x
ghazi_government_kingdom_of_misrist;Tutmose;;;;;;;;;;;;;x
ghazi_government_emperor_misrist;Akhensultan;;;;;;;;;;;;;x
ghazi_government_emperor_female_misrist;Akhensultana;;;;;;;;;;;;;x
ghazi_government_empire_of_misrist;Akhensultanate of;;;;;;;;;;;;;x
ghazi_government_empire_misrist;Akhensultanate;;;;;;;;;;;;;x

count_misrist;Hatya;;;;;;;;;;;;;x
count_female_misrist;Hatya;;;;;;;;;;;;;x #???
duke_misrist;Nomarch;;;;;;;;;;;;;x
duke_female_misrist;Nomarch;;;;;;;;;;;;;x #???
duchy_of_misrist;Nome of;;;;;;;;;;;;;x
duchy_misrist;Nome;;;;;;;;;;;;;x
king_misrist;Tut;;;;;;;;;;;;;x
king_female_misrist;Nefertiti;;;;;;;;;;;;;x
kingdom_of_misrist;Tutmose;;;;;;;;;;;;;x
emperor_misrist;Akhensultan;;;;;;;;;;;;;x
emperor_female_misrist;Akhensultana;;;;;;;;;;;;;x
empire_of_misrist;Akhensultanate of;;;;;;;;;;;;;x
empire_misrist;Akhensultanate;;;;;;;;;;;;;x

temple_barony_of_muslim;Mosque of;;;;;;;;;;;;;x
temple_barony_muslim;Mosque;;;;;;;;;;;;;x
temple_baron_muslim;Imam;;;;;;;;;;;;;x
temple_baron_female_muslim;Imam;;;;;;;;;;;;;x

bureaucracy_king_imamite;Malik;;;;;;;;;;;;;x
bureaucracy_king_female_imamite;Malikah;;;;;;;;;;;;;x
bureaucracy_kingdom_of_imamite;Malikate of;;;;;;;;;;;;;x

ghazi_government_king_alawiyya;Malik;;;;;;;;;;;;;x
ghazi_government_king_female_alawiyya;Malikah;;;;;;;;;;;;;x
bureaucracy_emperor_imamite;Waqil;;;;;;;;;;;;;x
ghazi_government_emperor_alawiyya;Waqil;;;;;;;;;;;;;x

bureaucracy_king_qingzheng;Wang;;;;;;;;;;;;;x
bureaucracy_king_qingzheng;Nuwang;;;;;;;;;;;;;x
bureaucracy_emperor_qingzheng;Huangdi;;;;;;;;;;;;;x
bureaucracy_emperor_female_qingzheng;Huanghou;;;;;;;;;;;;;x

duke_orientalist;Emir;;;;;;;;;;;;;x
duke_female_orientalist;Emira;;;;;;;;;;;;;x
king_orientalist;Sultan;;;;;;;;;;;;;x
king_female_orientalist;Sultana;;;;;;;;;;;;;x

RETTYPE_CUL_KHALIFI;Fedayeen;;;;;;;;;;;;;x
RETTYPE_CUL_TEHRANGELENO;Immortals;;;;;;;;;;;;;x
RETTYPE_CUL_PRODNANICI;Janissaries;;;;;;;;;;;;;x

practice_mystic_arts;Practice the Mystic Arts;;;;;;;;;;;;;x
practice_mystic_arts_desc;As a devout Orientalist, I should explore the mysteries of this world in the footsteps of the prophet Aladdin.;;;;;;;;;;;;;x
syncretize_with_cetic;Syncretize with Cetic;;;;;;;;;;;;;x
syncretize_with_cetic_desc;The Cetic Californians who surround me do not worship any gods, and therefore no false gods- they admire the Prophet, as well. Perhaps I could learn much from their ways..;;;;;;;;;;;;;x
pilgrimage_to_sf;Go on a Pilgrimage;;;;;;;;;;;;;x
pilgrimage_to_sf_desc;Perhaps an excellent way to show devotion to my faith would be to visit one of its holy sites.;;;;;;;;;;;;;x
pilgrimage_to_ny;Go on a Pilgrimage;;;;;;;;;;;;;x
pilgrimage_to_ny_desc;Perhaps an excellent way to show devotion to my faith would be to visit one of its holy sites.;;;;;;;;;;;;;x
pilgrimage_to_tp;Go on a Pilgrimage;;;;;;;;;;;;;x
pilgrimage_to_tp_desc;Perhaps an excellent way to show devotion to my faith would be to visit one of its holy sites.;;;;;;;;;;;;;x

abbas01;The Blessed Blood of Zakariyya;;;;;;;;;;;;;x
abbas01_desc;Zakariyya I supposedly seized the chaos of the Event to establish an Imamite kingdom in SoCal, and lived to be 100 years old.;;;;;;;;;;;;;x

hajjajbloodline;The Adventurous Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
hajjajbloodline_desc;[This.GetFirstNameWithNick] went on a legendary Pilgrimage, traveling across oceans and continents to see the Holy Site of Mecca.;;;;;;;;;;;;;x

californian_sword;Californian Sword;;;;;;;;;;;;;x
old_world_prayer_mat;Old World Prayer Mat;;;;;;;;;;;;;x
old_world_prayer_mat_desc;This prayer mat is finely crafted, with the precision of pre-Event fabrication.;;;;;;;;;;;;;x
ancient_quran;Ancient Quran;;;;;;;;;;;;;x
ancient_quran_desc;Brittle to the touch, this Quran has survived hundreds of years, its origins pre-Event.;;;;;;;;;;;;;x
fine_calligraphy;Fine Islamic Calligraphy;;;;;;;;;;;;;x
fine_calligraphy_desc;This scroll is beautifully calligraphed by the skilled hands of an artisan experienced in Islamic Tradition.;;;;;;;;;;;;;x
fine_calligraphy;Fine Islamic Calligraphy;;;;;;;;;;;;;x
ceremonial_scimitar;Ceremonial Scimitar;;;;;;;;;;;;;x
ceremonial_scimitar_desc;This fine-crafted blade glitters gold, its edge beautifully inlaid with ornate calligraphy.;;;;;;;;;;;;;x
oriental_lamp;Oriental Lamp;;;;;;;;;;;;;x
oriental_lamp_desc;This golden lamp is the subject of much interest by Orientalist mystics and priests alike- perhaps it holds great power?;;;;;;;;;;;;;x

californian_sword_desc;This fine blade was forged by a Bay Area smith in traditional Valleyan design.;;;;;;;;;;;;;x
al_intisar;Al-Intisar;;;;;;;;;;;;;x
al_intisar_desc;Forged in the fires of vengeance, al-Intisar, or, "The Triumphant" was Zakariyya's sword. His campaigns with this sword forged the nascent Socal state and has passed down through his descendants.;;;;;;;;;;;;;x
ancestral_injunctions;Ancestral Injunctions;;;;;;;;;;;;;x
ancestral_injunctions_desc;One of the few surviving fragments from Zakariyya's time exist in the form of his lessons to his descendants. Written through his life, it gives his account of his campaigns, decisions, and actions.;;;;;;;;;;;;;x

hijolly_adventure;Conquest of Florida;;;;;;;;;;;;;x
hijolly_adventure_desc;The conquest of Florida undertaken by the Viceroy.;;;;;;;;;;;;;x

nick_the_barmecide;The Barmecide;;;;;;;;;;;;;x
nick_the_porter;The Porter;;;;;;;;;;;;;x
nick_the_sailor;The Sailor;;;;;;;;;;;;;x
nick_al_askari;al-Askari;;;;;;;;;;;;;x
nick_al_sadiq;al-Sadiq;;;;;;;;;;;;;x
nick_ghazi;Ghazi;;;;;;;;;;;;;x
nick_yilidrim;Yildirim;;;;;;;;;;;;;x

wonder_mosque_center_islam;Center of Islam;;;;;;;;;;;;;x
wonder_mosque_center_islam_desc;The Center of Islam is said to be the largest mosque in all of America. Since access to Mecca has been virtually lost, many devout Muslims have settled for making a pilgrimage here.;;;;;;;;;;;;;x
wonder_mosque_center_islam_construction_desc;The Center of Islam is said to be the largest Islamic religious building in all of America. Since access to Mecca has been virtually lost, many devout Muslims have settled for making a pilgrimage here.;;;;;;;;;;;;;x

ghazi_government;Ghazi;;;;;;;;;;;;;x
ghazi_government_desc;The Ghazi form of government is built upon the tenets of holy war and conquest. Although loosely based on feudalism, Ghazi rulers are able to hold temple holdings and can keep their vassal levies raised for as long as they would like. If you switch from a Muslim faith, your government type will switch to Feudal.;;;;;;;;;;;;;x
gov_ghazi_state;Ghazwa State;;;;;;;;;;;;;x
gov_exalted_ghazi_state;Exalted Ghazwa State;;;;;;;;;;;;;x
gov_elective_ghazi_state;Elective Ghazwa State;;;;;;;;;;;;;x
gov_islamic_republic;Islamic Republic;;;;;;;;;;;;;x
gov_ghazi_caliphate;Ghazwa Caliphate;;;;;;;;;;;;;x
gov_subservient_imamate;Subservient Imamate;;;;;;;;;;;;;x
gov_imamite_warlord_state;Imamite Warlord State;;;;;;;;;;;;;x

EVTDESC_ammondeath;A courtier approaches you, and tells you of a majestic cave, filled to the brim with treasure and wonder. Foolishly, you set out with him. Indeed, the cave is present, but as you step foot in, he lets out a laugh, and says, "Let the darkness unfold or find fortunes untold, servant of the Crescent!" With a rumbling, the mouth of the cave collapses shut, trapping you in.;;;;;;;;;;;;;x
evtopt_ammondeath;This must be the work of Yakub himself! I am done for!;;;;;;;;;;;;;x

EVTDESC_princeali1;You are skulking outside of the great city of Tampa, your capital. There, in the sands along the water, a man introduces himself to you - naming himself Will Williams. He tells you of a plan for a parade - one to cement your rule and reinvigorate your populace. With him are a large assortment of men - your men - and is that an elephant?;;;;;;;;;;;;;x
EVTOPT_brightstar;Let us through, for it's a bright new star!;;;;;;;;;;;;;x

EVTDESC_princeali2;As you ride atop your elephant towards Tampa, a hundred bandits ride up to your lavish caravan and attempt to attack you. You make quick work of them, however, with your men exclaiming "Mighty is he!";;;;;;;;;;;;;x
EVTOPT_tenmendefinitely;Strong as ten regular men? Definitely!;;;;;;;;;;;;;x

