#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#EVTDESC_MNM_6990;It's a magnificently [Root.GetWeatherAdjective] day when I decide to leave the comforts of our [province_target.GetHolding] and head out into the surprisingly [Root.GetTemperature] wind to visit my old childhood friend. She's supposed to be back from the [Root.GetHouseOfWorship] now.;C'est un beau jour [Root.GetWeatherAdjective] lorsque je décide de quitter le confort [province_target.GetHoldingDuDela] et d'affronter le vent étonnamment [Root.GetTemperature] pour rendre visite à mon amie d'enfance. Elle est supposée être revenue à présent [Root.GetHouseOfWorship].;Es ist ein wunderschöner [Root.GetWeatherAdjective] Tag, als ich mich entschließe, mein gemütliches Heim zu verlassen, und in den überraschend [Root.GetTemperature] Wind trete, um eine alte Jugendbekanntschaft zu treffen. Sie sollte bereits aus dem Gotteshaus zurück sein.;;En este día [Root.GetWeatherAdjective] he decidido abandonar las comodidades de mi hogar y desafiar al [Root.GetTemperature] viento para visitar a una amiga de la infancia. She's supposed to be back from the [Root.GetHouseOfWorship] now.;;;;;;;;;x
#EVTOPTA_MNM_6990;Our [Root.Capital.GetCapitalHolding] is the best.;Notre [Root.Capital.GetHolding] est magnifique.;Unser(e) [Root.Capital.GetCapitalHolding] ist das Beste.;;Nuestro/a [Root.Capital.GetCapitalHolding] es incomparable.;;;;;;;;;x
#EVTOPTA_MNM_6990_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;;;;;x
#EVTDESC_MNM_6991;The [Root.GetWeather] has been extreme around the [Root.GetHolding] of our beloved [Root.Capital.Capital.GetName].;Le temps a été extrêmement [Root.GetWeather] aux alentours [Root.GetHoldingDuDela] de [Root.Capital.Capital.GetName].;Das Wetter ist seit einiger Zeit extrem an diesem Punkt ([Root.GetHolding]) unseres geliebten Reichs.;;El clima está siendo extremo en los aledaños del/de la [Root.GetHolding] de [Root.Capital.Capital.GetName].;;;;;;;;;x
#EVTOPTA_MNM_6991;Yeah!;Oui !;Jawohl!;;¡Sí!;;;;;;;;;x
#EVTOPTA_MNM_6991_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;;;;;x
GetWeatherAdjective_Sunny;sunny;ensoleillé;sonniger;;de sol;;;;;;;;;x
published_poet;Published Poet;Poète publié;Veröffentlichter Poet;;Poeta/poetisa publicado/a;;;;;;;;;x
published_poet_desc;This character is renowned for their religious poetry.;Ce personnage est réputé pour sa poésie religieuse.;Dieser Charakter ist für seine religiösen Gedichte bekannt.;;Este personaje tiene renombre por su poesía de carácter religioso.;;;;;;;;;x
EVTDESC_MNM_3269_A;"I suppose that I should be flattered that you felt the need to stoop this low, you [Root.GetInsultAdjective] [Root.GetInsultNoun]", I read. My [From.GetSisterBrother] [From.GetFirstName] seems to have gotten wind of "my" poetry – it's currently the talk of the town and people seem to really appreciate how I focused on the comforting aspects of faith.;« Je suppose que je devrais être flatté[From.GetNoneE] que vous ayez ressenti le besoin de vous abaisser si bas, vous [Root.GetInsultAdjective] [Root.GetInsultNoun] », lis-je. M[From.GetOnA] [From.GetSisterBrother] [From.GetFirstName] semble avoir eu vent de 'ma' poésie – tout le monde en parle actuellement, et les gens semblent vraiment apprécier comment j'ai parlé des aspects réconfortants de la foi.;"Ich nehme an, dass ich mich geschmeichelt fühlen sollte, dass Ihr es für notwendig erachtet habt, Euch so tief herabzulassen, [Root.GetInsultAdjective] [Root.GetInsultNoun]", lese ich. M[From.Geteineine] [From.GetSisterBrother] [From.GetFirstName] scheint Wind von "meiner" Dichtkunst bekommen zu haben, über die momentan die ganze Stadt redet, und die Leute scheinen es sehr zu schätzen zu wissen, dass ich mich auf die tröstlichen Aspekte des Glaubens konzentriert habe.;;"Supongo que debería halagarme que sintieras la necesidad de caer tan bajo", leo. "Mi [From.GetSisterBrother] [From.GetFirstName] sí ha captado la esencia de mi poesía: es el tema de actualidad en la ciudad, y la gente parece apreciar de verdad cómo he enfocado el consuelo que infunde la fe".";;;;;;;;;x
EVTDESC_MNM_3269_B;"I suppose that I should be flattered that you felt the need to stoop this low, you [Root.GetInsultAdjective] [Root.GetInsultNoun]", I read. My [From.GetSisterBrother] [From.GetFirstName] seems to have gotten wind of "my" poetry – it's currently the talk of the town and people seem to really appreciate how effortless my metaphors seem.;« Je suppose que je devrais être flatté[From.GetNoneE] que vous ayez ressenti le besoin de vous abaisser si bas, vous [Root.GetInsultAdjective] [Root.GetInsultNoun] », lis-je. M[From.GetOnA] [From.GetSisterBrother] [From.GetFirstName] semble avoir eu vent de 'ma' poésie – tout le monde en parle actuellement, et les gens semblent vraiment apprécier mes métaphores.;"Ich nehme an, dass ich mich geschmeichelt fühlen sollte, dass Ihr es für notwendig erachtet habt, Euch so tief herabzulassen, [Root.GetInsultAdjective] [Root.GetInsultNoun]", lese ich. M[From.Geteineine] [From.GetSisterBrother] [From.GetFirstName] scheint Wind von "meiner" Dichtkunst bekommen zu haben, über die momentan die ganze Stadt redet, und die Leute scheinen es sehr zu schätzen zu wissen, wie mühelos meine Metaphern wirken.;;"Supongo que debería halagarme que sintieras la necesidad de caer tan bajo", leo. "Mi [From.GetSisterBrother] [From.GetFirstName] sí ha captado la esencia de mi poesía: es el tema de actualidad en la ciudad, y la gente parece apreciar de verdad lo naturales que suenan mis metáforas".";;;;;;;;;x
EVTOPTA_MNM_3269;Sorry, [From.GetTitledName], but [Root.Religion.GetHighGodName] works in mysterious ways.;Désolé[Root.GetNoneE], [From.Get_le_Title][From.GetTitledName], mais les voies [Root.Get_du_HighGod][Root.Religion.GetHighGodName] sont impénétrables.;Tut mir leid, [From.GetTitledName], aber die Wege von [Root.Religion.GetHighGodName] sind unergründlich.;;Lo siento, [From.GetTitledName], pero los caminos de [Root.Religion.GetHighGodName] son inescrutables.;;;;;;;;;x
EVTOPTA_MNM_3269_TT;§Y[From.GetTitledName]§! will get over this. In time. Maybe.\n;[From.Get_Le_Title]§Y[From.GetTitledName]§! surmontera ça. Avec le temps. Peut-être.\n;§Y[From.GetTitledName]§! wird darüber hinwegkommen. Jedenfalls mit der Zeit. Vielleicht.\n;;§Y[From.GetTitledName]§! lo superará. Con el tiempo. Tal vez.\n;;;;;;;;;x
green_fingers;Green Fingers;Main verte;Grüne Finger;;Mano para la jardinería;;;;;;;;;x
green_fingers_desc;This character has a way with plants.;Ce personnage a un don avec les plantes.;Dieser Charakter kann gut mit Pflanzen umgehen.;;Este personaje tiene buena mano con las plantas.;;;;;;;;;x
dirty_hands;Dirty Hands;Mains sales;Schmutzige Hände;;Manos sucias;;;;;;;;;x
dirty_hands_desc;This character tried their hand at gardening, but all they got was dirty.;Ce personnage a essayé de jardiner, mais tout ce qu'il a réussi à faire, c'est se salir.;Dieser Charakter hat sein Glück mit der Gartenarbeit versucht, sich aber dabei nur schmutzig gemacht.;;Este personaje intentó dedicarse a la jardinería, pero solo sabe mancharse de tierra.;;;;;;;;;x
the_name_of_the_rose;The Name of the Rose;Le Nom de la Rose;Der Name der Rose;;El nombre de la rosa;;;;;;;;;x
the_name_of_the_rose_desc;This character has a keen interest in the cultivation of roses.;Ce personnage a un vif intérêt pour la culture des roses.;Dieser Charakter hat ein großes Interesse an der Rosenzucht.;;Este personaje tiene un gran interés en cultivar rosas.;;;;;;;;;x
rose_gardens;Rose Gardens;Roseraies;Rosengärten;;Jardines de rosas;;;;;;;;;x
rose_gardens_desc;Roses, in a multitude of colors, are found in the gardens of this character.;Des roses, dans une multitude de couleurs, se trouvent dans les jardins de ce personnage.;In den Gärten dieses Charakters wachsen Rosen in vielen verschiedenen Farben.;;Rosas de todos los colores se encuentran en los jardines de este personaje.;;;;;;;;;x
EVTDESC_MNM_4202;[From.GetSocietyRank] [From.GetFirstName] has contacted me, asking if I have any interest in learning more about roses. Apparently [From.GetHerHis] latest achievement involves a dark red variant, mixed with a particular type of yellow wild rose.;[From.GetSocietyRank] [From.GetFirstName] m'a contacté pour me demander si cela m'intéresserait d'en apprendre davantage sur les roses. Apparemment, sa dernière réalisation implique une variante rouge foncé, croisée avec un type particulier de rose sauvage jaune.;[From.GetSocietyRank] [From.GetFirstName] hat sich an mich gewandt und gefragt, ob ich Interesse daran habe, mehr über Rosen zu erfahren. Bei [From.GetHerHis]em letzten Erfolg geht es offenbar um eine dunkelrote Variante, die mit einer bestimmten Art einer gelben Wildrose gekreuzt wurde.;;El/La [From.GetSocietyRank] [From.GetFirstName] se ha puesto en contacto conmigo para preguntarme si me interesaba aprender más cosas sobre las rosas. Al parecer, su último logro consiste en una variedad rojo oscuro, mezclada con un tipo especial de rosa salvaje amarilla.;;;;;;;;;x
EVTOPTA_MNM_4202_CHRISTIAN;Fascinating! I shall visit the monastery where this feat has been accomplished.;Fascinant ! Je vais visiter le monastère où cet exploit a été accompli.;Faszinierend! Ich werde das Kloster besuchen, in dem dies zuwege gebracht wurde.;;¡Es fascinante! Debo visitar el monasterio donde se ha logrado esta obra.;;;;;;;;;x
EVTOPTA_MNM_4202_DHARMIC;Fascinating! I shall visit the matha where this feat has been accomplished.;Fascinant! Je vais visiter le matha où cet exploit a été accompli.;Faszinierend! Ich werde das Matha besuchen, in dem dies zuwege gebracht wurde.;;¡Es fascinante! Debo visitar el matha donde se ha logrado esta obra.;;;;;;;;;x
EVTOPTA_MNM_4202_TT;You will visit the garden where §Y[From.GetTitledName]§! has conducted [From.GetHerHis] botany.\n;Vous allez visiter le jardin où [From.Get_le_Title]§Y[From.GetTitledName]§! s'occupe de la botanique.\n;Ihr werdet den Garten besuchen, in dem §Y[From.GetTitledName]§! die botanischen Versuche durchgeführt hat.\n;;Visitarás el jardín en el que §Y[From.GetTitledName]§! ha llevado a cabo su obra botánica.\n;;;;;;;;;x
EVTOPTB_MNM_4202;Oh, I simply must have some!;Oh, il m'en faut aussi !;Oh, ich muss unbedingt welche haben!;;¡Debo hacerme con algunas!;;;;;;;;;x
EVTOPTB_MNM_4202_TT;You will send someone to collect some of these roses.\n;Vous allez envoyer quelqu'un pour récolter certaines de ces roses.\n;Ihr werdet jemanden entsenden, um ein paar dieser Rosen zu holen.\n;;Enviarás a alguien a recolectar algunas de estas rosas.\n;;;;;;;;;x
EVTOPTC_MNM_4202;As a matter of fact, I have been working on something similar!;En fait, j'ai travaillé sur quelque chose de semblable !;Ich habe tatsächlich selbst an etwas Ähnlichem gearbeitet!;;¡De hecho, he estado trabajando en algo parecido!;;;;;;;;;x
EVTOPTC_MNM_4202_TT;You will send some of your own samples to §Y[From.GetTitledName]§!.\n;Vous envoyez vos propres échantillons [From.Get_au_Title]§Y[From.GetTitledName]§!.\n;Ihr werdet §Y[From.GetTitledName]§! einige Eurer eigenen Exemplare schicken.\n;;Enviarás algunos de tus ejemplares a §Y[From.GetTitledName]§!.\n;;;;;;;;;x
EVTOPTD_MNM_4202;This seems like a waste of my time.;Cela semble être une perte de temps.;Das scheint eine komplette Verschwendung meiner Zeit zu sein.;;Esto parece una pérdida de tiempo.;;;;;;;;;x
EVTDESC_MNM_4204;Escorted through the gardens of the monastery, I immediately spot the work of [From.GetSisterBrother] [From.GetFirstName]. The roses are a delicate mixture of red and yellow, a hue of sunset at their center. "They're beautiful", my escort nods, offering me a small spade. "They're a little cramped over there though, would you mind helping out?";Escorté[Root.GetNoneE] à travers les jardins du monastère, je repère immédiatement le travail de [From.GetSisterBrother] [From.GetFirstName]. Les roses sont un délicat mélange de rouge et de jaune, une teinte de coucher de soleil au centre. « Elles sont belles », mon escorte hoche la tête, me tendant une petite pelle. « Elles sont un peu à l'étroit là-bas. Cela vous dérangerait-il de donner un coup de main ? »;Als ich durch die Gärten des Klosters geführt werde, sehe ich sofort die Arbeit von [From.GetSisterBrother] [From.GetFirstName]. Die Rosen stellen eine zarte Mischung aus Rot und Gelb dar und haben in der Mitte einen Farbton wie bei einem Sonnenuntergang. "Sie sind schön", nickt mir mein Führer zu und bietet mir einen kleinen Spaten an. "Da drüben stehen sie allerdings ein bisschen zu dicht beieinander. Würde es Euch etwas ausmachen, ein wenig behilflich zu sein?";;"Mientras me escoltan por los jardines del monasterio, en seguida veo la obra del/de la [From.GetSisterBrother] [From.GetFirstName]. Las rosas son de una delicada mezcla de rojo y amarillo, con la tonalidad del crepúsculo en el centro. "Son hermosas", digo. Mi acompañante asiente y me ofrece una pequeña pala. "Sin embargo, están un poco apretadas. ¿Te importaría echarme una mano?".";;;;;;;;;x
EVTOPTA_MNM_4204;I would love to! There is something... grounding, to gardening.;J'adorerais ! Il y a quelque chose de terre-à-terre dans le jardinage.;Von Herzen gerne! Gartenarbeit hat etwas so ... Erdverbundenes an sich.;;¡Me encantaría! La jardinería te reconecta con lo esencial.;;;;;;;;;x
EVTOPTA_MNM_4204_TT;The [Root.GetSocietyRank] smiles.\n;[Root.Get_Le_SocietyRank][Root.GetSocietyRank] sourit.\n;Der/die [Root.GetSocietyRank] lächelt.\n;;El/La [Root.GetSocietyRank] sonríe.\n;;;;;;;;;x
EVTOPTB_MNM_4204;Oh, I can do that. I think.;Oh, je peux le faire, je crois.;Oh, das kann ich machen. Das glaube ich jedenfalls.;;Ah, creo que podría hacerlo.;;;;;;;;;x
EVTOPTB_MNM_4204_TT;You embrace this new interest.\n;Vous embrassez ce nouveau passe-temps.\n;Ihr widmet Euch gerne diesem neuen Interesse.\n;;Abrazas este nuevo interés con ahínco.\n;;;;;;;;;x
EVTOPTC_MNM_4204;Thank you, but no thanks. These are marvelous though!;Non merci. Celles-ci sont magnifiques cependant !;Danke, aber ich muss leider ablehnen. Sie sind jedoch wirklich wunderschön!;;Gracias, pero no. Eso sí, ¡son preciosas!;;;;;;;;;x
EVTOPTC_MNM_4204_TT;The [Root.GetSocietyRank] nods at you in agreement – §Y[From.GetTitledName]§! will receive a letter with your compliments.\n;[Root.GetSocietyRank] acquiesce – [From.Get_le_Title]§Y[From.GetTitledName]§! recevra une lettre avec vos compliments.\n;Der/die [Root.GetSocietyRank] nickt Euch beifällig zu. §Y[From.GetTitledName]§! wird einen lobenden Brief von Euch erhalten.\n;;El/La [Root.GetSocietyRank] está de acuerdo y asiente. §Y[From.GetTitledName]§! recibirá una carta con tus elogios.\n;;;;;;;;;x
EVTDESC_MNM_4205;The roses that I had sent for have now been planted in my own gardens, their beauty spreading joy to anybody who passes by them. What a true marvel of [Root.Religion.GetHighGodName]!;Les roses que j'avais envoyées ont maintenant été plantées dans mes propres jardins, leur beauté répandant la joie à quiconque passe près d'elles. Quelle merveille [Root.Get_du_HighGod][Root.Religion.GetHighGodName] !;Die Rosen, die ich holen ließ, wurden jetzt in meinen eigenen Gärten angepflanzt, und ihre Schönheit begeistert jeden, der an ihnen vorbeikommt. Was für ein wahres Wunderwerk von [Root.Religion.GetHighGodName]!;;Las rosas que mandé buscar ya están plantadas en mis jardines, y su belleza infunde alegría a todo aquel que pasa por su lado. ¡Es una gran maravilla de [Root.Religion.GetHighGodName]!;;;;;;;;;x
EVTOPTA_MNM_4205;[This.Society.GetName] be praised!;Louons [This.Get_le_Society][This.Society.GetName] !;Der "[This.Society.GetName]"-Zirkel sei gepriesen!;;¡Alabemos a [This.Society.GetName]!;;;;;;;;;x
EVTOPTA_MNM_4205_TT;§Y[From.GetTitledName]§! will receive your thanks.\n;[From.Get_Le_Title]§Y[From.GetTitledName]§! recevra vos remerciements.\n;§Y[From.GetTitledName]§! wird Euren Dank erhalten.\n;;§Y[From.GetTitledName]§! recibirá tu agradecimiento.\n;;;;;;;;;x
EVTDESC_MNM_4206;It seems that [From.GetSisterBrother] [From.GetFirstName] has received the sample from my garden that I sent [From.GetHerHim]. Today a courier presented me with some elaborate coal sketches of the various rose species [From.GetFirstName] has been occupying [From.GetHerselfHimself] with – included are ideas of new ones, provided we continue to work together.;Il semble que [From.GetSisterBrother] [From.GetFirstName] a reçu l'échantillon de mon jardin que je lui ai envoyé. Aujourd'hui, un messager m'a présenté quelques croquis élaborés des différentes espèces de rose dont [From.GetFirstName] s'est occupées – et des idées de nouvelles, sous réserve que nous continuions à travailler ensemble.;Wie es scheint, hat [From.GetSisterBrother] [From.GetFirstName] das Exemplar aus meinem Garten erhalten, das ich [From.GetFirstName] geschickt habe. Heute brachte mir ein Bote ein paar sorgfältig ausgeführte Kohleskizzen der verschiedenen Rosenarten, mit denen sich [From.GetFirstName] beschäftigt hat. Es sind auch einige Ideen für neue Züchtungen dabei, falls wir auch weiterhin zusammenarbeiten sollten.;;"Parece que el/la [From.GetSisterBrother] [From.GetFirstName] ha recibido la muestra de mi jardín que le envié. Hoy, un mensajero me ha entregado unos elaborados bocetos en carbón de varias especies de rosas con las que [From.GetFirstName] ha estado trabajando incluían ideas de algunas variedades nuevas, en caso de que sigamos colaborando.";;;;;;;;;x
EVTOPTA_MNM_4206;I am happy to help!;Je suis heureu[Root.GetXSe] d'aider !;Ich helfe gerne!;;¡Me encanta ser de ayuda!;;;;;;;;;x
EVTOPTA_MNM_4206_TT;You do [Root.Religion.GetHighGodName]'s work.\n;Vous accomplissez l'oeuvre [Root.Get_du_HighGod][Root.Religion.GetHighGodName].\n;Ihr verrichtet die Arbeit von [Root.Religion.GetHighGodName].\n;;Haces el trabajo de [Root.Religion.GetHighGodName].\n;;;;;;;;;x
EVTDESC_MNM_4212;While attending prayer one early morning, I notice my [From.GetSisterBrother] [From.GetFirstName] drowsing off in [From.GetHerHis] seat. Meanwhile, our fellow members of [This.Society.GetName] are deep in their contemplation and do not seem to have noticed yet.;En assistant à la prière tôt le matin, je remarque que [From.GetLeLa] [From.GetSisterBrother] [From.GetFirstName] somnole sur sa chaise. Les autres membres [This.Get_du_Society][This.Society.GetName] sont profondément dans leur contemplation et ne semblent pas l'avoir remarqué.;Eines frühen Morgens beim gemeinsamen Gebet bemerke ich, dass [From.GetSisterBrother] [From.GetFirstName] im Sitz eindöst. Die anderen Mitglieder des "[This.Society.GetName]"-Zirkels sind tief in Meditation versunken und scheinen dies noch nicht bemerkt zu haben.;;Una mañana, durante el rezo, encuentro a mi [From.GetSisterBrother] [From.GetFirstName] dormitando en su asiento. Entretanto, los demás miembros de [This.Society.GetName] no se percatan de ello y siguen con la contemplación.;;;;;;;;;x
EVTOPTA_MNM_4212;I should wake [From.GetHerHim], before anyone catches on.;Je devrais [From.GetLeLa] réveiller, avant que quelqu'un ne s'en rende compte.;Ich sollte [From.GetFirstName] wecken, bevor es jemand merkt.;;Debería despertarlo/a antes de que los demás se den cuenta.;;;;;;;;;x
EVTOPTB_MNM_4212;[From.GetSheHeCap] looks like [From.GetSheHe] could use a nap...;[From.GetIlElleCap] a l'air d'avoir besoin de faire la sieste...;[From.GetSheHeCap] sieht aus, als könnte [From.GetSheHe] ein Nickerchen vertragen ...;;Parece que le vendría bien una siesta...;;;;;;;;;x
EVTOPTC_MNM_4212;I think I heard [From.GetHerHim] request a mustache.;Je crois que je l'ai entendu demander une moustache.;Ich glaube, gehört zu haben, dass [From.GetSheHe] um einen Schnurrbart gebeten hat.;;Creo que acaba de pedir un mostacho.;;;;;;;;;x
EVTDESC_MNM_4214;I gently prod at [From.GetFirstName], but I get no reaction. Then I shove my elbow into [From.GetHerHis] side, causing [From.GetHerHim] to cough and open [From.GetHerHis] eyes, a flash of anger in them. [From.GetHerHisCap] face turns red as [From.GetSheHe] blinks, the situation dawning on [From.GetHerHim] suddenly. "Thank you", [From.GetSheHe] mumbles, sheepishly.;Je touche doucement du doigt [From.GetFirstName], mais je n'obtiens aucune réaction. Puis je lui donne un coup de coude, [From.GetLeLa] faisant tousser et ouvrir les yeux, une lueur de colère en eux. [From.GetIlElleCap] rougit, réalisant brusquement la situation. « Merci », murmure-t-[From.GetIlElle], timidement.;Ich stoße [From.GetFirstName] sanft an, aber es kommt keine Reaktion. Danach stoße ich meinen Ellbogen in [From.GetHerHis]e Seite, wodurch [From.GetSheHe] hustet und die Augen öffnet, die vor Ärger sprühen. [From.GetHerHisCap] Gesicht läuft rot an und [From.GetSheHe] beginnt, heftig zu blinken, als [From.GetSheHe] sich plötzlich über die Situation klar wird. "Habt Dank", murmelt [From.GetSheHe] verlegen.;;"Le doy un suave empujón a [From.GetFirstName], pero no reacciona. Lo intento con un codazo en el costado, y entonces empieza a toser y abre los ojos, llenos de ira. El rostro se le vuelve colorado mientras sigue parpadeando, hasta que por fin comprende la situación. "Gracias", murmura con timidez.";;;;;;;;;x
EVTOPTA_MNM_4214;Think nothing of it, friend.;Ce n'est rien, mon ami[From.GetNoneE].;Keine Ursache, mein Freund.;;No hay de qué, camarada.;;;;;;;;;x
EVTOPTB_MNM_4214;It seems I saved you from some real embarrassment there...;Il semble que je vous ai évité un embarras certain...;Wie es scheint, habe ich Euch vor einer peinlichen Demütigung bewahrt ...;;Parece que te he ahorrado un gran bochorno...;;;;;;;;;x
EVTDESC_MNM_4215;As [From.GetFirstName] continues [From.GetHerHis] nap, it does not take long before [From.GetSheHe] starts to snore. I discretely edge away from [From.GetHerHim], and when [From.GetSheHe] finally wakes up, it is to the faces of disapproval from [From.GetHerHis] companions. How awkward for [From.GetHerHim].;Alors que [From.GetFirstName] continue sa sieste, il ne faut pas longtemps avant qu'[From.GetIlElle] commence à ronfler. Je m'éloigne discrètement d[From.GetEluiElle], et quand [From.GetIlElle] se réveille enfin, c'est devant les regards de désapprobation de ses compagnons. Que c'est gênant pour [From.GetLuiElle].;Als [From.GetFirstName] das Nickerchen fortsetzt, dauert es nicht lange, bis [From.GetSheHe] zu schnarchen beginnt. Ich rücke unauffällig von [From.GetFirstName] weg, und als [From.GetSheHe] endlich erwacht, sieht [From.GetSheHe] sich den missbilligenden Blicken [From.GetHerHis]er Kameraden ausgesetzt. Wie peinlich für [From.GetFirstName].;;[From.GetFirstName] prosigue con su siesta, y al cabo de poco empieza a roncar. Me alejo discretamente de su lado, y cuando por fin despierta, se encuentra con los rostros de desaprobación de los demás miembros. Debe der ser un momento muy incómodo.;;;;;;;;;x
EVTOPTA_MNM_4215;[From.GetSheHeCap] did look rather comfortable there, for a while...;C'était confortable pour [From.GetLuiElle], pendant un moment...;[From.GetSheHeCap] hat eine Weile eigentlich recht zufrieden ausgesehen ...;;Aunque, durante un rato, parecía estar muy cómodo/a...;;;;;;;;;x
EVTDESC_MNM_4216;I scurry off to fetch some ink, before I gently sit down beside the lightly sleeping [From.GetFirstName] and begin my work. It takes a few minutes, but in the end I am more than satisfied – [From.GetHerHis] new mustache is marvelous! For some reason, [From.GetSisterBrother] [From.GetFirstName] does not return my smile when [From.GetSheHe] awakes from [From.GetHerHis] slumber.;Je me précipite pour chercher de l'encre, avant de m'asseoir doucement à côté de [From.GetFirstName], alors assoupi[From.GetNoneE], et commence mon travail. Cela prend quelques minutes, mais à la fin je suis plus que satisfait[Root.GetNoneE] – sa nouvelle moustache est merveilleuse ! Pour une raison quelconque, [From.GetSisterBrother] [From.GetFirstName] n'a pas le sourire quand [From.GetIlElle] sort de son sommeil.;Ich husche kurz weg, um Tinte zu holen, setze mich danach leise neben [From.GetFirstName] und mache mich an die Arbeit. Es dauert nur wenige Minuten, aber danach bin ich sehr zufrieden: [From.GetHerHisCap] neuer Schnurrbart ist wirklich eine Pracht! Aus irgendeinem Grund erwidert [From.GetSisterBrother] [From.GetFirstName] mein Lächeln nicht, als [From.GetSheHe] aus dem Schlummer erwacht.;;Me escabullo para coger algo de tinta, me siento con cuidado junto a [From.GetFirstName] y empiezo mi obra. Tardo un rato, pero al final quedo satisfecho/a: ¡su nuevo bigote es maravilloso! Por algún motivo, el/la [From.GetHerHis] [From.GetSisterBrother] no me devuelve la sonrisa cuando despierta de su hibernación.;;;;;;;;;x
EVTOPTA_MNM_4216;What is not to like?;Qu'y a-t-il de mal à cela ?;Was könnte man denn nur daran auszusetzen haben?;;¿Cómo puede no gustarle?;;;;;;;;;x
monastic_orders_invite_ascetic;Invite Holy Ascetic;Inviter un saint ascétique;Heiligen Asketen einladen;;Invitar a un/a santo/a asceta;;;;;;;;;x
monastic_orders_invite_ascetic_desc;Invite a holy ascetic belonging to [Root.Society.GetName] to join your court.;Inviter un saint ascétique membre [Root.Get_du_Society][Root.Society.GetName] à rejoindre votre Cour.;Ladet einen heiligen Asketen, der dem "[Root.Society.GetName]"-Zirkel angehört, dazu ein, sich an Euren Hof zu gesellen.;;Invitas a un/a santo/a asceta de [Root.Society.GetName] a unirse a tu corte.;;;;;;;;;x
monastic_orders_invite_ascetic_tt;A holy ascetic will soon appear at the court of §Y[Root.GetTitledFirstName]§!.\n;Un saint ascétique apparaîtra bientôt à la Cour [Root.Get_du_Title]§Y[Root.GetTitledFirstName]§!.\n;Am Hof von §Y[Root.GetTitledFirstName]§! wird bald ein heiliger Asket erscheinen.\n;;Pronto aparecerá un/a santo/a asceta en la corte de §Y[Root.GetTitledFirstName]§!.\n;;;;;;;;;x
EVTDESC_MNM_4434;The [From.GetAscetic] [From.GetBestName] has finally arrived at my court. [From.GetFirstName] is a most noble and wise [From.GetManWoman] and I will happily receive [From.GetHerHis] council in matters of religion and scholarly pursuits.;L[From.GetAscetic] [From.GetBestName] est enfin arrivé à ma cour. [From.GetFirstName] est un[From.GetNoneE] [From.GetManWoman] très noble et sage, et je serai heureu[Root.GetXSe] de recevoir ses conseils en matière de religion et de recherches savantes.;[From.GetDerDie] [From.GetAscetic] [From.GetBestName] ist endlich an meinem Hof eingetroffen. [From.GetFirstName] ist ein sehr nobler, weiser Mensch und ich werde mir gerne [From.GetHerHis]en Rat zu Belangen der Religion und der Gelehrsamkeit einholen.;;El/La [From.GetAscetic] [From.GetBestName] por fin ha llegado a mi corte. [From.GetFirstName] es una persona noble y de gran sabiduría. Con gusto recibiré sus consejos en materia de religión y asuntos académicos.;;;;;;;;;x
EVTOPTA_MNM_4434;[Root.GetMOGreeting], [From.GetBestName]!;[Root.GetMOGreeting], [From.GetBestName] !;[Root.GetMOGreeting], [From.GetBestName]!;;¡[Root.GetMOGreeting], [From.GetBestName]!;;;;;;;;;x
secret_religions_evoke_sympathy;Evoke Sympathy for [From.GetTrueReligionGroup];Susciter la sympathie pour les [From.GetTrueReligionGroup];Sympathie für [From.GetTrueReligionGroup] erwecken;;Despertar simpatía por los [From.GetTrueReligionGroup].;;;;;;;;;x
secret_religions_evoke_sympathy_desc;Approach §Y[Root.GetTitledFirstName]§! and attempt to make [Root.GetHerHim] sympathize with [From.GetTrueReligionGroup].;Approcher [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! et tenter de [Root.GetLeLa] faire sympathiser avec [From.GetTrueReligionGroup].;Sprecht §Y[Root.GetTitledFirstName]§! an und versucht, [Root.GetFirstName] dazu zu bringen, Sympathie für [From.GetTrueReligionGroup] zu entwickeln.;;Acércate a §Y[Root.GetTitledFirstName]§! e intenta que simpatice con los [From.GetTrueReligionGroup].;;;;;;;;;x
#secret_religions_evoke_sympathy_cd_tt;Has not been approached to be made sympathetic to people of other religions recently\n;N'a pas été approché récemment afin d'éprouver de la sympathie pour les personnes d'autres religions\n;Wurde in letzter Zeit noch nicht angesprochen, um Sympathie für die Anhänger anderer Religionen zu entwickeln\n;;No se le han acercado para intentar que simpatice con gente de otras religiones últimamente.\n;;;;;;;;;x
#secret_religions_evoke_sympathy_tt;§Y[From.GetTitledFirstName]§! attempts to find a way to approach §Y[Root.GetTitledFirstName]§! and talk about [From.GetTrueReligionGroup].\n;[From.Get_Le_Title]§Y[From.GetTitledFirstName]§! tente de trouver une façon d'approcher [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! et de parler des [From.GetTrueReligionGroup].\n;§Y[From.GetTitledFirstName]§! versucht, einen Weg zu finden, um §Y[Root.GetFirstName]§! anzusprechen und über [From.GetTrueReligionGroup] zu reden.\n;;§Y[From.GetTitledFirstName]§! intenta encontrar el modo de acercarse a §Y[Root.GetTitledFirstName]§! y hablarle sobre los [From.GetTrueReligionGroup].\n;;;;;;;;;x
