#Custom local
String_Allah;Allah;Allah;Allah;;Allah;;;;;;;;;x
EVTDESC_SUFI_4217;During a discussion with some fellow lay members of [This.Society.GetName], I mention the dusty old tomes I store in the library of [Root.Capital.Capital.GetName]. 'Most of the content is hardly intelligible!', I scoff. The eyes of my peers widen. 'One should not take writings of [Root.Religion.GetRandomEvilGodName] so lightly, my [Root.GetLordLady]'.;Au cours d'une discussion avec quelques membres lais [This.Get_du_Society][This.Society.GetName], je mentionne les vieux volumes poussiéreux que je stocke dans ma bibliothèque à [Root.Capital.Capital.GetName]. « La plupart du contenu est à peine intelligible ! », moqué-je. Les yeux de mes pairs s'élargissent. « On ne devrait pas prendre les Écrits [Root.GetEvilGodDuDelaDes] à la légère, M[Root.GetOnA][Root.GetLordLady] ».;Bei einer Diskussion mit anderen Laienmitgliedern des "[This.Society.GetName]"-Zirkels erwähne ich die staubigen alten Bücher, die ich in der Bibliothek von [Root.Capital.Capital.GetName] aufbewahre. "Der größte Teil des Inhalts ist kaum zu verstehen!", sage ich spöttisch. Die Augen meiner Kollegen werden riesengroß. "Man sollte Schriften von [Root.Religion.GetRandomEvilGodName] nicht so auf die leichte Schulter nehmen, m[Root.Geteineine] [Root.GetLordLady].";;Durante una conversación con mis compañeros legos de [This.Society.GetName], menciono los viejos tomos polvorientos que conservo en la biblioteca de [Root.Capital.Capital.GetName]. «La mayoría de su contenido es apenas inteligible», me mofo. Mis compañeros se quedan boquiabiertos. «No hay que tomarse los escritos de [Root.Religion.GetRandomEvilGodName] tan a la ligera, mi [Root.GetLordLady]».;;;;;;;;;x
EVTOPTA_SUFI_4217;Hrm... I shall see to it that the most dangerous ones are destroyed.;Hm... je veillerai à ce que les plus dangereux soient détruits.;Hm ... Ich werde dafür Sorge tragen, dass die gefährlichsten zerstört werden.;;Mmm... Me aseguraré de que los más peligrosos sean destruidos.;;;;;;;;;x
EVTOPTA_SUFI_4217_zealous;You misunderstand! I am getting rid of the book, tonight.;Vous avez mal compris ! Je me débarrasse du livre, ce soir.;Ihr versteht das falsch! Ich schaffe mir das Buch noch heute Nacht vom Hals.;;¡No lo has entendido! Esta misma noche me desharé del libro.;;;;;;;;;x
EVTOPTB_SUFI_4217;I have actually been arranging for several tomes to be burned!;J'ai réellement préparé plusieurs volumes pour être brûlés !;Ich habe in der Tat veranlasst, dass mehrere Bücher verbrannt werden!;;Lo cierto es que ya he ordenado que se quemen varios tomos.;;;;;;;;;x
EVTOPTB_SUFI_4217_zealous;Actually, I shall cleanse my whole [Root.GetCapitalHolding] of these accursed objects.;En fait, je vais vider [Root.GetCapitalHolding] de ces objets maudits.;Ich werde in der Tat meine ganze [Root.GetCapitalHolding] von diesen verfluchten Gegenständen befreien.;;De hecho, voy a limpiar mi [Root.GetCapitalHolding] al completo de esos condenados trastos.;;;;;;;;;x
EVTOPTC_SUFI_4217;This all sounds a bit excessive.;Tout cela semble un peu excessif.;Das klingt alles reichlich übertrieben.;;Todo eso suena algo excesivo.;;;;;;;;;x
EVTOPTC_SUFI_4217_scholar;On the other hand, all knowledge can be valuable.;Également, tout savoir peut être précieux.;Andererseits kann alles Wissen von hohem Wert sein.;;Por otro lado, todo conocimiento es valioso.;;;;;;;;;x
EVTTITLE_SUFI_4218;An Dusty Old Tome;Un vieux volume poussiéreux;Ein verstaubtes altes Buch;;Un viejo tomo polvoriento;;;;;;;;;x
EVTDESC_SUFI_4218;As I retire for the night, I glance at my nightstand... It looks almost as if there is a... There's a thick leather-bound tome, placed right by my bed. What is the meaning of this?;Alors que je me retire pour la nuit, je jette un coup d'œil à ma table de chevet... On dirait qu'il y a... un épais volume, placé juste à côté de mon lit. Qu'est-ce que cela signifie ?;Als ich mich zur Nachtruhe zurückziehe, fällt mein Blick auf meinen Nachttisch ... Mir kommt es fast so vor, als liege dort ein ... Direkt neben meinem Bett liegt ein in Leder gebundenes dickes Buch. Was hat das zu bedeuten?;;Cuando me retiro al final del día, echo un vistazo a mi mesa de noche. Casi parece que hay... Hay un grueso tomo encuadernado en cuero justo al lado de mi cama. ¿Qué significa esto?;;;;;;;;;x
EVTOPTA_SUFI_4218_TT;You throw the book out, ordering it burned.\n;Vous lâchez le livre et ordonnez de le brûler.\n;Ihr werft das Buch hinaus und befehlt, es zu verbrennen.\n;;Haces que se lleven el libro y ordenas que lo quemen.\n;;;;;;;;;x
EVTOPTA_SUFI_4218;I am fairly certain I got rid of this thing...;Je suis certain[Root.GetNoneE] de m'être débarrassé[Root.GetNoneE] de cette chose...;Ich bin mir recht sicher, dass ich mir dieses Ding vom Hals geschafft habe ...;;Creía tener la certeza de haberme deshecho de esa cosa...;;;;;;;;;x
EVTOPTB_SUFI_4218;How long has that been there?;Depuis combien de temps était-ce là ?;Wie lange ist das denn schon hier?;;¿Cuánto tiempo llevaría ahí?;;;;;;;;;x
EVTOPTB_SUFI_4218_TT;You scratch your head.\n;Vous vous grattez la tête.\n;Ihr kratzt Euch am Kopf.\n;;Te rascas la cabeza.\n;;;;;;;;;x
EVT_DESCA_SUFI_4301;One day as I am sitting with my [From.GetRootRelation] [From.GetFirstName] I decide that I should show [From.GetHerHim] an extract from [GetsufiMoCode] in the hopes of teaching [From.GetHerHim] the way of [GetsufiMoGod]. [From.GetSheHeCap] is very attentive and I am sure [From.GetSheHe] will grow up to join me in the [Root.Society.GetName].;Un jour, alors que je m'assois à côté de m[From.GetOnA] [From.GetRootRelation] [From.GetFirstName], je me décide à lui montrer [GetsufiMoCode] dans l'espoir de lui transmettre la voie de [GetsufiMoGod]. [From.GetIlElleCap] est très attenti[From.GetFVe] et je suis convaincu[Root.GetNoneE] qu'[From.GetIlElle] rejoindra [Root.Get_le_Society][Root.Society.GetName] en grandissant.;Eines Tages, als ich bei [From.Getmeinemmeiner] [From.GetRootRelation] [From.GetFirstName] saß, entschied ich, dass ich [From.Getihmihr] einen Auszug aus [GetsufiMoCodedemder] zeige, in der Hoffnung, [From.Getihmihr] den Weg von [GetsufiMoGod] lehren zu können. [From.GetSheHeCap] ist sehr aufmerksam und ich bin sicher, dass [From.GetSheHe] [Root.Society.GetName] beitreten wird, wenn [From.GetSheHe] erwachsen ist.;;Un día sentando con mi [From.GetRootRelation] [From.GetFirstName], decido que debo mostrar[From.GetHerHim] un extracto de [GetsufiMoCode] esperando enseñar[From.GetHerHim] el camino de [GetsufiMoGod]. Se muestra muy atento/a y estoy seguro que llegará a unirse a mí en la [Root.Society.GetName].;;;;;;;;;x
EVT_DESCB_SUFI_4301;I have decided to take [From.GetFirstName] along with me today as I preach to the people about [GetsufiMoGod] and how they should try to live their lives according to [GetsufiMoCode]. [From.GetFirstName] is attentive throughout and I am sure [From.GetSheHe] has learnt some valuable lessons about [GetsufiMoGod] and the [Root.Society.GetName] today.;J'ai décidé d'emmener [From.GetFirstName] avec moi à mes prêches à propos de [GetsufiMoGod] et sur la façon dont on devrait vivre pour être en concordance avec [GetsufiMoCode]. [From.GetFirstName] est attenti[From.GetFVe] tout le temps et je suis persuadé[Root.GetNoneE] qu'[From.GetIlElle] a appris des choses sur [GetsufiMoGod] et [Root.Get_le_Society][Root.Society.GetName].;Ich habe mich entschlossen, [From.GetFirstName] heute mit mir zu nehmen, während ich den Leuten über [GetsufiMoGod] predige und das sie versuchen sollten, ihr Leben nach [GetsufiMoCodedemder] zu leben. [From.GetFirstName] ist sehr aufmerksam und ich bin sicher, dass [From.GetSheHe] heute einige wertvolle Lektionen über [GetsufiMoGod] und die [Root.Society.GetName] gelernt hat.;;He decidido llevarme a [From.GetFirstName] conmigo mientras predico a los demás sobre [GetsufiMoGod] y cómo deben intentar vivir sus vidas según [GetsufiMoCode]. [From.GetFirstName] está muy atento/a de principio a fin y estoy seguro de que hoy ha aprendido valiosas lecciones sobre [GetsufiMoGod] y [Root.Society.GetName].;;;;;;;;;x
EVT_DESCC_SUFI_4301;I am bringing [From.GetFirstName] to the local [GetsufiMoBuilding] today, there [From.GetSheHe] meets with many of my Brothers and Sisters [GetsufiMoPenanceMeditation] who greet [From.GetHerHim] politely. As we leave the [GetsufiMoBuilding] my [From.GetRootRelation] says "[GetsufiMoFarewell]" to all those [From.GetSheHe] met today. I am very proud of [From.GetHerHis] attitude to the ways of [GetsufiMoSaint].;J'ai emmené [From.GetFirstName] [GetsufiMoBuilding] aujourd'hui. [From.GetIlElleCap] y a rencontré mes Frères et Sœurs qui l'ont accueilli[From.GetNoneE] poliment. Alors que nous partions, m[From.GetOnA] [From.GetRootRelation] dit « [GetsufiMoFarewell] » à tous ceux qu'[From.GetIlElle] a rencontrés. Je suis très fi[Root.GetErEre] de son attitude vis-à-vis de [GetsufiMoSaint].;Ich bringe heute [From.GetFirstName] mit zum örtlichen [GetsufiMoBuilding], wo [From.GetSheHe] sich mit vielen meiner Brüder und Schwestern [GetsufiMoPenanceMeditation] trifft, die [From.GetHerHim] höflich grüßen. Als wir [GetsufiMoBuilding] verlassen, sagt m[From.Geteineine] [From.GetRootRelation] "[GetsufiMoFarewell]" zu all denen, die [From.GetSheHe] heute traf. Ich bin sehr stolz auf [From.GetHerHis]e Haltung gegenüber den Wegen des [GetsufiMoSaint].;;"Hoy llevo a [From.GetFirstName] al [GetsufiMoBuilding] local. Allí conoce a muchos de mis hermanos y hermanas [GetsufiMoPenanceMeditation] que [From.GetHerHim] saludan cortésmente. Al salir de [GetsufiMoBuilding], mi [From.GetRootRelation] se despide con ""[GetsufiMoFarewell]"" de todos a los que ha conocido. Me siento muy orgulloso/a de su actitud en el camino de [GetsufiMoSaint].";;;;;;;;;x
EVT_OPTA_SUFI_4301;[From.GetSheHeCap] is an excellent student!;C'est un[From.GetNoneE] excellent[From.GetNoneE] élève !;[From.GetSheHeCap] ist [From.Geteineine] hervorragende[From.GetrMale] Schüler[From.GetinFemale]!;;¡Es un/a estudiante excelente!;;;;;;;;;x
EVT_DESC_SUFI_4303;My former ward [From.GetTitledFirstName] has finished [From.GetHerHis] education, in our final discussions we talked about following the [GetsufiMoCode] and trying improve one's self in the eyes of [GetsufiMoGod]. I have tried to encourage [From.GetHerHim] to do this for [From.GetHerselfHimself] and [From.GetSheHe] has attempted to take my advice, I wonder if [From.GetSheHe] made any progress.;Mon ancie[From.GetNNne] pupille, [From.Get_le_Title][From.GetTitledFirstName], a terminé ses études. Lors de nos dernières discussions, nous avons parlé de ceux qui suivent [GetsufiMoCode] et d'essayer de s'améliorer aux yeux de [GetsufiMoGod]. J'ai essayé de l'encourager à faire de même, et j'ai senti qu'[From.GetIlElle] était tenté[From.GetNoneE]. Je me demande [From.GetSilSielle] a suivi mon conseil.;M[From.Geteineine] ehemalige[From.GetrMale] Schützling [From.GetTitledFirstName] hat die Ausbildung beendet. In unseren abschließenden Gesprächen haben wir über die Lehren [GetsufiMoCodedemder] gesprochen und den Versuch, sich selbst in den Augen von [GetsufiMoGod] zu verbessern. Ich habe versucht, [From.GetHerHim] zu ermutigen, es für sich selbst zu tun und [From.GetSheHe] hat versucht, meinen Rat zu beherzigen. Ich frage mich, ob [From.GetSheHe] irgendwelche Fortschritte gemacht hat.;;Mi antiguo/a pupilo/a, [From.GetTitledFirstName], ha terminado de educarse. En nuestras últimas discusiones hablamos de cómo seguir el [GetsufiMoCode] e intentar mejorarse a los ojos de [GetsufiMoGod]. He intentado animar[From.GetHerHim] para hacerlo por sí mismo/a y ha intentado seguir mi consejo. Me pregunto si habrá hecho progresos.;;;;;;;;;x
EVT_OPTA_SUFI_43003;I shall ask [From.GetHerHim] how well it is going.;Je vais lui demander si cela se passe bien.;Ich sollte [From.GetHerHim] fragen, wie es vorangeht.;;Le preguntaré cómo le va.;;;;;;;;;x
EVT_DESC_SUFI_4304;My former tutor [From.GetTitledFirstName] has come to ask me how well my attempts to follow the [From.GetsufiMoCode] and improve myself in the eyes of [From.GetsufiMoGod]. [From.GetSheHeCap] wants to know if I have had any success.;Mon ancie[From.GetNNne] tut[From.GetEurRice], [From.Get_le_Title][From.GetTitledFirstName], m'a demandé si ma tentative de suivre [From.GetsufiMoCode] et de m'améliorer aux yeux de [From.GetsufiMoGod] se passe bien.;Mein ehemaliger Lehrer [From.GetTitledFirstName] ist an mich herangetreten und hat mich gefragt, wie meine Versuche, den Lehren [From.GetsufiMoCodedemder] zu folgen voranschreiten und wie ich mich in den Augen von [From.GetsufiMoGod] verbessere. [From.GetSheHeCap] möchte wissen, ob ich Erfolg gehabt habe.;;Mi antiguo/a tutor/a, [From.GetTitledFirstName], ha venido a preguntarme cómo van mis intentos de seguir el [From.GetsufiMoCode] y de mejorarme a los ojos de [From.GetsufiMoGod]. Quiere saber si he tenido éxito.;;;;;;;;;x
EVT_OPTA_SUFI_4304;I will tell [From.GetHerHim] how I have followed the ways of [From.GetsufiMoSaint].;Je vais lui dire comment j'ai suivi les traces de [From.GetsufiMoSaint].;Ich werde [From.Getihmihr] erzählen, wie ich dem Weg von [From.GetsufiMoSaint] gefolgt bin.;;Le diré cómo seguí el camino de [From.GetsufiMoSaint].;;;;;;;;;x
EVT_OPTB_SUFI_4304;Ha! I found better things to do!;Ha! J'ai des choses plus intéressantes à faire !;Ha! Ich hatte bessere Dinge zu tun!;;¡Ja! Tengo mejores cosas que hacer.;;;;;;;;;x
EVT_DESC_SUFI_4305;[From.GetFirstName] came and told me all about how [From.GetSheHe] has strived to follow [GetsufiMoCode] and become a better [From.GetManWoman]. [From.GetSheHeCap] talks vigorously of all [From.GetHerHis] prayers and time spent [GetsufiMoPenanceMeditation] in [From.GetHerHis] strive to come closer to [GetsufiMoGod]. [From.GetSheHeCap] seems to have had great success!;[From.GetFirstName] est venu[From.GetNoneE] me dire tout ce qu'[From.GetIlElle] a fait pour suivre [GetsufiMoCode] et devenir un[From.GetNoneE] meilleur[From.GetNoneE] [From.GetManWoman]. [From.GetIlElleCap] parle énergiquement de ses prières et du temps passé [GetsufiMoPenanceMeditation] pour se rapprocher de [GetsufiMoGod]. [From.GetIlElleCap] semble avoir réussi.;[From.GetFirstName] trat am mich heran und erzähle mir alles darüber, wie [From.GetSheHe] sich bemüht hat, [GetsufiMoCodedemder] zu folgen und [From.Geteineine] bessere[From.GetrMale] [From.GetManWoman] zu werden. [From.GetSheHeCap] scheint großen Erfolg gehabt zu haben!;;[From.GetFirstName] vino a contarme cómo se ha esforzado por seguir [GetsufiMoCode] y convertirse en alguien mejor. Habla con vehemencia de sus oraciones y el tiempo que pasa [GetsufiMoPenanceMeditation] en su empeño por acercarse a [GetsufiMoGod]. ¡Parece haber tenido gran éxito!;;;;;;;;;x
EVT_OPTA_SUFI_4305;I knew [From.GetSheHe] could do it!;Je savais qu'[From.GetIlElle] pouvait y arriver !;Ich wusste, [From.GetSheHe] schafft es!;;¡Sabía que podía hacerlo!;;;;;;;;;x
EVT_DESC_SUFI_4306;[From.GetFirstName] quickly changes the topic and no matter what I say [From.GetSheHe] refuses to talk about the matter... It seems [From.GetSheHe] has found "better" things to do... I am disappointed at [From.GetHerHis] lack of dedication to [GetsufiMoGod] and [GetsufiMoCode] and I hang my head in shame as I bid [From.GetHerHim] farewell. I failed [From.GetHerHim] as a tutor and must spend time [GetsufiMoPenanceMeditation] to clear my mind.;[From.GetFirstName] change rapidement de sujet et peu importe ce que je dis, [From.GetIlElle] refuse d'en parler. Apparemment, [From.GetIlElle] aurait trouvé des choses plus « intéressantes » à faire... je suis déçu[Root.GetNoneE] par son manque de dévouement à [GetsufiMoGod] et pour [GetsufiMoCode], et j'ai honte tandis que je lui dis adieu. J'ai échoué en tant que tut[Root.GetEurRice] et dois passer du temps [GetsufiMoPenanceMeditation] pour me vider la tête.;[From.GetFirstName] wechselt schnell das Thema und egal was ich auch versuche, [From.GetSheHe] weigert sich über die Angelegenheit zu sprechen.... Es scheint, als hätte [From.GetSheHe] "bessere" Dinge zu tun... Ich bin über [From.GetHerHis]en Mangel an Hingabe für [GetsufiMoGod] und [GetsufiMoCodedieden] enttäuscht und vergrabe meinen Kopf in Scham, als ich [From.GetHerHim] verabschied. Ich habe als Lehrer versagt und muss Zeit mit [GetsufiMoPenanceMeditation] verbringen, um meine Gedanken zu ordnen.;;"[From.GetFirstName] cambia rápidamente de tema y no importa lo que le diga, se niega a hablar sobre el asunto… Parece que ha encontrado cosas ""mejores"" que hacer… Me decepciona su falta de dedicación a [GetsufiMoGod] y [GetsufiMoCode] e inclino la cabeza, presa de la vergüenza, al despedirme. Fallé en mi tutela y debo pasar tiempo en [GetsufiMoPenanceMeditation] para despejar la mente.";;;;;;;;;x
EVT_OPTA_SUFI_4306;I expected better of [From.GetHerHim];Je m'attendais à mieux venant de sa part.;Ich habe mehr von [From.Getihmihr] erwartet.;;Esperaba algo mejor de su parte;;;;;;;;;x
EVTDESC_SUFI_4026;Blessed [Root.GetSocietyRank] [Root.GetFirstName].\n\nWe are pleased to hear that you have completed the construction of a new Mosque in [FromFromFromFrom.GetName]. It should go a long way to spread the word of [Root.GetsufiMoSaint] ever further!\nSigned [From.GetSocietyRank] [From.GetFirstName];Ch[Root.GetErEre] [Root.GetSocietyRank] [Root.GetFirstName].\n\nNous sommes heureux d'apprendre que vous ayez achevé [FromFromFromFrom.GetHolding] en [FromFromFromFrom.GetName]. Cela devrait contribuer grandement à répandre la parole [Root.Get_du_HighGod][Root.Religion.GetHighGodName] !\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];Seid gesegnet, [Root.GetSocietyRank] [Root.GetFirstName],\n\nes freut uns zu hören, dass Ihr den Bau einer/s neuen [FromFromFromFrom.GetHolding]-Liegenschaft in [FromFromFromFrom.GetName] abgeschlossen habt. Dies sollte die Bemühungen, die Lehren von [Root.Religion.GetHighGodNameCap] noch weiter zu verbreiten, beträchtlich vorantreiben!\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetSocietyRank] [Root.GetFirstName]:\n\nNos complace saber que has terminado la construcción de tu [FromFromFromFrom.GetHolding] en [FromFromFromFrom.GetName]. ¡Ayudaría mucho que se corriese la voz sobre [Root.Religion.GetHighGodNameCap] aún más lejos!\nFirmado: [From.GetSocietyRank][From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTB_SUFI_4405_LUSTFUL_book;I will lose myself in reading [book_target.GetName] instead!;Je vais me plonger dans ce livre !;Ich verliere mich stattdessen beim Lesen von [book_target.GetName]!;;¡Prefiero perderme leyendo [book_target.GetName]!;;;;;;;;;x
EVTOPTB_SUFI_4405_GLUTTONOUS_book;I shall practice restraint by only *reading* about food!;Je vais me contenter de lire un livre en ce qui concerne la nourriture !;Ich werde Zurückhaltung üben, indem ich nur über Essen lese.;;¡Mostraré contención leyendo solo sobre comida!;;;;;;;;;x
EVTOPTB_SUFI_4405_GREEDY_book;To better understand the plight of others, I must seek out new perspectives!;Pour mieux comprendre la détresse financière des autres, je dois chercher d'autres points de vue !;Um die Not anderer besser zu verstehen muss ich neue Perspektiven suchen!;;¡Debo buscar nuevas perspectivas para comprender mejor los problemas de los demás!;;;;;;;;;x
EVTOPTB_SUFI_4405_SLOTHFUL_book;I will look for inspiration in the tales of others.;Je vais chercher l'inspiration dans les contes des autres.;Ich werde in den Geschichten anderer nach Inspiration suchen.;;Buscaré inspiración en las historias de otros.;;;;;;;;;x
EVTDESC_SUFI_4408_GREEDY_book;[book_target.GetName] is still on my mind, when one of my servants cautiously inquires whether I wish to make a donation to the local [Root.GetsufiMOBuilding]. My first reaction is reluctant, but out loud I say: "Yes, of course". Perhaps this is the first step towards freeing myself of the desire for material possessions?;J'ai toujours le livre '[book_target.GetName]' à l'esprit lorsqu'un de mes serviteurs demande prudemment si je souhaite faire un don au [Root.GetsufiMOBuilding] local. Je suis réticent[Root.Get_E], mais à haute voix j'acquiesce. Peut-être est-ce le premier pas vers ma libération du désir de biens matériels ?;[book_target.GetName] ist noch immer in meinen Gedanken als einer meiner Diener vorsichtig fragt, ob ich eine Spende für [Root.GetsufiMOBuilding] machen möchte. Meine erste Reaktion ist zurückhalten, aber trotzdem sage ich laut "ja, natürlich". Vielleicht ist dies der erste Schritt um mich von meiner Sehnsucht nach Materiellem zu befreien!?;;Sigo pensando en [book_target.GetName] cuando uno de mis sirvientes me pregunta cautamente si deseo hacer una donación al [Root.GetsufiMOBuilding] local. Mi primera reacción es negarme, pero en voz alta digo: "Sí, por supuesto". ¿Será este el primer paso para liberarme del deseo de posesiones materiales?;;;;;;;;;x
EVTDESC_SUFI_4408_SLOTHFUL_book;At first, every minute felt like an eternity, but then it got easier, as a certain passage of [book_target.GetName] grabbed my interest. I kept reading, consumed by the words of [book_target.OriginalOwner.GetTitledFirstName]! Now, I go to sleep with a smile on my lips and a renewed sense of purpose.;Au début, chaque minute semblait être une éternité, mais c'est devenu plus facile lorsqu'un passage de '[book_target.GetName]' m'a intéressé. J'ai continué à lire, intrigué[Root.Get_E] par les mots [book_target.OriginalOwner.Get_du_TitledFirstName] ! Je me couche finalement le sourire aux lèvres et un nouveau but.;Zuerst fühle sich jede Minute wie eine Ewigkeit an, doch dann wurde es leichter als ein bestimmter Absatz aus [book_target.GetName] mein Interesse weckte. Ich las weiter, mitgerissen von den Worten von [book_target.OriginalOwner.GetTitledFirstName]! Jetzt lege ich mich mit einem Lächeln auf den Lippen und einem erneuten Sinn für Bestimmung schlafen.;;Al principio los minutos se hicieron eternos, pero se volvió más fácil cuando un cierto pasaje del me llamó la atención. ¡Seguí leyendo, inflamad[Root.GetOA] por las palabras de [book_target.OriginalOwner.GetTitledFirstName]! Ahora me voy a dormir con una sonrisa en los labios y un sentido de finalidad.;;;;;;;;;x
create_sufi_sunni;Form Al-Hafiziyyah;;;;;;;;;;;;;x
create_sufi_sunni_desc;Gather the wandering mystics adherents of Traditionalist Islam into one school.;;;;;;;;;;;;;x
EVTTITLESUFI25027;Al-Hafiziyyah;;;;;;;;;;;;;x
EVTDESCSUFI25027;[From.GetTitledFirstName] has gathered several mystics and learned muslims into a new order.\ The Hafizi school, also known as "The Memorizers", are famed for their practice of memorization of the Qur'an and intense study of tradition. Turning inwards to uncover truth, their followers grow through love, desert their egos, find the truth of the world, and arrive at Perfection as shown by al-Insan al-Kamil. The Hafizi's take disengagement from the world to an extreme, in hopes that intense worship shall lift the chaos of the Event and guide them to justice.;;;;;;;;;;;;;x
EVTOPTASUFI25027;Sounds interesting!;;;;;;;;;;;;;x
EVTOPTBSUFI25027;This looks suspicious...;;;;;;;;;;;;;x
create_sufi_shiite;Form the Zahidiyya;;;;;;;;;;;;;x
create_sufi_shiite_desc;Gather the wandering mystics adherents of Imamite Islam into one school.;;;;;;;;;;;;;x
EVTTITLESUFI25028;The Zahidiyya;;;;;;;;;;;;;x
EVTDESCSUFI25028;[From.GetTitledFirstName] has gathered several mystics and learned muslims and reformed an old order.\n The Zahidiyya originally were a collection of various shaykh's under Zakariyya's patronage. Over time, they grew into a society promoting a new brand of tasawwuf, as tempered by Imamite thought. After the collapse of Abbas authority, the Zahidiyya actively seek to convert and war against falsehoods to spread their faith to their misguided Californian neighbors and Muslim siblings alike. Some say that their goal is to form an empire of their own.;;;;;;;;;;;;;x
EVTOPTASUFI25028;Sounds interesting!;;;;;;;;;;;;;x
EVTOPTBSUFI25028;This looks suspicious...;;;;;;;;;;;;;x
create_sufi_ibadi;Form the Open Sesame;;;;;;;;;;;;;x
create_sufi_ibadi_desc;Gather the wandering mystics adherents of Orientalism into one school.;;;;;;;;;;;;;x
EVTTITLESUFI25029;The Open Sesame;;;;;;;;;;;;;x
EVTDESCSUFI25029;[From.GetTitledFirstName] has gathered several mystics and learned muslims into a new order.\n Followers of the Open Sesame are devoted to opening the secrets to the world, as the great prophet Ali Baba had so done against the thieves and wrongdoers of his time. Eating or charming live snakes, entering ovens filled with fire, riding on lions or thrusting iron spikes and glass into their bodies is but a small part of their repertoire.;;;;;;;;;;;;;x
EVTOPTASUFI25029;Sounds interesting!;;;;;;;;;;;;;x
EVTOPTBSUFI25029;This looks suspicious...;;;;;;;;;;;;;x
