#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_shapleigh_ME;Shapleigh;;;;;;;;;;;;;x
b_sharon_NY;Sharon;;;;;;;;;;;;;x
b_sharonville_OH;Sharonville;;;;;;;;;;;;;x
b_sharpes_FL;Sharpes;;;;;;;;;;;;;x
b_sharpsburg_IA;Sharpsburg;;;;;;;;;;;;;x
b_sharpsburg_PA;Sharpsburg;;;;;;;;;;;;;x
b_sharpstown_TX;Sharpstown;;;;;;;;;;;;;x
b_sharpsville_PA;Sharpsville;;;;;;;;;;;;;x
b_sharptown_MD;Sharptown;;;;;;;;;;;;;x
b_shasta_adj;Shastan;;shaster;;;;;;;;;;;x
b_shasta_CA;Shasta;Shasta;Shasta;;Shasta;;;;;;;;;x
b_shattuck_OK;Shattuck;;;;;;;;;;;;;x
b_shawano_WI;Shawano;;;;;;;;;;;;;x
b_shawinigan_QC;Shawinigan;;;;;;;;;;;;;x
b_shawnee_KS;Shawnee;;;;;;;;;;;;;x
b_shawnessy_AB;Shawnessy;;;;;;;;;;;;;x
b_shebandowan_ON;Shebandowan;;;;;;;;;;;;;x
b_sheboygan_WI;Sheboygan;;;;;;;;;;;;;x
b_shediac_NB;Shediac;;;;;;;;;;;;;x
b_sheenboro_QC;Sheenboro;;;;;;;;;;;;;x
b_sheet_harbour_NS;Sheet Harbour;;;;;;;;;;;;;x
b_shelburne_NS;Shelburne;;;;;;;;;;;;;x
b_shelburne_VT;Shelburne;;;;;;;;;;;;;x
b_shelby_MS;Shelby;;;;;;;;;;;;;x
b_shelby_MT;Shelby;;;;;;;;;;;;;x
b_shelbyville_IL;Shelbyville;;;;;;;;;;;;;x
b_shelbyville_TN;Shelbyville;;;;;;;;;;;;;x
b_sheldon_IA;Sheldon;;;;;;;;;;;;;x
b_sheldon_NY;Sheldon;;;;;;;;;;;;;x
b_sheldon_SC;Sheldon;;;;;;;;;;;;;x
b_sheldrake_QC;Sheldrake;;;;;;;;;;;;;x
b_shellbrook_SK;Shellbrook;;;;;;;;;;;;;x
b_shelley_ID;Shelley;;;;;;;;;;;;;x
b_shelton_WA;Shelton;;;;;;;;;;;;;x
b_shenandoah_LA;Shenandoah;;;;;;;;;;;;;x
b_shepherd_MI;Shepherd;;;;;;;;;;;;;x
b_shepherd_TX;Shepherd;;;;;;;;;;;;;x
b_sherbrooke_QC;Sherbrooke;;;;;;;;;;;;;x
b_sheridan_adj;Sheridanian;;sheridaner;;;;;;;;;;;x
b_sheridan_AR;Sheridan;;;;;;;;;;;;;x
b_sheridan_CA;Sheridan;Sheridan;Sheridan;;Sheridan;;;;;;;;;x
b_sheridan_IN;Sheridan;;;;;;;;;;;;;x
b_sheridan_WY;Sheridan;;;;;;;;;;;;;x
b_sherman_TX;Sherman;;;;;;;;;;;;;x
b_sherwood_OH;Sherwood;;;;;;;;;;;;;x
b_sheshatshiu_NL;Sheshatshiu;;;;;;;;;;;;;x
b_sheshegwaning_ON;Sheshegwaning;;;;;;;;;;;;;x
b_shevlin_MN;Shevlin;;;;;;;;;;;;;x
b_sheyenne_ND;Sheyenne;;;;;;;;;;;;;x
b_shider_OK;Shider;;;;;;;;;;;;;x
b_shields_MI;Shields;;;;;;;;;;;;;x
b_shingleton_MI;Shingleton;;;;;;;;;;;;;x
b_shingletown_adj;Shingletownian;;shingletowner;;;;;;;;;;;x
b_shingletown_CA;Shingletown;Shingletown;Shingletown;;Shingletown;;;;;;;;;x
b_shinnston_WV;Shinnston;;;;;;;;;;;;;x
b_ship_cove_NL_adj;Ship Coveian;;;;;;;;;;;;;x
b_ship_cove_NL;Ship Cove;;;;;;;;;;;;;x
b_shipman_IL;Shipman;;;;;;;;;;;;;x
b_shippagan_NB;Shippagan;;;;;;;;;;;;;x
b_shiprock_NM;Shiprock;;;;;;;;;;;;;x
b_shipshaw_QC;Shipshaw;;;;;;;;;;;;;x
b_shirley_BC;Shirley;;;;;;;;;;;;;x
b_shiruri_COL_adj;Shiruriian;;;;;;;;;;;;;x
b_shiruri_COL;Shiruri;;;;;;;;;;;;;x
b_shiwinna_NM;Shiwinna;;;;;;;;;;;;;x
b_shongopovi_AZ;Shongopovi;;;;;;;;;;;;;x
b_shoreham_VT;Shoreham;;;;;;;;;;;;;x
b_shortts_lake_NS;Shortts Lake;;;;;;;;;;;;;x
b_shoshoni_WY;Shoshoni;;;;;;;;;;;;;x
b_shreveport_LA;Shreveport;;;;;;;;;;;;;x
b_shrewsbury_MA;Shrewsbury;;;;;;;;;;;;;x
b_shuniah_ON;Shuniah;;;;;;;;;;;;;x
b_siachoque_COL_adj;Siachoqueian;;;;;;;;;;;;;x
b_siachoque_COL;Siachoque;;;;;;;;;;;;;x
b_sibanicu_CUB;Sibanicu;;;;;;;;;;;;;x
b_sibilia_GT;Sibilia;;;;;;;;;;;;;x
b_sibley_MS;Sibley;;;;;;;;;;;;;x
b_siboney_CUB;Siboney;;;;;;;;;;;;;x
b_sibun_BL;Sibun;;;;;;;;;;;;;x
b_sidney_BC;Sidney;;;;;;;;;;;;;x
b_sidney_MT;Sidney;;;;;;;;;;;;;x
b_sidney_NE;Sidney;;;;;;;;;;;;;x
b_sidney_NY;Sidney;;;;;;;;;;;;;x
b_sierra_blanca_TX;Sierra Blanca;;;;;;;;;;;;;x
b_sierra_grande_TM;Sierra Grande;;;;;;;;;;;;;x
b_sierra_mojada_COA;Sierra Mojada;;;;;;;;;;;;;x
b_sierra_vista_AZ;Sierra Vista;;;;;;;;;;;;;x
b_signal_MS;Signal;;;;;;;;;;;;;x
b_siguatepeque_HN;Siguatepeque;;;;;;;;;;;;;x
b_sihoplaya_CM;Sihoplaya;;;;;;;;;;;;;x
b_sikes_LA;Sikes;;;;;;;;;;;;;x
b_sillery_QC;Sillery;;;;;;;;;;;;;x
b_silver_bay_MN;Silver Bay;;;;;;;;;;;;;x
b_silver_city_NM;Silver City;;;;;;;;;;;;;x
b_silver_cliff_CO;Silver Cliff;;;;;;;;;;;;;x
b_silver_spring_FL;Silver Spring;;;;;;;;;;;;;x
b_silver_spring_MD;Silver Spring;;;;;;;;;;;;;x
b_silvia_COL;Silvia;;;;;;;;;;;;;x
b_silvis_IL;Silvis;;;;;;;;;;;;;x
b_simi_valley_adj;Simi Valleian;;Simi Valleer;;;;;;;;;;;x
b_simi_valley_CA;Simi Valley;Simi Valley;Simi Valley;;Simi Valley;;;;;;;;;x
b_simiao_RR;Simião;;;;;;;;;;;;;x
b_simmons_LA;Simmons;;;;;;;;;;;;;x
b_simona_LLA_adj;Simonaian;;;;;;;;;;;;;x
b_simona_LLA;Simona;;;;;;;;;;;;;x
b_simonds_NB;Simonds;;;;;;;;;;;;;x
b_simsbury_CT;Simsbury;;;;;;;;;;;;;x
b_since_COL_adj;Sincéian;;;;;;;;;;;;;x
b_since_COL;Sincé;;;;;;;;;;;;;x
b_sincelejo_COL_adj;Sincelejoian;;;;;;;;;;;;;x
b_sincelejo_COL;Sincelejo;;;;;;;;;;;;;x
b_sinclair_WY;Sinclair;;;;;;;;;;;;;x
b_sint_willibrordus_WWI_adj;Sint Willibrordusian;;;;;;;;;;;;;x
b_sint_willibrordus_WWI;Sint Willibrordus;;;;;;;;;;;;;x
b_sioux_city_IA;Sioux City;;;;;;;;;;;;;x
b_sioux_falls_SD;Sioux Falls;;;;;;;;;;;;;x
b_sipapo_BOL;Sipapo;;;;;;;;;;;;;x
b_siquirres_CSR_adj;Siquirresian;;;;;;;;;;;;;x
b_siquirres_CSR;Siquirres;;;;;;;;;;;;;x
b_siren_WI;Siren;;;;;;;;;;;;;x
b_sirena_CSR_adj;Sirenaian;;;;;;;;;;;;;x
b_sirena_CSR;Sirena;;;;;;;;;;;;;x
b_siskiyou_OR;Siskiyou;;;;;;;;;;;;;x
b_siskowit_MI;Siskowit;;;;;;;;;;;;;x
b_sisseton_SD;Sisseton;;;;;;;;;;;;;x
b_sisters_OR;Sisters;;;;;;;;;;;;;x
b_site_y_NM;Site Y;;;;;;;;;;;;;x
b_sitka_SD;Sitka;;;;;;;;;;;;;x
b_siuna_NI;Siuna;;;;;;;;;;;;;x
b_skaggs_adj;Skaggsian;;skaggser;;;;;;;;;;;x
b_skaggs_CA;Skaggs;Skaggs;Skaggs;;Skaggs;;;;;;;;;x
b_skamokawa_WA;Skamokawa;;;;;;;;;;;;;x
b_skeldon_GUY_adj;Skeldonian;;;;;;;;;;;;;x
b_skeldon_GUY;Skeldon;;;;;;;;;;;;;x
b_skowhegan_ME;Skowhegan;;;;;;;;;;;;;x
b_sky_city_NM;Sky City;;;;;;;;;;;;;x
b_slagbaai_WWI_adj;Slagbaaiian;;;;;;;;;;;;;x
b_slagbaai_WWI;Slagbaai;;;;;;;;;;;;;x
b_slater_MO;Slater;;;;;;;;;;;;;x
b_slater_WY;Slater;;;;;;;;;;;;;x
b_slatington_PA;Slatington;;;;;;;;;;;;;x
b_slaton_TX;Slaton;;;;;;;;;;;;;x
b_slayden_TN;Slayden;;;;;;;;;;;;;x
b_slayton_MN;Slayton;;;;;;;;;;;;;x
b_sledge_MS;Sledge;;;;;;;;;;;;;x
b_sleepy_eye_MN;Sleepy Eye;;;;;;;;;;;;;x
b_sleepy_hollow_NY;Sleepy Hollow;;;;;;;;;;;;;x
b_sleepy_hollow_WY;Sleepy Hollow;;;;;;;;;;;;;x
b_smackover_AR;Smackover;;;;;;;;;;;;;x
b_smallwood_NY;Smallwood;;;;;;;;;;;;;x
b_smedes_MS;Smedes;;;;;;;;;;;;;x
b_smethport_PA;Smethport;;;;;;;;;;;;;x
b_smithfield_ME;Smithfield;;;;;;;;;;;;;x
b_smithfield_UT;Smithfield;;;;;;;;;;;;;x
b_smithfield_VA;Smithfield;;;;;;;;;;;;;x
b_smiths_falls_ON;Smiths Falls;;;;;;;;;;;;;x
b_smithville_MO;Smithville;;;;;;;;;;;;;x
b_smithville_TN;Smithville;;;;;;;;;;;;;x
b_smoky_burn_SK;Smoky Burn;;;;;;;;;;;;;x
b_smyrna_GA;Smyrna;;;;;;;;;;;;;x
b_sneads_ferry_NC;Sneads Ferry;;;;;;;;;;;;;x
b_sneads_FL;Sneads;;;;;;;;;;;;;x
b_snellville_GA;Snellville;;;;;;;;;;;;;x
b_snow_camp_NC;Snow Camp;;;;;;;;;;;;;x
b_snug_corner_BH;Snug Corner;;;;;;;;;;;;;x
b_snyder_TX;Snyder;;;;;;;;;;;;;x
b_socastee_SC;Socastee;;;;;;;;;;;;;x
b_socorro_COL_adj;Socorroian;;;;;;;;;;;;;x
b_socorro_COL;Socorro;;;;;;;;;;;;;x
b_socorro_NM;Socorro;;;;;;;;;;;;;x
b_socorro_TX;Socorro;;;;;;;;;;;;;x
b_soda_springs_ID;Soda Springs;;;;;;;;;;;;;x
b_sogamosa_COL_adj;Sogamosaian;;;;;;;;;;;;;x
b_sogamosa_COL;Sogamosa;;;;;;;;;;;;;x
b_sointula_BC;Sointula;;;;;;;;;;;;;x
b_sol_cabanas_del_caribe_QR;Sol Cabañas del Caribe;;;;;;;;;;;;;x
b_soledad_adj;Soledadian;;soledader;;;;;;;;;;;x
b_soledad_CA;Soledad;Soledad;Soledad;;Soledad;;;;;;;;;x
b_soledad_COL_adj;Soledadian;;;;;;;;;;;;;x
b_soledad_COL;Soledad;;;;;;;;;;;;;x
b_soledad_de_doblado_VE;Soledad de Doblado;;;;;;;;;;;;;x
b_soledad_HN;Soledad;;;;;;;;;;;;;x
b_solon;Solon;;;;;;;;;;;;;x
b_sombrerete_ZA;Sombrerete;;;;;;;;;;;;;x
b_somenos_BC;Somenos;;;;;;;;;;;;;x
b_somers_WI;Somers;;;;;;;;;;;;;x
b_somerset_BRM;Somerset;;;;;;;;;;;;;x
b_somerset_KY;Somerset;;;;;;;;;;;;;x
b_somerset_PA;Somerset;;;;;;;;;;;;;x
b_somersworth_NH;Somersworth;;;;;;;;;;;;;x
b_somerton_AZ;Somerton;;;;;;;;;;;;;x
b_somesville_ME;Somesville;;;;;;;;;;;;;x
b_somoto_NI;Somoto;;;;;;;;;;;;;x
b_sona_PAN_adj;Sonáian;;;;;;;;;;;;;x
b_sona_PAN;Soná;;;;;;;;;;;;;x
b_sonaguera_HN;Sonaguera;;;;;;;;;;;;;x
b_songo_CUB;Songo;;;;;;;;;;;;;x
b_sonora_adj;Sonoran;;sonorer;;;;;;;;;;;x
b_sonora_CA;Sonora;Sonora;Sonora;;Sonora;;;;;;;;;x
b_sonora_island_BC;Sonora Island;;;;;;;;;;;;;x
b_sonora_TX;Sonora;;;;;;;;;;;;;x
b_sonoyta_SO;Sonoyta;;;;;;;;;;;;;x
b_sonson_ANT;Sonsón;;;;;;;;;;;;;x
b_sooke_BC;Sooke;;;;;;;;;;;;;x
b_soperton_GA;Soperton;;;;;;;;;;;;;x
b_sopetran_ANT;Sopetrán;;;;;;;;;;;;;x
b_sophiasburgh_ON;Sophiasburgh;;;;;;;;;;;;;x
b_sophie_FRG_adj;Sophieian;;;;;;;;;;;;;x
b_sophie_FRG;Sophie;;;;;;;;;;;;;x
b_sosa_LLA_adj;Sosaian;;;;;;;;;;;;;x
b_sosa_LLA;Sosa;;;;;;;;;;;;;x
b_sosua_DR;Sosúa;;;;;;;;;;;;;x
b_sosumana_COL_adj;Sosumanaian;;;;;;;;;;;;;x
b_sosumana_COL;Sosumana;;;;;;;;;;;;;x
b_soto_la_marina_TM;Soto la Marina;;;;;;;;;;;;;x
b_soto_WWI_adj;Sotoian;;;;;;;;;;;;;x
b_soto_WWI;Soto;;;;;;;;;;;;;x
b_souderton_PA;Souderton;;;;;;;;;;;;;x
b_souris_PEI;Souris;;;;;;;;;;;;;x
b_south_bend_IN;South Bend;;;;;;;;;;;;;x
b_south_bend_TX;South Bend;;;;;;;;;;;;;x
b_south_haven_MI;South Haven;;;;;;;;;;;;;x
b_south_park_CO;South Park;;;;;;;;;;;;;x
b_southbridge_MA;Southbridge;;;;;;;;;;;;;x
b_southgate_MI;Southgate;;;;;;;;;;;;;x
b_southold_NY;Southold;;;;;;;;;;;;;x
b_southport_NC;Southport;;;;;;;;;;;;;x
b_southport_NY;Southport;;;;;;;;;;;;;x
b_spackenkill_NY;Spackenkill;;;;;;;;;;;;;x
b_spanaway_WA;Spanaway;;;;;;;;;;;;;x
b_spanish_fork_UT;Spanish Fork;;;;;;;;;;;;;x
b_spanish_town_JA;Spanish Town;;;;;;;;;;;;;x
b_sparks_NV_adj;Sparksian;;sparkser;;;;;;;;;;;x
b_sparks_NV;Sparks;Sparks;Sparks;;Sparks;;;;;;;;;x
b_sparta_IL;Sparta;;;;;;;;;;;;;x
b_sparta_MI;Sparta;;;;;;;;;;;;;x
b_sparta_TN;Sparta;;;;;;;;;;;;;x
b_sparta_WI;Sparta;;;;;;;;;;;;;x
b_spartanburg_SC;Spartanburg;;;;;;;;;;;;;x
b_sparwood_BC;Sparwood;;;;;;;;;;;;;x
b_spearfish_SD;Spearfish;;;;;;;;;;;;;x
b_spearman_TX;Spearman;;;;;;;;;;;;;x
b_spearsville_LA;Spearsville;;;;;;;;;;;;;x
b_speightstown_WW;Speightstown;;;;;;;;;;;;;x
b_spencer_IA;Spencer;;;;;;;;;;;;;x
b_spencerport_NY;Spencerport;;;;;;;;;;;;;x
b_spencerville_IN;Spencerville;;;;;;;;;;;;;x
b_spencerville_OH;Spencerville;;;;;;;;;;;;;x
b_spencerville_OK;Spencerville;;;;;;;;;;;;;x
b_spencerville_ON;Spencerville;;;;;;;;;;;;;x
b_speyside_ANT_adj;Speysideian;;;;;;;;;;;;;x
b_speyside_ANT;Speyside;;;;;;;;;;;;;x
b_spirit_valley_MN;Spirit Valley;;;;;;;;;;;;;x
b_spiritwood_SK;Spiritwood;;;;;;;;;;;;;x
b_spokane_WA;Spokane;;;;;;;;;;;;;x
b_spotsylvania_VA;Spotsylvania;;;;;;;;;;;;;x
b_spottsville_KY;Spottsville;;;;;;;;;;;;;x
b_sprague_CT;Sprague;;;;;;;;;;;;;x
b_springdale_AR;Springdale;;;;;;;;;;;;;x
b_springdale_NL_adj;Springdaleian;;;;;;;;;;;;;x
b_springdale_NL;Springdale;;;;;;;;;;;;;x
b_springdale_SC;Springdale;;;;;;;;;;;;;x
b_springer_NM;Springer;;;;;;;;;;;;;x
b_springer_OK;Springer;;;;;;;;;;;;;x
b_springfield_GA;Springfield;;;;;;;;;;;;;x
b_springfield_IL;Springfield;;;;;;;;;;;;;x
b_springfield_MA;Springfield;;;;;;;;;;;;;x
b_springfield_MN;Springfield;;;;;;;;;;;;;x
b_springfield_MO;Springfield;;;;;;;;;;;;;x
b_springfield_OH;Springfield;;;;;;;;;;;;;x
b_springfield_OR;Springfield;;;;;;;;;;;;;x
b_springfield_TN;Springfield;;;;;;;;;;;;;x
b_springhill_NS;Springhill;;;;;;;;;;;;;x
b_springtown_TX;Springtown;;;;;;;;;;;;;x
b_springview_NE;Springview;;;;;;;;;;;;;x
b_springville_UT;Springville;;;;;;;;;;;;;x
b_springwater_NY;Springwater;;;;;;;;;;;;;x
b_sproat_BC;Sproat;;;;;;;;;;;;;x
b_spruce_grove_AB;Spruce Grove;;;;;;;;;;;;;x
b_spuzzum_BC;Spuzzum;;;;;;;;;;;;;x
b_squamish_BC;Squamish;;;;;;;;;;;;;x
b_squaw_valley_adj;Squaw Valleian;;Squaw Valleer;;;;;;;;;;;x
b_squaw_valley_CA;Squaw Valley;Squaw Valley;Squaw Valley;;Squaw Valley;;;;;;;;;x
b_squirrel_cove_BC;Squirrel Cove;;;;;;;;;;;;;x
b_st_albans_WV;St. Albans;;;;;;;;;;;;;x
b_st_albert_AB;St. Albert;;;;;;;;;;;;;x
b_st_albert_QC;St-Albert;;;;;;;;;;;;;x
b_st_anaclet_QC;St-Anaclet;;;;;;;;;;;;;x
b_st_andre_de_restigouche_QC;St-Andre-de-Restigouche;;;;;;;;;;;;;x
b_st_andrews_NB;St. Andrews;;;;;;;;;;;;;x
b_st_anthony_ID;St. Anthony;;;;;;;;;;;;;x
b_st_anthony_NL_adj;St. Anthonyian;;;;;;;;;;;;;x
b_st_anthony_NL;St. Anthony;;;;;;;;;;;;;x
b_st_antonin_QC;St-Antonin;;;;;;;;;;;;;x
b_st_apollinaire_QC;St-Apollinaire;;;;;;;;;;;;;x
b_st_aubert_QC;St-Aubert;;;;;;;;;;;;;x
b_st_augusta_MN;St. Augusta;;;;;;;;;;;;;x
b_st_augustine_FL;St. Augustine;;;;;;;;;;;;;x
b_st_basile_NB;Saint-Basile;;;;;;;;;;;;;x
b_st_basile_QC;St-Basile;;;;;;;;;;;;;x
b_st_catharines_ON;St. Catharines;;;;;;;;;;;;;x
b_st_charles_AR;St. Charles;;;;;;;;;;;;;x
b_st_charles_MO;St. Charles;;;;;;;;;;;;;x
b_st_cloud_MN;St. Cloud;;;;;;;;;;;;;x
b_st_cloud_WI;St. Cloud;;;;;;;;;;;;;x
b_st_croix_falls_WI;St. Croix Falls;;;;;;;;;;;;;x
b_st_croix_QC;St-Croix;;;;;;;;;;;;;x
b_st_cuthbert_QC;St-Cuthbert;;;;;;;;;;;;;x
b_st_cyr_WW;St. Cyr;;;;;;;;;;;;;x
b_st_ferdinand_QC;St-Ferdinand;;;;;;;;;;;;;x
b_st_flavien_QC;St-Flavien;;;;;;;;;;;;;x
b_st_francis_KS;St. Francis;;;;;;;;;;;;;x
b_st_francis_ME;St. Francis;;;;;;;;;;;;;x
b_st_francisville_LA;St. Francisville;;;;;;;;;;;;;x
b_st_gabriel_LA;St. Gabriel;;;;;;;;;;;;;x
b_st_george_NB;St. George;;;;;;;;;;;;;x
b_st_george_UT;St. George;;;;;;;;;;;;;x
b_st_georges_BRM;St. George's;;;;;;;;;;;;;x
b_st_georges_FRG;Saint-Georges;;;;;;;;;;;;;x
b_st_georges_QC;St-Georges;;;;;;;;;;;;;x
b_st_georges_WW;St. Georges;;;;;;;;;;;;;x
b_st_gilles_QC;St-Gilles;;;;;;;;;;;;;x
b_st_henri_QC;St-Henri;;;;;;;;;;;;;x
b_st_hilaire_NB;Saint-Hilaire;;;;;;;;;;;;;x
b_st_hubert_QC;St-Hubert;;;;;;;;;;;;;x
b_st_ignace_MI;St. Ignace;;;;;;;;;;;;;x
b_st_jacques_NB;Saint-Jacques;;;;;;;;;;;;;x
b_st_james_MO;St. James;;;;;;;;;;;;;x
b_st_jean_de_dieu_QC;St-Jean-de-Dieu;;;;;;;;;;;;;x
b_st_jean_sur_richelieu_QC;St-Jean-Sur-Richelieu;;;;;;;;;;;;;x
b_st_jerome_de_matane_QC;St-Jérôme-de-Matane;;;;;;;;;;;;;x
b_st_john_NB;St. John;;;;;;;;;;;;;x
b_st_johns_ANB;Saint John's;;;;;;;;;;;;;x
b_st_johns_MI;St. Johns;;;;;;;;;;;;;x
b_st_johns_NL_adj;St. John'sian;;;;;;;;;;;;;x
b_st_johns_NL;St. John's;;;;;;;;;;;;;x
b_st_joseph_MI;St. Joseph;;;;;;;;;;;;;x
b_st_joseph_MN;St. Joseph;;;;;;;;;;;;;x
b_st_joseph_MO;St. Joseph;;;;;;;;;;;;;x
b_st_laurent_QC;St-Laurent;;;;;;;;;;;;;x
b_st_leibowitz;St. Leibowitz;;;;;;;;;;;;;x
b_st_leon_BC;St. Leon;;;;;;;;;;;;;x
b_st_leonard_NB;St. Leonard;;;;;;;;;;;;;x
b_st_libory_NE;St. Libory;;;;;;;;;;;;;x
b_st_louis_MO;St. Louis;;;;;;;;;;;;;x
b_st_luc_de_matane_QC;St-Luc-de-Matane;;;;;;;;;;;;;x
b_st_ludger_QC;St-Ludger;;;;;;;;;;;;;x
b_st_marks_FL;St. Marks;;;;;;;;;;;;;x
b_st_martin_QC;St-Martin;;;;;;;;;;;;;x
b_st_martins_MO;St. Martins;;;;;;;;;;;;;x
b_st_martins_NB;St. Martins;;;;;;;;;;;;;x
b_st_martinville_LA;St. Martinville;;;;;;;;;;;;;x
b_st_marys_KS;St. Marys;;;;;;;;;;;;;x
b_st_marys_NL_adj;St. Mary'sian;;;;;;;;;;;;;x
b_st_marys_NL;St. Mary's;;;;;;;;;;;;;x
b_st_nicephore_QC;St-Nicéphore;;;;;;;;;;;;;x
b_st_nicolas_QC;St-Nicolas;;;;;;;;;;;;;x
b_st_pamphile_QC;St-Pamphile;;;;;;;;;;;;;x
b_st_paris_OH;St. Paris;;;;;;;;;;;;;x
b_st_paul_MN;St. Paul;;;;;;;;;;;;;x
b_st_peter_MN;St. Peter;;;;;;;;;;;;;x
b_st_peters_MO;St. Peters;;;;;;;;;;;;;x
b_st_petersburg_FL;St. Petersburg;;;;;;;;;;;;;x
b_st_philippe_QC;St-Philippe;;;;;;;;;;;;;x
b_st_quentin_NB;St. Quentin;;;;;;;;;;;;;x
b_st_raymond_QC;St-Raymond;;;;;;;;;;;;;x
b_st_robert_MO;St. Robert;;;;;;;;;;;;;x
b_st_roch_QC;St-Roch;;;;;;;;;;;;;x
b_st_romain_QC;St-Romain;;;;;;;;;;;;;x
b_st_romuald_QC;St-Romuald;;;;;;;;;;;;;x
b_st_stephen_NB;St. Stephen;;;;;;;;;;;;;x
b_st_thomas_ON;St. Thomas;;;;;;;;;;;;;x
b_st_wenceslas_QC;St-Wenceslas;;;;;;;;;;;;;x
b_staceyville_ME;Staceyville;;;;;;;;;;;;;x
b_stafford_VA;Stafford;;;;;;;;;;;;;x
b_stag_canyon_UT;Stag Canyon;;;;;;;;;;;;;x
b_stambaugh_MI;Stambaugh;;;;;;;;;;;;;x
b_stamford_CT;Stamford;;;;;;;;;;;;;x
b_standish_MI;Standish;;;;;;;;;;;;;x
b_standish_NV_adj;Standishian;;standisher;;;;;;;;;;;x
b_standish_NV;Standish;Standish;Standish;;Standish;;;;;;;;;x
b_stanfield_OR;Stanfield;;;;;;;;;;;;;x
b_staniard_creek_BH;Staniard Creek;;;;;;;;;;;;;x
b_stanton_NE;Stanton;;;;;;;;;;;;;x
b_stanton_TX;Stanton;;;;;;;;;;;;;x
b_stanwood_WA;Stanwood;;;;;;;;;;;;;x
b_stapleton_AL;Stapleton;;;;;;;;;;;;;x
b_stapleton_NE;Stapleton;;;;;;;;;;;;;x
b_star_city_AR;Star City;;;;;;;;;;;;;x
b_starks_ME;Starks;;;;;;;;;;;;;x
b_starkville_MS;Starkville;;;;;;;;;;;;;x
b_state_college_PA;State College;;;;;;;;;;;;;x
b_state_line_MS;State Line;;;;;;;;;;;;;x
b_staten_island_NY;Staten Island;;;;;;;;;;;;;x
b_statenville_GA;Statenville;;;;;;;;;;;;;x
b_statesboro_GA;Statesboro;;;;;;;;;;;;;x
b_statesville_NC;Statesville;;;;;;;;;;;;;x
b_staunton_VA;Staunton;;;;;;;;;;;;;x
b_stayton_OR;Stayton;;;;;;;;;;;;;x
b_ste_anne_des_monts_QC;Ste-Anne-des-Monts;;;;;;;;;;;;;x
b_ste_blandine_QC;Ste-Blandine;;;;;;;;;;;;;x
b_ste_flavie_QC;Ste-Flavie;;;;;;;;;;;;;x
b_ste_florence_QC;Ste-Florence;;;;;;;;;;;;;x
b_ste_foy_QC;Sainte-Foy;;;;;;;;;;;;;x
b_ste_genevieve_MO;Ste. Genevieve;;;;;;;;;;;;;x
b_ste_luce_QC;Ste-Luce;;;;;;;;;;;;;x
b_ste_margarets_NB;Saint Margarets;;;;;;;;;;;;;x
b_ste_marguerite_marie_QC;Ste-Marguerite-Marie;;;;;;;;;;;;;x
b_ste_marie_QC;Ste-Marie;;;;;;;;;;;;;x
b_ste_perpetue_QC;Ste-Perpétue;;;;;;;;;;;;;x
b_steamboat_springs_CO;Steamboat Springs;;;;;;;;;;;;;x
b_stedmantown_KY;Stedmantown;;;;;;;;;;;;;x
b_steeleville_IL;Steeleville;;;;;;;;;;;;;x
b_steelton_PA;Steelton;;;;;;;;;;;;;x
b_steinbach_MB;Steinbach;;;;;;;;;;;;;x
b_steinhatchee_FL;Steinhatchee;;;;;;;;;;;;;x
b_stellarton_NS;Stellarton;;;;;;;;;;;;;x
b_stephens_AR;Stephens;;;;;;;;;;;;;x
b_stephensville_FL;Stephensville;;;;;;;;;;;;;x
b_stephentown_NY;Stephentown;;;;;;;;;;;;;x
b_stephenville_NL_adj;Stephenvilleian;;;;;;;;;;;;;x
b_stephenville_NL;Stephenville;;;;;;;;;;;;;x
b_stephenville_TX;Stephenville;;;;;;;;;;;;;x
b_steptoe_WA;Steptoe;;;;;;;;;;;;;x
b_sterling_CO;Sterling;;;;;;;;;;;;;x
b_sterling_MI;Sterling;;;;;;;;;;;;;x
b_stettler_AB;Stettler;;;;;;;;;;;;;x
b_steuben_NY;Steuben;;;;;;;;;;;;;x
b_steuben_WI;Steuben;;;;;;;;;;;;;x
b_steubenville_OH;Steubenville;;;;;;;;;;;;;x
b_stevens_point_WI;Stevens Point;;;;;;;;;;;;;x
b_stevensville_MT;Stevensville;;;;;;;;;;;;;x
b_stewartstown_NH;Stewartstown;;;;;;;;;;;;;x
b_stewartville_MN;Stewartville;;;;;;;;;;;;;x
b_stigler_OK;Stigler;;;;;;;;;;;;;x
b_stillwater_BC;Stillwater;;;;;;;;;;;;;x
b_stillwater_NY;Stillwater;;;;;;;;;;;;;x
b_stinnett_TX;Stinnett;;;;;;;;;;;;;x
b_stirling_AB;Stirling;;;;;;;;;;;;;x
b_stirling_ON;Stirling;;;;;;;;;;;;;x
b_stockett_MT;Stockett;;;;;;;;;;;;;x
b_stockton_adj;Stocktonian;;stocktoner;;;;;;;;;;;x
b_stockton_CA;Stockton;Stockton;Stockton;;Stockton;;;;;;;;;x
b_stockton_IL;Stockton;;;;;;;;;;;;;x
b_stockton_KS;Stockton;;;;;;;;;;;;;x
b_stockton_MD;Stockton;;;;;;;;;;;;;x
b_stoddard_NH;Stoddard;;;;;;;;;;;;;x
