EVTOPT_vision_opt;Let the mystical journey begin!;;;;;;;;;;;;x
EVTNAME_vision_war;Vision of War;;;;;;;;;;;;x
EVTDESC_vision_war_die;An armored rider wheels towards you, a great plume of feathers on his cap. The air is thick with arrows, but the rider ignores them. Your arms are heavy, and the rider's spear finds your throat.;;;;;;;;;;;;x
EVTDESC_vision_war_siege;You stand atop a high bluff, your banner crisp in the wind. Below you lies an ocean of men... soldiers beyond counting. In the distance, a great fortress burns.;;;;;;;;;;;;x
EVTDESC_vision_war_ride;Your horse is swift, and your arm is strong. A trumpet looses a mighty blast. You ride across the dusty ground with your companions, your hooves like rolling thunder.;;;;;;;;;;;;x
EVTDESC_vision_war_carnage;You stand in a bloody field, strewn with bodies. An injured soldier struggles to stand, using his weapon for support. Carrion birds circle overhead and a wolf howls to summon the pack.;;;;;;;;;;;;x
EVTNAME_vision_wond;Vision of Wonder;;;;;;;;;;;;x
EVTDESC_vision_wond_gather;A great fire roars in the center of the camp. Men and women from all tribes gather around it, embracing in fellowship with their faces smiling and shining in the firelight.;;;;;;;;;;;;x
EVTDESC_vision_wond_aurora;The night is dark, but the sky is clear and full of countless bright stars strung out like a great celestial road. Shimmering curtains of light bathe the land in beautiful, ghostly hues.;;;;;;;;;;;;x
EVTDESC_vision_wond_river;You are carried by the current of a vast river. You need not steer, the magic of the river guides you. You need not eat, the warmth of the Sun sustains you.;;;;;;;;;;;;x
EVTDESC_vision_wond_field;You walk through a waist-high field of golden grass. The grass parts as you pass, rippling in the breeze like the surface of a lake. You raise your hand to shield your eyes from the Sun.;;;;;;;;;;;;x
EVTDESC_vision_wond_kindle;Points of flickering orange light are kindled in the darkness. Soon, you cannot tell where the countless campfires end and the stars begin. You too must kindle a flame in the ashes of the old world.;;;;;;;;;;;;x
EVTDESC_vision_wond_god;One of the powers of the universe draws close to you, within the sacred circle. You are laid bare before its piercing gaze, enveloped by a feeling of strength, compassion, and connectedness with all things.;;;;;;;;;;;;x
EVTNAME_vision_wild;Vision of Nature;;;;;;;;;;;;x
EVTDESC_vision_wild_sign;Three ravens lead you east, to the bank of the great sacred river. Three deer pass through the river valley. With them is a white fawn... a very great sign.;;;;;;;;;;;;x
EVTDESC_vision_wild_fly;Each step seems lighter than the last, as you bound higher. You need not touch the ground to continue, the warm thermals carrying you ever higher. The people below are no more than ants, the vast forest like a blanket of moss.;;;;;;;;;;;;x
EVTDESC_vision_wild_hunt;You observe your prey, carefully readying your bow. You scrape your hoof against the earth, filling your mouth with shoots and tender leaves. You feel both the bowstring against your fingertips, and the sharp bite of the arrow in your flank.;;;;;;;;;;;;x
EVTDESC_vision_wild_beast;A great beast watches you with glowing eyes, but you are not afraid. Its tongue lolls from its toothy mouth, and the beast almost seems to be smiling. Seemingly content, the beast departs.;;;;;;;;;;;;x
EVTDESC_vision_wild_track;Curtains of sunlight wash over you as you move swiftly between the trees. A footprint here, a drop of blood there... you must be getting close. A moment later, you see your quarry.;;;;;;;;;;;;x
EVTDESC_vision_wild_tbird;A massive bird takes flight, cleaving the clouds with each wingbeat. It wheels and turns in the sky, carrying lightning in its talons and producing thunder from the wind on its wings.;;;;;;;;;;;;x
EVTDESC_vision_wild_unic;Deep in the forest you come upon a noble white horse with a single straight horn on its head. It turns to look at you and you feel a pleasurable sense of contentedness.;;;;;;;;;;;;x
EVTDESC_vision_wild_fox;You chase a fox through the wilds, but it easily eludes you. You see it looking back at you with a mirthful expression.;;;;;;;;;;;;x
EVTNAME_vision_doom;Vision of Disaster;;;;;;;;;;;;x
EVTDESC_vision_doom_blood;The sky cracks like chapped skin and splits with a deep groan of pain. Bloody rain drips from the heavens. Sick men wander aimlessly in the gory mud below.;;;;;;;;;;;;x
EVTDESC_vision_doom_fire;Horsemen with flaming hooves rend the clouds with a clap of thunder and a burst of blinding light. Sheets of fire issue forth, scouring the land. ;;;;;;;;;;;;x
EVTDESC_vision_doom_mist;Thick mist creeps along the ground beneath a sky of patchwork colors. Your eyes sting and your throat is painfully parched. The only sound that breaks the silence is a distant gasping for breath.;;;;;;;;;;;;x
EVTDESC_vision_doom_dark;The Sun is swallowed by a vast serpent of smoke. Dead, brown leaves swirl and settle in the chill calm of eternal night. The faint glow of a distant campfire is obscured by falling snow.;;;;;;;;;;;;x
EVTDESC_vision_doom_road;A man trudges across a blighted landscape of ash and dust. A boy follows close behind him. Nothing grows along the grim and desolate road.;;;;;;;;;;;;x
EVTDESC_vision_self_rule;You kneel down to drink from a pool of cold, placid water. Reflected in the water you see yourself, wearing a heavy golden crown.;;;;;;;;;;;;x
EVTDESC_vision_self_husk;You see a naked body, shivering and emaciated. [Root.GetSubjectPronounCap] turns to you with hollow eyes, a broken husk. You recognize your own face, withered with age and hardship.;;;;;;;;;;;;x
EVTDESC_vision_self_kids;Children laugh and play in a meadow of clover. The Sun is warm and the breeze is cool. Several of the children bear your face.;;;;;;;;;;;;x
EVTDESC_vision_self_luke;You swing your blade forcefully at your armored opponent, striking his neck. He is beheaded, and the strength of the blow knocks a shower of black lacquer chips loose from his armor. With a puff of smoke, your opponent's face is revealed to be yours.;;;;;;;;;;;;x
EVTDESC_vision_self_evil;There is a malevolent presence nearby. You feel like you are being watched, but you cannot see the watcher. You hear distant laughter.;;;;;;;;;;;;x
EVTDESC_vision_self_sky;Across the ragged sky, you see a vast herd of black-horned cattle driven by doomed and ghostly riders. One gaunt face turns and looks past you, your misdeeds pooling in his mournful eyes.;;;;;;;;;;;;x
EVTNAME_vision_past;Vision of the Ancestors;;;;;;;;;;;;x
EVTDESC_vision_past_rider;A silent rider passes you on the trail, carrying a horn of glowing embers. The night is cold, but you feel a warm sense of kinship with him. You are sure that there will be a fire waiting for you up ahead, somewhere in all that dark.;;;;;;;;;;;;x
EVTDESC_vision_past_light;You are in a vast city of the men of the Old World. Their homes are lit by a thousand thousand lanterns, stretching up into the sky. In comparison, the mightiest castle looks like a farmer's cottage.;;;;;;;;;;;;x
EVTDESC_vision_past_heart;You see an old dead city, the great ancient manors stained with the years. The roads are filled with the men and women of the city, a vast river of humanity in constant motion. The city seems to pulse, beating like a man's heart.;;;;;;;;;;;;x
EVTDESC_vision_past_dad;Your father is silhouetted against the Sun, smiling at you. Behind him stands his father, and yet more ancestors beyond him. You turn away from the Sun, and feel a strong hand on your shoulder.;;;;;;;;;;;;x
EVTDESC_vision_past_arise;Deep beneath the roots of the mountains, you have lived for aeons. Now you emerge from the darkness, squinting and peeking through your fingers at the blinding light. Praise the Sun!;;;;;;;;;;;;x
EVTNAME_vision_truth;Vision of Truth;;;;;;;;;;;;x
EVTDESC_vision_truth_atom;You feel the mighty energies of the old world welling up within you, and see the concentric spirals of flowing energy that compose the world. The ancients were right, and now you too have seen into the world of the invisible and indivisible.;;;;;;;;;;;;x
EVTDESC_vision_truth_illus;This world is an illusion. You are simply a dream of a god pretending to be real. You must unshackle your mind, free yourself from the mirage of this reality, and escape to the real.;;;;;;;;;;;;x
EVTNAME_vision_ends;Vision Quest Ends;;;;;;;;;;;;x
EVTDESC_vision_ends;Your spiritual journey is nearly at an end. You have experienced many visions, and though a spiritual guide is available to discuss the experience with you, only you can determine the true meaning of your vision quest.\n\nMany seekers take their experience to heart, reshaping themselves in accordance with their visions. Some defy the visions and choose their own fate. Others take a balanced approach, acknowledging the wisdom of their visions without giving themselves over entirely.;;;;;;;;;;;;x
EVTOPT_vision_thunderbird;Thunderbird has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_ancestor;I communed with the ancestors.;;;;;;;;;;;;x
EVTOPT_vision_universe;I communed with [Root.Religion.GetRandomGodName], and the Universe.;;;;;;;;;;;;x
EVTOPT_vision_self;I saw visions of myself.;;;;;;;;;;;;x
EVTOPT_vision_raven;Raven has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_bear;Bear has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_wolf;Wolf has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_coyote;Coyote has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_madness;I saw only madness.;;;;;;;;;;;;x
EVTOPT_vision_nothing;I felt nothing.;;;;;;;;;;;;x
EVTOPT_vision_jaguar;Jaguar has chosen me.;;;;;;;;;;;;x
EVTOPT_vision_cataclysms;I saw terrible cataclysms.;;;;;;;;;;;;x
EVTOPT_vision_nature;I gained perspective on nature.;;;;;;;;;;;;x
EVTNAME_vision_tbird;Thunderbird;;;;;;;;;;;;x
EVTDESC_vision_tbird;The mighty Thunderbird is your totem! An enormous supernatural bird that causes thunderstorms with its wings when angered, the Thunderbird is associated with leadership and war.\n\nThunderbird is powerful, intelligent, and easily stirred to wrathfulness. With Thunderbird on your side, only a fool would dare to challenge you.;;;;;;;;;;;;x
EVTOPT_vision_totem_accept;My life path has been chosen.;;;;;;;;;;;;x
EVTOPT_vision_totem_guide;I will accept some guidance.;;;;;;;;;;;;x
EVTOPT_vision_totem_reject;My destiny is my own to choose.;;;;;;;;;;;;x
EVTNAME_vision_ancestor;The Ancestors;;;;;;;;;;;;x
EVTDESC_vision_ancestor;Your visions show you your ancestors, both distant and recent. A thread of fate runs through you, your father, and your grandfather... all the way to the inhabitants of the Old World.\n\nTheir experiences, memories, and skills will help you patiently face the challenges ahead. Perhaps one day, if [Root.Religion.GetRandomGodName] wills it, you shall do the same for your ancestors.;;;;;;;;;;;;x
EVTNAME_vision_universe;The Universe;;;;;;;;;;;;x
EVTDESC_vision_universe;Your visions have shown you deep truths about the nature of [Root.Religion.GetRandomGodName] and the Universe. These insights will greatly aid you in your theological studies.\n\nSome might consider it ironic that as your knowledge and wisdom increase, your opinion about your significance in the grand scheme of the Universe diminishes. Those people are ignorant of the truths you have discovered today.;;;;;;;;;;;;x
EVTNAME_vision_self;The Self;;;;;;;;;;;;x
EVTDESC_vision_self;Many of your visions focused on yourself and your future. What kind of person will you become, and how can you live up to your potential? How can you improve your strengths, heal your spiritual wounds, and make the most of your life?;;;;;;;;;;;;x
EVTOPT_vision_self_great;I will be great!;;;;;;;;;;;;x
EVTOPT_vision_self_good;I will be good!;;;;;;;;;;;;x
EVTNAME_vision_raven;Raven Totem;;;;;;;;;;;;x
EVTDESC_vision_raven;The cunning Raven is your totem animal. Clever and opportunistic, Raven commands you take advantage of chaos where it arises. Though Raven thrives in chaos, he does not command you to cause it... merely to gorge yourself upon its bounty should the chance present itself.;;;;;;;;;;;;x
EVTNAME_vision_bear;Bear Totem;;;;;;;;;;;;x
EVTDESC_vision_bear;The stalwart Bear is your totem animal. Bear is a mighty warrior when provoked, but she only fights when it is prudent. Bear can be ferocious when defending family and clan, but is slow to raise arms under other circumstances.;;;;;;;;;;;;x
EVTNAME_vision_wolf;Wolf Totem;;;;;;;;;;;;x
EVTDESC_vision_wolf;The loyal Wolf is your totem. Wolf is a skilled warrior, but he knows that his strength is multiplied when aided by powerful allies. Though Wolf builds strong relationships with his friends, those outside the pack find he has a vicious streak... especially those he views as prey.;;;;;;;;;;;;x
EVTNAME_vision_coyote;Coyote Totem;;;;;;;;;;;;x
EVTDESC_vision_coyote;The clever Coyote is your totem animal. A trickster and a thief, Coyote prefers to outwit his foes rather than fighting them directly. His lack of loyalty can prove problematic both for himself and those foolish enough to trust him.;;;;;;;;;;;;x
EVTNAME_vision_madness;Madness;;;;;;;;;;;;x
EVTDESC_vision_madness;You have seen so many terrible things that your sanity is slipping away. Time seems to lose all meaning, and you feel as though your soul has been sharply separated from your body. \n\nWaves of terror, helplessness, and despair pass over you. Could this be the work of [Root.Religion.GetRandomEvilGodName]? How is it possible to be watched by a hundred malevolent eyes yet feel so utterly alone?;;;;;;;;;;;;x
TXT_vision_smart;This option is available because of your keen intelligence.\n;;;;;;;;;;;;x
EVTOPT_vision_madness_resist;I can hold my mind together!;;;;;;;;;;;;x
EVTOPT_vision_madness_givein;[Root.Religion.GetRandomGodName] must desire madness!;;;;;;;;;;;;x
EVTNAME_vision_nothing;Nothingness;;;;;;;;;;;;x
EVTDESC_vision_nothing;In the end, your attempts to contact the spiritual world have come to naught. Others see visions of [Root.Religion.GetRandomGodName] or hear soothing voices that guide them, but you have found only a terrible black void.\n\nRather than communing with the Universe, you are simply alone with your own thoughts. Does some barrier separate you from the divine, or is everyone else simply faking their connection?;;;;;;;;;;;;x
EVTOPT_vision_nothing_uncover;I have uncovered the true nature of the universe.;;;;;;;;;;;;x
EVTOPT_vision_nothing_facade;I must maintain a facade of pious spirituality.;;;;;;;;;;;;x
EVTOPT_vision_nothing_madness;I can feel my mind slipping into madness...;;;;;;;;;;;;x
EVTNAME_vision_jaguar;Jaguar Totem;;;;;;;;;;;;x
EVTDESC_vision_jaguar;The stealthy Jaguar is your totem animal. Just as strong as he is cunning, Jaguar knows when to fight and when to wait. Those who always choose to fight are fools and those who never choose to fight are cowards. Jaguar councils you to conceal your strength until the time is right, then step into the sunlight and strike swiftly.;;;;;;;;;;;;x
EVTNAME_vision_cataclysm;Cataclysms Past and Future;;;;;;;;;;;;x
EVTDESC_vision_cataclysm;You have seen many terrible things. To remember them makes [Root.Religion.GetRandomGodName] seem very far away, and you feel burdened by the knowledge of the trials you will face. It would be weakness to give in to despair, and you feel a weighty responsibility to grow strong that you might survive to be a shield in the darkness.;;;;;;;;;;;;x
EVTOPT_vision_cataclysm_labor;Tireless labor awaits me.;;;;;;;;;;;;x
EVTOPT_vision_cataclysm_prepare;If conflict looms, prepare for it.;;;;;;;;;;;;x
EVTOPT_vision_cataclysm_cynic;Man must do what [Root.Religion.GetRandomGodName] cannot.;;;;;;;;;;;;x
EVTOPT_vision_cataclysm_doomed;We're all doomed!;;;;;;;;;;;;x
TXT_vision_doomed;DOOMED! DOOOOOMED!!;;;;;;;;;;;;x
EVTNAME_vision_nature;The Natural World;;;;;;;;;;;;x
EVTDESC_vision_nature;You feel the primal energies of the natural world flowing through you, and the distant presence of the divine. Your direct connection is not with [Root.Religion.GetRandomGodName] and the spiritual world, but with nature itself and the plants and animals that inhabit this world. You have gained perspective on man's place in nature and the nature of man.;;;;;;;;;;;;x
pres_excommunicate;Excommunicate;;;;;;;;;;;;;x
pres_excommunicate_desc;Unilaterally excommunicate [Root.GetTitledFirstName]. You will anger those of the same dynasty. Without proper justification, you will harm the moral authority of your administration.;;;;;;;;;;;;;x
unjustified_excommunication;Unjustified Excommunication;;;;;;;;;;;;;x
EVTDESC_prez_excomm;You have made the determination that [From.GetTitledFirstName] is Unamerican and must be excommunicated. As President you have the authority to excommunicate the wicked, though failure to justify your decision will weaken your moral authority.;;;;;;;;;;;;;x
EVTOPT_prez_excom_kinslay;[From.GetTitledFirstName] is a murderous kinslayer.;;;;;;;;;;;;;x
EVTOPT_prez_excom_glutton;[From.GetTitledFirstName] is indolent and decadent.;;;;;;;;;;;;;x
EVTOPT_prez_excom_cruel;[From.GetTitledFirstName] is known for brutality or madness.;;;;;;;;;;;;;x
EVTOPT_prez_excom_cynic;[From.GetTitledFirstName] is a cynical non-patriot.;;;;;;;;;;;;;x
EVTOPT_prez_excom_intrigue;I have fabricated damning evidence.;;;;;;;;;;;;;x
EVTOPT_prez_excom_weak;My justifications are weak.;;;;;;;;;;;;;x
EVTDESC_prez_excomm_inform;[FromFrom.GetTitledFirstName] has unilaterally excommunicated you!;;;;;;;;;;;;;x
EVTNAME_apparition_vision;The Lady in White;;;;;;;;;;;;;x
EVTDESC_apparition_vision;You see an apparition of a ghostly lady in white, so pure and holy that you feel your heart might burst. Though she says nothing, you instantly feel a deep connection with her and know with absolute certainty that she is the Blessed Virgin Mary.\n\nThe feeling is so powerful and fleeting that it's hard to believe you're not dreaming. Is there some remnant of her on the cloth she touched, or some essence of the divine lingering in her wake? Perhaps others should hear the tale of your experience... assuming, of course, that the thing you have witnessed stands the test of time.;;;;;;;;;;;;;x
EVTOPT_apparition_vision_honest;Give an honest account.;;;;;;;;;;;;;x
EVTOPT_apparition_vision_embellish;Embellish the story.;;;;;;;;;;;;;x
EVTOPT_apparition_vision_secret;Keep your visions secret.;;;;;;;;;;;;;x
TXT_apparition_fradulent;your story thought fraudulent.\n;;;;;;;;;;;;;x
TXT_apparition_questionable;your story thought questionable.\n;;;;;;;;;;;;;x
TXT_apparition_credible;your story thought credible.\n;;;;;;;;;;;;;x
TXT_apparition_compelling;your story thought compelling.\n;;;;;;;;;;;;;x
TXT_apparition_profound;your story thought profound.\n;;;;;;;;;;;;;x
marian_shrine;Marian Shrine;;;;;;;;;;;;;x
marian_shrine_desc;A believer saw a vision of the Blessed Virgin here, a shrine or cathedral commemorates the apparition and attracts pilgrims.;;;;;;;;;;;;;x
EVTNAME_apparition_fakevision;The Apparition Scheme;;;;;;;;;;;;;x
EVTDESC_apparition_fakevision;You've heard enough accounts of Marian Apparitions to know the story well: someone sees the Blessed Virgin, tells their tale, and is showered with wealth and fame. Even if you have not personally witnessed an appearance by [Root.Religion.GetRandomGodName], how hard could it be to construct just such a story? For a clever person like you, it seems like it should be easy.\n\nOf course, this kind of endeavor is not without its risks.;;;;;;;;;;;;;x
EVTOPT_apparition_fakevision_scheme;This could be a lucrative scheme!;;;;;;;;;;;;;x
EVTOPT_apparition_fakevision_impious;No, it would be blasphemous.;;;;;;;;;;;;;x
EVTOPT_apparition_fakevision_risky;No, it's too risky.;;;;;;;;;;;;;x
EVTDESC_apparition_prov;[apparition_seer.GetTitledFirstName] has witnessed an earthly apparition of the Blessed Virgin. [apparition_seer.GetFirstName] and [apparition_seer.GetPossPronoun] adherents speak of Our Lady of [apparition_site.GetName], named for the site of the vision. It would be wise to investigate the credibility of [apparition_seer.GetPossPronoun] claims.;;;;;;;;;;;;;x
vision_quality;vision credibility;;;;;;;;;;;;;x
EVTOPT_apparition_prov_infidel;Who cares what these infidels believe?;;;;;;;;;;;;;x
EVTOPT_apparition_prov_dismiss;[apparition_seer.GetTitledFirstName] is known to be mad.;;;;;;;;;;;;;x
EVTOPT_apparition_prov_accept;I will decide what to do with these claims.;;;;;;;;;;;;;x
EVTOPT_apparition_prov_inquiry;The visions should be carefully examined.;;;;;;;;;;;;;x
EVTOPT_apparition_prov_shoreup;The vision credibility can be shored up.;;;;;;;;;;;;;x
EVTDESC_apparition_rejected;Your claims of seeing a Marian Apparition have been rejected.;;;;;;;;;;;;;x
EVTDESC_apparition_accepted;Your claims of seeing a Marian Apparition have been accepted.;;;;;;;;;;;;;x
EVTNAME_apparition_inquiry;Inquiry: Our Lady of [apparition_site.GetName];;;;;;;;;;;;;x
EVTDESC_apparition_vqual1;Few people in [apparition_site.GetName] are aware of the supposed apparition of Our Lady of [apparition_site.GetName], and several of them quietly confide that they believe the story to be fraudulent. From the pulpit, priests include pointed remarks about the importance of honesty in their sermons.\n\nIn the streets, the reported visions have had minimal effect on daily life. Peddlers hawk their wares as usual, and more often than not when the town crier mentions the apparition he mentions it in jest.;;;;;;;;;;;;;x
EVTDESC_apparition_vqual2;Many people in [apparition_site.GetName] are aware of the reported apparition of Our Lady of [apparition_site.GetName], though several of them quietly confide that the details of the story are questionable. From the pulpit, local priests give sermons focusing on the Blessed Virgin.\n\nA few makeshift shrines to Our Lady of [apparition_site.GetName] have sprung up in the streets. The town crier regularly mentions the apparition in a neutral tone, setting off whispered conversations between the merchants and shoppers of the market.;;;;;;;;;;;;;x
EVTDESC_apparition_vqual3;Most people in [apparition_site.GetName] are aware of the recent apparition of Our Lady of [apparition_site.GetName], and general opinion is that the story is credible. From the pulpit, local priests give sermons focusing on the Blessed Virgin and specifically mentioning the apparition.\n\nAt the small street shrines constructed for Our Lady of [apparition_site.GetName], local pilgrims worship quietly. In the taverns and markets, the apparition is a prominent topic of conversation.;;;;;;;;;;;;;x
EVTDESC_apparition_vqual4;Nearly everyone in [apparition_site.GetName] is aware of the recent apparition of Our Lady of [apparition_site.GetName], and most of them agree that the story is compelling. Local priests give sermons focusing on the apparition and encouraging new devotions: rituals and styles of prayer devised specifically to venerate Our Lady of [apparition_site.GetName].\n\nFrom the markets to the court, Our Lady of [apparition_site.GetName] is the favored topic of conversation. The streets are thick with pilgrims and the local faithful, brimming with zealous vim. There are rumors of additional apparitions and talk of sacred relics.;;;;;;;;;;;;;x
EVTDESC_apparition_vqual5;Everyone in [apparition_site.GetName] is aware of the recent apparition of Our Lady of [apparition_site.GetName], and nearly all of them agree that the story is profound. Local priests give sermons focusing on the apparition and encouraging new devotions: rituals and styles of prayer devised specifically to venerate Our Lady of [apparition_site.GetName].\n\nFrom the markets to the court, Our Lady of [apparition_site.GetName] seems to be the only topic of conversation. The streets are mobbed with pilgrims and the local faithful, brimming with zealous vim. Some of the more militant pilgrims wish to form an army of warrior-monks to defend the holy site. There are abundant rumors of additional apparitions, miraculous spring waters healing the sick, and sacred relics being discovered daily.;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_learning;Make theological inquiries.;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_intrigue;Check for schemes and fraud.;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_end;The inquiry is completed.;;;;;;;;;;;;;x
EVTDESC_apparition_inquire_good;Your inquiry found evidence that the story is truthful. It's not conclusive, but it strengthens the credibility of the story.;;;;;;;;;;;;;x
EVTDESC_apparition_inquire_hoax;Your inquiry found evidence that the story is fraudulent. It's not conclusive, but it weakens the credibility of the story.;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_accept;This vision seems genuine!;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_shoreup;A bit more embellishment won't hurt.;;;;;;;;;;;;;x
EVTOPT_apparition_inquire_reject;This vision is fraudulent!;;;;;;;;;;;;;x
EVTNAME_apparition_shoreup;Bolster: Our Lady of [apparition_site.GetName];;;;;;;;;;;;;x
EVTOPT_apparition_shoreup_dip;Emissaries and bards will spread the news.;;;;;;;;;;;;;x
EVTOPT_apparition_shoreup_learn;Improve the theological justification.;;;;;;;;;;;;;x
EVTOPT_apparition_shoreup_intrigue;A little bit of skullduggery should help.;;;;;;;;;;;;;x
TXT_apparition_risky;Due to your low skill in this area, you risk damaging the vision credibility.\n;;;;;;;;;;;;;x
EVTOPT_apparition_shoreup_end;The story is credible enough already.;;;;;;;;;;;;;x
marian_emissaries;Marian Emissaries;;;;;;;;;;;;;x
marian_emissaries_desc;This character has sent emissaries to spread the word of a Marian Apparition.;;;;;;;;;;;;;x
marian_studies;Marian Studies;;;;;;;;;;;;;x
marian_studies_desc;This character has been studying theology to justify the details of a Marian Apparition.;;;;;;;;;;;;;x
marian_skullduggery;Marian Skullduggery;;;;;;;;;;;;;x
marian_skullduggery_desc;This character has been performing varies unethical activities to bolster the strength of a Marian Apparition.;;;;;;;;;;;;;x
marian_invite;Shrine Invitation;;;;;;;;;;;;;x
marian_invite_desc;This character was recently invited to visit site of a Marian Apparition.;;;;;;;;;;;;;x
EVTDESC_apparition_cred_up;The inquiry into your Marian Apparition has improved its credibility.;;;;;;;;;;;;;x
EVTDESC_apparition_cred_down;The inquiry into your Marian Apparition has decreased its credibility.;;;;;;;;;;;;;x
EVTNAME_apparition_decision;Decision: Our Lady of [apparition_site.GetName];;;;;;;;;;;;;x
EVTOPT_apparition_decision_cathedral;A grand cathedral must be built!;;;;;;;;;;;;;x
EVTOPT_apparition_decision_shrine;A modest shrine will be sufficient.;;;;;;;;;;;;;x
EVTOPT_apparition_decision_nothing;Nothing will be built. This farce is over.;;;;;;;;;;;;;x
TXT_apparition_unrest;Due to widespread belief in the credibility of the vision, this will anger the peasantry.\n;;;;;;;;;;;;;x
EVTNAME_apparition_fund;Cathedral: Our Lady of [apparition_site.GetName];;;;;;;;;;;;;x
EVTDESC_apparition_fund;Even for a wealthy [Root.GetTitle], constructing a grand cathedral is expensive. Since the cathedral will be for the glory of Our Lady of [apparition_site.GetName], you are justified in asking for funds from [Root.Religion.GetName] rulers within the realm. Of course, you could prove your piety and enhance your prestige by funding the construction yourself.\n\nIt will cost 1000 ducats of gold to build the cathedral. So far you have raised [Root.marian_funding.GetValue] ducats from the lords of the realm.;;;;;;;;;;;;;x
EVTOPT_apparition_fund_postpone;Postpone the construction.;;;;;;;;;;;;;x
EVTOPT_apparition_fund_begin;Begin construction immediately!;;;;;;;;;;;;;x
EVTOPT_apparition_fund_self;Raise personal funds for the project.;;;;;;;;;;;;;x
EVTOPT_apparition_fund_raise;Raise money from other lords.;;;;;;;;;;;;;x
EVTOPT_apparition_fund_keep;Cancel the construction but keep the funds.;;;;;;;;;;;;;x
constructing_cathedral;Constructing Grand Cathedral;;;;;;;;;;;;;x
constructing_cathedral_desc;This character is constructing a massive cathedral dedicated to a Marian Apparition.;;;;;;;;;;;;;x
stolen_cathedral_funding;Embezzled Cathedral Funding;;;;;;;;;;;;;x
grand_cathedral;Grand Cathedral;;;;;;;;;;;;;x
apparition_hoax;Apparition Hoax;;;;;;;;;;;;;x
TXT_apparition_fund_partial;You personally fund a portion of the cathedral.\n;;;;;;;;;;;;;x
TXT_apparition_fund_all;You personally fund the entire cathedral.\n;;;;;;;;;;;;;x
TXT_apparition_fund_letter;Fundraising letters will be dispatched to the lords of the realm.\n;;;;;;;;;;;;;x
TXT_apparition_fund_letter2;You have already raised enough gold to construct the cathedral, but perhaps you could get more...\n;;;;;;;;;;;;;x
EVTDESC_apparition_postpone;Rumor has it that you raised sufficient funds to begin construction on the cathedral in [apparition_site.GetName]. Some are beginning to question your honesty... what exactly have you done with all that gold?;;;;;;;;;;;;;x
EVTOPT_apparition_postpone_war;Defense of the realm comes first.;;;;;;;;;;;;;x
TXT_apparition_war;This option is available because you're fighting a war.\n;;;;;;;;;;;;;x
EVTOPT_apparition_postpone_dip;Deflect the rumors.;;;;;;;;;;;;;x
EVTOPT_apparition_postpone_uhh;I have my reasons.;;;;;;;;;;;;;x
EVTOPT_apparition_postpone_begin;Fine, begin the construction.;;;;;;;;;;;;;x
TXT_apparition_debt;If you don't have sufficient gold, you will go into debt.\n;;;;;;;;;;;;;x
EVTDESC_apparition_fundletter;[From.GetTitledFirstName] is requesting funds for the construction of a cathedral to venerate Our Lady of [apparition_site.GetName].;;;;;;;;;;;;;x
EVTOPT_apparition_fundletter_100;Send [From.GetObjectPronoun] 100 gold.;;;;;;;;;;;;;x
EVTOPT_apparition_fundletter_25;Send [From.GetObjectPronoun] 25 gold.;;;;;;;;;;;;;x
EVTOPT_apparition_fundletter_5;Send [From.GetObjectPronoun] 5 gold.;;;;;;;;;;;;;x
EVTOPT_apparition_fundletter_zip;Send [From.GetObjectPronoun] nothing.;;;;;;;;;;;;;x
opinion_cathedral_donation;Cathedral Donation;;;;;;;;;;;;;x
opinion_no_cathedral_donation;Refused Cathedral Donation;;;;;;;;;;;;;x
EVTNAME_apparition_complete;Cathedral Completed;;;;;;;;;;;;;x
EVTDESC_apparition_complete;The Cathedral of Our Lady of [apparition_site.GetName] has been completed! The visionary artists, architects, and engineers who flocked to join the construction project have produced a marvel of modern architecture, surpassing the size and beauty of the churches that preceded it.\n\nThe imposing edifice is visible for miles, reminding all who lay eyes upon it of the power and glory of [Root.Religion.GetRandomGodName]. The grounds provide sanctuary and accommodation for the thousands of pilgrims and clergymen who pass through its sturdy oak doors. The intricate statuary, colorful mosaic floors, and masterful frescoes will provide spiritual inspiration for generations to come.;;;;;;;;;;;;;x
EVTOPT_apparition_complete;A glorious sight to behold!;;;;;;;;;;;;;x
EVTDESC_apparition_invite;You are invited to visit the sacred site of [apparition_site.GetName], where Our Lady of [apparition_site.GetName] made an earthly appearance. A grand cathedral has been constructed, in which the faithful from all nearby lands are welcome.;;;;;;;;;;;;;x
EVTOPT_apparition_invite_5;Yes. I hear the visions were profound.;;;;;;;;;;;;;x
EVTOPT_apparition_invite_4;Yes. I hear the visions were compelling.;;;;;;;;;;;;;x
EVTOPT_apparition_invite_3;Yes. I hear the visions were credible.;;;;;;;;;;;;;x
