#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

###########Rules###########
revelationist_DESC;Revelationism's origins are ultimately Christian in nature. The trauma of the apocalypse and centuries of isolation and turmoil have lead to great distortions in the faith, emphasizing the supernatural and miraculous while forgetting the Holy Trinity altogether, replacing it with a vast and sometimes inconsistent pantheon of gods. One of the most prominent Revelationist deities is the "Serpentine God", who often manifests his will using living snakes. This fascination with snakes has caused most mainline Christians to view Revelationism with deep suspicion at best and ouright hostility at worst.;;;;;;;;;;;;;x
revelationist_FEATURES;§Y*§! Upon reaching adulthood, Revelationist characters may test their faith by handling a live snake.;;;;;;;;;;;;;x
revelationist_reformed;Revelationist;;;;;;;;;;;;;x
revelationist_reformed_DESC;A syncretic belief system, Revelationism's origins are Christian in nature. The trauma of the apocalypse and centuries of isolation and turmoil have lead to great distortions in the faith, emphasizing the supernatural and miraculous while often forgetting the Holy Trinity altogether. They have now (re)structured their faith, allowing them full access to mainstream succession laws, as well as the option to wage grand holy wars.;;;;;;;;;;;;;x
revelationist_reformed_FEATURES;§Y*§! Upon reaching adulthood, Revelationist characters may test their faith by handling a live snake.;;;;;;;;;;;;;x
trailwalker;Trailwalker;;;;;;;;;;;;;x
trailwalker_DESC;Trailwalker is a religion invested in the borderland, the crossings between flesh, soul, and dream. Trailwalkers believe in an omnipresent spiritual plane called the Frontier, ruled by a pantheon headed by the Almighty Spirit of the West. In the beginning, there was only the Frontier, and men lived short and harsh lives. However, the Almighty Spirit took pity on humanity and, with the help of his otherworldly servants, cleaved the Range from the Frontier. The Range was the new home of humanity, where men could live free lives. However, in exchange for this gift, the Almighty Spirit asked humanity to follow the Trails, the righteous paths through life. Mankind at first heeded his words, but eventually turned away from the Trails and took the Range for granted. In anger, the Almighty Spirit briefly reunited the Frontier and the Range, destroying mankind's works. Mankind should never again stray from the Trails...;;;;;;;;;;;;;x
trailwalker_FEATURES;§Y*§! In ancient times, the Almighty created the two greatest paths for his people to walk alongside: The Cattle Way and the Maize Way.\n;;;;;;;;;;;;;x
trailwalker_reformed;Trailwalker;;;;;;;;;;;;;x
trailwalker_reformed_DESC;Trailwalker is a religion invested in the borderland, the crossings between flesh, soul, and dream. Trailwalkers believe in an omnipresent spiritual plane called the Frontier, ruled by a pantheon headed by the Almighty Spirit of the West. In the beginning, there was only the Frontier, and men lived short and harsh lives. However, the Almighty Spirit took pity on humanity and, with the help of his otherworldly servants, cleaved the Range from the Frontier. The Range was the new home of humanity, where men could live free lives. However, in exchange for this gift, the Almighty Spirit asked humanity to follow the Trails, the righteous paths through life. Mankind at first heeded his words, but eventually turned away from the Trails and took the Range for granted. In anger, the Almighty Spirit briefly reunited the Frontier and the Range, destroying mankind's works. The Trails have now been collected and transcribed by wise mountain men, so that mankind can more easily follow them.;;;;;;;;;;;;;x
trailwalker_reformed_FEATURES;§Y*§! In ancient times, the Almighty created the two greatest paths for his people to walk alongside: The Cattle Way and the Maize Way.\n;;;;;;;;;;;;;x
cult_of_saints;Cult of Saints;;;;;;;;;;;;;x
sacred_heart;Sagrado Corazón;;;;;;;;;;;;;x
sacred_heart_DESC;The followers of Sagrado Corazón-- the Sacred Heart-- follow both the Holy Trinity and a pantheon of quasi-deities derived from Catholic traditions, who are ultimately subservient to God but powerful in their own right. Although the faith has Catholic origins and its followers regard themselves as Christian, it has deviated far from the old theology, and the Catholic Church north of the Rio Grande regards Sagrado Corazón as heretical.;;;;;;;;;;;;;x
sacred_heart_FEATURES;§Y*§! Adherents can become followers of one of three specific saint-patrons.\n§Y*§! May experience visions of the Blessed Virgin called Marian Apparitions.\n§Y*§! Followers of Our Lady of Guadalupe are more likely to experience Marian Apparitions.\n§Y*§! Followers of El Santo engage in masked, ritualized combat.\n§Y*§! Followers of Santa Muerte perform funeral rites and exact revenge, and can homosexually marry other adherents of Santa Muerte.;;;;;;;;;;;;;x
mesoamerican_gods;Mesoamerican;;;;;;;;;;;;;x
mictlantec;Mictlantec;;;;;;;;;;;;;x
mictlantec_DESC;Mictlantec is a revival of old Aztec traditions for the new Age of the Dead Sun. The previous cycle ended in apocalypse with the near destruction of the sun god Huitzilopochtli in his struggle against the darkness. Death god Mictlantecuhtli was largely responsible for saving humanity, and is now considered the sun god.;;;;;;;;;;;;;x
mictlantec_FEATURES;§Y*§! Sacrifice prisoners to their gods, either individually or in a major ceremony. \n§Y*§! Kings and emperors are expected to declare themselves Incarnates (living gods).\n§Y*§! May go on vision quests after a ceremony of human sacrifice. \n§Y*§!May declare Flower Wars to gain captives for sacrifice.;;;;;;;;;;;;;x
sol_invicta;Jurihiata Ikikunari;;;;;;;;;;;;;x
sol_invicta_DESC;Jurihiata Ikikunari is a religion based on Mesoamerican mythology that emerged after the Event. Followers of Jurihiata Ikikunari revere Eréndira, the sun goddess. When the forces of darkness came to enslave Mexico, Eréndira, then a mortal princess, fought valiantly against them by teaching her people the ways of the horse. Although she failed to stop the conquest of darkness, she ascended to Aúandarhu, the land of the gods, instead of dying. Over time, the gods in Aúandarhu began to vanish because of the influence of the darkness on their people. The last god to vanish, the sun god, passed his mantle to Eréndira. The new sun goddess then used her divine power to free Mexico by wiping the world's slate clean. The darkness still fights to regain its power, but Eréndira will always protect her faithful...;;;;;;;;;;;;;x
neomayan;Neomayan;;;;;;;;;;;;;x
neomayan_DESC;Neomayanism is a mixture of both traditional Maya beliefs and obscure Old World spirituality. Neomayans believe that originality, creativity, and inspiration, collectively "Consciousness," are functions of time -- and that Consciousness cycles in intensity, based on intervals of the Dreamspell calendar and astrological cycles. Centuries ago, an enormous cycle of the Dreamspell calendar reached its maximum point, bringing about the downfall of the corrupt Old World order and ushering in a new age of creativity and inspiration. However, this new Age of Aquarius is tormented by many negative energies, remnants of the negative forces that dominated the old Age of Pisces. These creatures are lead by Pisces, the Dying God, which represents the aspects of Hunab Ku which are negative and were abandoned when the last cycle began. Only utter devotion to Hunab Ku, in his current aspect as Aquarius, can allow one to fully protect themselves from these dangers.;;;;;;;;;;;;;x
neomayan_FEATURES;§Y*§! Women are capable of fighting as warriors. \n§Y*§! Are adherents of the ancient practice of Astrology. \n§Y*§! Homosexual Neomayan rulers are allowed to marry other homosexual characters.;;;;;;;;;;;;;x
uahomche;Uahomche;;;;;;;;;;;;;x
uahomche_DESC;Uahomche blends aspects of both Christianity and the traditional Mayan faith. Adherents believe that the Event was the end of the 5th world cycle, which was caused by both a lack of sacrifices and the conversion of Mayan believers to monotheism. Gods in the Uahomche pantheon are referred to as ‘angels’, but most of these ‘angels’ are simply pre-Christian Maya deities under a different name.;;;;;;;;;;;;;x
celtic_pagan;Druidic;;;;;;;;;;;;;x
celtic_pagan_DESC;Followers of Druidism believe in a diverse and eclectic pantheon of gods, drawn from both classical paganism and native beliefs. The core tenet of Druidism is animism - the belief that all of nature is inhabited by divine spirits. Although Druidism was once commonly practiced throughout the North Atlantic, it has been mostly supplanted by other religions and is today only practiced on the fringes of its old territory.;;;;;;;;;;;;;x
celtic_pagan_FEATURES;§Y*§! Only characters with the Druid trait can be appointed as Chancellor for a Druidic realm;;;;;;;;;;;;;x
celtic_pagan_reformed;Druidic;;;;;;;;;;;;;x
celtic_pagan_reformed_DESC;Followers of Druidism believe in a diverse and eclectic pantheon of gods, drawn from both classical paganism and native beliefs. The core tenet of Druidism is animism - the belief that all of nature is inhabited by divine spirits. Although Druidism was once only practiced in the far North, it has since reclaimed much of its lost territory in the North Atlantic. Druidism has also restructured itself, giving its followers full access to mainstream succession laws and the option to wage grand holy wars.;;;;;;;;;;;;;x
celtic_pagan_reformed_FEATURES;§Y*§! Only characters with the Druid trait can be appointed as Chancellor for a Druidic realm;;;;;;;;;;;;;x
#celtic_pagan_reformed_FEATURES;§Y*§! The Arch Druid is elected by, and from, the members of the Circle;;;;;;;;;;;;;x
thelemic_reformed;Thelema;;;;;;;;;;;;;x
thelemic_reformed_DESC;Thelema is a British mystic religion/"spiritual philosophy" developed by Aleister Crowley, based on the law: "Do what thou wilt shall be the whole of the Law." It is a polytheistic religion that draws its pantheon of gods from the religious beliefs of Ancient Egypt. However, their highest deity is someone - or something - known only as "The Queen". Thelemites in the United States have rediscovered the writings of Aleister Crowley in the Crimson Library, and have used these works to codify their beliefs.;;;;;;;;;;;;;x
thelemic_reformed_FEATURES;§Y*§! Homosexual Thelemic rulers may marry other homosexual characters. ;;;;;;;;;;;;;x
gracia_divina;Gracia Divina;;;;;;;;;;;;;x
gracia_divina_DESC;The adherents of Gracia Divina hold belief in the karma-like system of 'divine grace'. They believe that the greater piety and devoutness shown in life, the more fortunate their lives will become, that they literally become graced by the divine. They believe especially that devotion to specific saints will lead to that saint becoming their patron, and directly influence their lives. This can lead to very zealous devotion as the worshipper takes on an extremely personal and intimate connection with their patron.;;;;;;;;;;;;;x
espiritista;Tres Potencias;;;;;;;;;;;;;x
espiritista_DESC;Tres Potencias, or "Three Powers", is a syncretic religion native to Venezuela. Followers of Tres Potencias believe that good and evil spirits inhabit our world, with the powers to affect health, luck, and other aspects of human life. There is a Supreme God, but under him are the "Three Powers" for which the religion is named. They are mortals who have ascended to the level of deities: María Lionza, Negro Felipe, and Guaicaipuro. Beneath the Three Powers are the spirits, powerful mortals who continue to influence the world long after their deaths. These spirits are organized into 21 "courts", and believers can petition these courts for aid through prayer.;;;;;;;;;;;;;x
espiritista_reformed;Tres Potencias;;;;;;;;;;;;;x
espiritista_reformed_DESC;Tres Potencias, or "Three Powers", is a syncretic religion native to Venezuela. Followers of Tres Potencias believe that good and evil spirits inhabit our world, with the powers to affect health, luck, and other aspects of human life. There is a Supreme God, but under him are the "Three Powers" for which the religion is named. They are mortals who have ascended to the level of deities: María Lionza, Negro Felipe, and Guaicaipuro. Beneath the Three Powers are the spirits, powerful mortals who continue to influence the world long after their deaths. These spirits are organized into 21 "courts", and believers can petition these courts for aid through prayer. The reformed Tres Potencias faith has a new religious hierarchy and a codified holy text.;;;;;;;;;;;;;x
falling_star;Falling Star;;;;;;;;;;;;;x
falling_star_DESC;Sometime either during or just after the Apocalypse, the Church of the Falling Star believes a star fell from the heavens and onto Earth. This star was a fallen Angel who had sacrificed themselves to save mankind from God's wrath, explaining humanity's survival. Practitioners of the Falling Star faith are generally viewed with suspicion by those with more traditional Christian beliefs, as the concept of Fallen Angels is generally thought of as evil and associated with Satan. However, the Falling Star faithful insist their angel has little in common with the fallen Angel Lucifer, and that their angel's compassion reawakened God's mercy in a moment of anger. Thus, members of the Fallen Star still fall under the Christian banner, albeit with a theology that features great devotion to their fallen 'star'.;;;;;;;;;;;;;x
american_native;American Native;;;;;;;;;;;;;x
midewiwin;Midewiwin;;;;;;;;;;;;;x
midewiwin_DESC;Midewiwin, or the "Spiritual Mystery", is the traditional religion of many Native American groups in the Great Lakes area and beyond. Followers of Midewiwin believe that the Event, or the "seventh fire", marked the start of a new era for Native Americans across North America, a time for reclamation of both land and spirituality. The center of Midewiwin practice is the "medicine lodge", where specially-initiated priests conduct rites of ceremony and passage for their people.;;;;;;;;;;;;;x
midewiwin_FEATURES;§Y*§! May go on vision quests with the aid of sacramental herbs.\n;;;;;;;;;;;;;x
midewiwin_reformed;Midewiwin;;;;;;;;;;;;;x
midewiwin_reformed_DESC;Midewiwin, or the "Spiritual Mystery", is the traditional religion of many Native American groups in the Great Lakes area and beyond. Followers of Midewiwin believe that the Event, or the "seventh fire", marked the start of a new era for Native Americans across North America, a time for reclamation of both land and spirituality. The center of Midewiwin practice is the "medicine lodge", where specially-initiated priests conduct rites of ceremony and passage for their people. The reformed Midewiwin faith has a new religious hierarchy and a codified holy text.;;;;;;;;;;;;;x
raven_tales;Xhúuyee K'iigaang;;;;;;;;;;;;;x
raven_tales_DESC;Followers of Xhúuyee K'iigaang revere supernatural beings described in their sacred tales, Raven (Xhúuyee) foremost among them. In some tales Raven is playful and benevolent, while in others he is greedy, treacherous, and wanton. He is sometimes loved and sometimes feared. Raven indirectly made the world by stealing and transforming that which came before, and preserved the Haida though the Dark Times with cleverness and trickery. Other Xhúuyee K'iigaang gods include Ta'xet and Tia, who rule respectively over violent and peaceful death.;;;;;;;;;;;;;x
raven_tales_FEATURES;§Y*§! May go on vision quests with the aid of sacramental herbs.;;;;;;;;;;;;;x
raven_tales_reformed;Xhúuyee K'iigaang;;;;;;;;;;;;;x
raven_tales_reformed_DESC;Followers of Xhúuyee K'iigaang revere supernatural beings described in their sacred tales, Raven (Xhúuyee) foremost among them. In some tales Raven is playful and benevolent, while in others he is greedy, treacherous, and wanton. He is sometimes loved and sometimes feared. Raven indirectly made the world by stealing and transforming that which came before, and preserved the Haida though the Dark Times with cleverness and trickery. Other Xhúuyee K'iigaang gods include Ta'xet and Tia, who rule respectively over violent and peaceful death. The reformed Xhúuyee K'iigaang faith has a new religious hierarchy and a codified holy text.;;;;;;;;;;;;;x
latter_day_saints;Latter-Day Saints;;;;;;;;;;;;;x
mormon;Mormon;;;;;;;;;;;;;x
mormon_DESC;With roots in Ancient America's frontier, Mormonism has a solid hold on many parts of the Old West. Although based on Christian foundations, the Church of Latter-Day Saints has many additional books and highly divergent theology, which have caused it to be treated differently from mainstream Protestantism. With the chaos of the apocalypse, these attitudes were exacerbated, and Mormonism is now treated as a wholly distinct entity from the Catholicism of New Rome and the Protestantism of the East.;;;;;;;;;;;;;x
mormon_FEATURES;§Y*§! The President of the Quorum of the Twelve is elected using the same mechanics as the Pope.;;;;;;;;;;;;;x
bickertonite;Bickertonite;;;;;;;;;;;;;x
bickertonite_DESC;The Bickertonite faithful consider themselves the true continuation of the Mormon faith, following the events of the calamity. The Bickertonites believe that they have a sacred duty to share the gift of salvation with people of every race, and allow women to be ordained into the priesthood, unlike other LDS sects.;;;;;;;;;;;;;x
woolleyite;Woolleyite;;;;;;;;;;;;;x
woolleyite_DESC;The Woolleyites split from mainstream Mormonism in the early 20th century after polygamy was officially banned by the Church. Led by Lorin Woolley, the "Woolleyites", as they are known after the Event, stubbornly continue to practice polygamy to this day. Mainstream Mormonism considers plural marriages to be heretical, and will excommunicate anyone who is found to be part of one.;;;;;;;;;;;;;x
strangite;Strangite;;;;;;;;;;;;;x
strangite_DESC;The Strangites believe James Strang to be the lawful successor of Joseph Smith, and consider the historical leaders of the Mormon church to be heretics. Strangites allow the ordination of women into the priesthood and reject the notion of the trinity (believing that there is only one God, and that Jesus was born an ordinary mortal). Animal sacrifice is common, and devout farmers make an offering of the "Firstfruit" of the harvest.;;;;;;;;;;;;;x
strangite_FEATURES;§Y*§! There is always a Strangite Prophet-President in Four Lakes.;;;;;;;;;;;;;x
brethren;Brethren;;;;;;;;;;;;;x
brethren_DESC;With a strong tradition of seafaring and a reputation for robbery and murder, most call the Brethren pirates. This assessment is not far from the truth. Though the Brethren follow a Code of the Sea, they are loosely organized and live mostly to plunder riches from the weak. All of their gods have some link to the ocean, which they consider the source of all life and all wealth.;;;;;;;;;;;;;x
brethren_FEATURES;§Y*§! Brethren rulers must commit to following the lifestyle of a pirate, and may select from one of three ways of doing so.;;;;;;;;;;;;;x
gaian;Gaian;;;;;;;;;;;;;x
gaian_DESC;Gaians worship numerous spirits of nature, Gaia foremost among them. Also known as Earth Mother, the Goddess, or Primordia, the faithful believe Gaia is a divine spirit interconnected with all living things... the ancient soul of the Earth itself. Gaian theology encourages a society ruled by women rather than men, teaching that man neglected the world and that it was his disregard for the natural balance that led the Earth to ruin.;;;;;;;;;;;;;x
gaian_FEATURES;§Y*§! Gaians have access to Enatic, or female-preference, succession. \n§Y*§! Gaians gain 2.00 purity per month when at peace. \n§Y*§! Homosexual Gaian rulers may marry other homosexual characters.;;;;;;;;;;;;;x
pacific;Pacific;;;;;;;;;;;;;x
cetic;Cetic;;;;;;;;;;;;;x
cetic_DESC;The Cetic faith involves the study of philosophical writings by a number of Great Teachers (Gurus), including the Emperor, Buddha, Christ, and Hubbard. Adherents seek enlightenment through meditation and discussion of the writings. The first Emperor of California formally organized the faith with secular and religious power deeply intertwined within the imperial title, and the head of the faith is traditionally chosen from among his descendants.;;;;;;;;;;;;;x
cetic_FEATURES;§Y*§! Adherents follow one of five specific Ways (schools of Cetic thought). \n§Y*§! Strong Cetic Emperors may incorporate Gaianism into the Way of the Branch if they control the Kingdom of Cascadia.\n§Y*§! Homosexual Way of the Branch Adherents may marry other homosexual characters. ;;;;;;;;;;;;;x
shinto;Shinto;;;;;;;;;;;;;x
shinto_DESC;Shinto is an ancient religion that combines cultural rituals, animist spirit worship, and a limited number of Buddhist traditions. In the centuries after the calamity, veneration of the Emperor grew into a demand for absolute obedience. Today the Divine Emperor is hidden from the people and believed to be in a perfect, eternal state of meditation, while his will is carried out by a sprawling clerical bureaucracy.;;;;;;;;;;;;;x
jewish_group;Jewish;;;;;;;;;;;;;x
jewish;Orthodox;;;;;;;;;;;;;x
jewish_DESC;Judaism is one of the oldest religions on the planet, and it survived the Event like it did so many other catastrophes. Although Orthodox Judaism's practices have changed relatively little over the last few centuries, the Jews of post-Event America now face discrimination and persecution on a scale unheard of since they left the Old Country. Despite this, or perhaps because of it, Orthodox Jews still patiently await the arrival of the Moshiach, who will, in due time, gather the Jews living in exile and return them to the land promised to their forefathers.;;;;;;;;;;;;;x
reform;Reform;;;;;;;;;;;;;x
reform_DESC;Reform Judaism first emerged before the Event, and its ideals have managed to persist among Jewish communities throughout the centuries. Reform Jews regard Halakha (Jewish religious law) as non-binding, permit women to be ordained as rabbis, and do not believe in the imminent arrival of a Messiah. Reform Jews instead maintain that individual Jews should work towards restoring the pre-Event world through good works and philanthropy. This principle is known as "Tikkun Olam"-- literally, "repair of the world".;;;;;;;;;;;;;x
reform_FEATURES;§Y*§! Absolute Cognatic succession is allowed for all Reform rulers. \n§Y*§! Homosexual Reform rulers are allowed to marry other homosexual characters.;;;;;;;;;;;;;x
meshichist;Meshichist;;;;;;;;;;;;;x
meshichist_DESC;Meshichists believe that a legendary pre-Event rabbi, known to them as simply "the Rebbe", was the Moshiach-- the Jewish Messiah. Mainstream Jews reject this view, pointing out that the Rebbe has been dead for centuries, which would normally disqualify him from being the Moshiach. Nevertheless, Meshichists remain steadfast in their belief that the Rebbe was-- and is-- the Moshiach, believing that he is still alive in a metaphorical sense. Meshichists frequently recite the Yechi, an affirmation of their belief in a living "King Messiah", at prayer services and during holidays.;;;;;;;;;;;;;x
nonconformist;Nonconformist;;;;;;;;;;;;x
nonconformist_DESC;The term "nonconformist" is used by antediluvian Anglicans to refer to all non-Ursuline Canadian Christians who, for one reason or another, reject the authority of the Anglican Church. Many different Protestant groups have been persecuted using this label over the centuries, and present-day Noncomformists are primarily known for their acceptance of female clergy and opposition to the idea of religious hierarchy in general.;;;;;;;;;;;;x
nonconformist_FEATURES;§Y*§! Homosexual Nonconformist rulers may marry other homosexual characters. ;;;;;;;;;;;;;x
indian_group;Dharmic;;;;;;;;;;;;x
hindu_DESC;Hinduism is not a single religion so much as a blanket term for the successor faiths of ancient Indian polytheism as recorded in the Vedas. Post-Event Hinduism differs radically from pre-Event Hinduism in several key ways. For example, the vast majority of Hindus now reject the caste system, believing instead that all humans are spiritually equal. Proselytization towards non-Hindus has also become more common.;;;;;;;;;;;;x
hindu_FEATURES;§Y*§! Hindus can select one of six deities to be their patron.\n§Y*§! Hindus can go on pilgrimages to holy sites across the Americas.;;;;;;;;;;;;x
nousthreskeia;Nousthreskeia;;;;;;;;;;;;x
nousthreskeia_DESC;The central tenet of Nousthreskeia is the concept of the “Noosphere”, an invisible field that surrounds the Earth and is affected by the collective thoughts and feelings of humanity. Followers of Nousthreskeia believe that the Noosphere is capable of altering both the collective human consciousness and physical reality itself, and that the Event was the result of artificial interference with the Noosphere. This interference damaged the Noosphere, knocking the physical world and the consciousness of humanity back to a more primitive state. Nousthrestkeists believe that humanity will not recover from the Event until this damage to the Noosphere has been healed and that a “Wish Granter” exists somewhere in the world that can accomplish this goal almost instantaneously if used properly.;;;;;;;;;;;;x
pagan_DESC;Since the dawn of history, both North and South America have been home to countless Pagan religions and cults unrelated to the Abrahamic faiths.;Depuis l'aube de l'Histoire, tant l'Europe que le Moyen-orient on été le foyer d'innombrables religions païennes et cultes détachés des fois abrahamiques.;Seit dem Beginn der Geschichte waren sowohl Europa als auch der Nahe Osten Heimat unzähliger heidnischer Religionen und Kulte, die nicht zum abrahamitischen Glauben zählten.;;Desde el comienzo de los tiempos, tanto Europa como Oriente Medio han sido el hogar de incontables religiones paganas y de cultos no relacionados con las religiones abrahámicas.;;;;;;;;;x
nestorian_DESC;Nestorians are an ancient branch of Christianity deemed heretical for their belief in the dual nature (human and divine) of Christ. The Nestorian position was historically adopted by the Church of the East, offshoots of which have periodically drifted into and out of communion with the Pope. Some of these offshoots relocated to the United States during the 20th century, and fell out of communion with the St. Louis Papacy after the Event, instead turning to the Patriarch of the East to lead their faith. Because of this, Nestorians are now considered by most to be a Catholic heresy.;;;;;;;;;;;;x
apostolic;Apostolic;;;;;;;;;;;;x
apostolic_DESC;The "Igreja Apostólica", or "Apostolic Church", split from mainstream Roman Catholicism long before the Event over disputes regarding divorce and clerical celibacy. It eventually became known for its relative tolerance of non-Christian faiths. After the chaos of the Event, the Apostolic Church became the dominant Christian faith in most of Brazil, and this position was cemented further when it was adopted by the first post-Event Emperor of the House of Bragança, Pedro the Restorer. All adherents north of the Amazon river are led by the Archbishop of Manaus, although he is only a subordinate of the Church's true leader in São Paulo.;;;;;;;;;;;;x
apostolic_FEATURES;§Y*§! Adherents can become followers of one of three specific saint-patrons.;;;;;;;;;;;;x
folclorista;Folclorista;;;;;;;;;;;;x
folclorista_DESC;Far from the yoke of São Paulo, the gaúchos of the pampas have drifted away from the rigid dogma of the Empire. They refer to God as O Padre and revere a separate group of saints in ways that are seen as heretical by the Apostolic Church.;;;;;;;;;;;;x
moravian;Moravian;;;;;;;;;;;;x
moravian_DESC;Moravianism is one of the oldest branches of Protestant Christianity, and followers of the Church are noted for their intense dedication to missionary work. Following the Event, traditional Moravianism was subsumed beneath the newly-formed Cult of the Falling Star, although pockets of "old believers" still persist throughout the Americas.;;;;;;;;;;;;x
mexicano_FEATURES;[GetIberianFeatures];[GetIberianFeatures];[GetIberianFeatures];;[GetIberianFeatures];;;;;x
amero_syncretic;Amero-Syncretic;;;;;;;;;;;;;x
peyotist;Peyotist;;;;;;;;;;;;;x
peyotist_DESC;Peyotism is a syncretic religion that combines Christian monotheism and morals with indigenous spirituality and practices. Peyotists believe that a single divine being known as the Great Spirit personally guides the fates of everything and everyone in Creation. Peyotists believe that one can directly communicate with and receive blessings from the Great Spirit through the use of peyote, or "the holy sacrament", during special ceremonies held at specific times.;;;;;;;;;;;;;x
peyotist_FEATURES;§Y*§! May go on vision quests with the aid of sacramental herbs.\n§Y*§! Peyotists can select from one of four spiritual paths through life.;;;;;;;;;;;;;x
exovedate;Exovedate;;;;;;;;;;;;;x
exovedate_DESC;The Exovedate faith is a syncretic mix between Catholicism, Judaism, and First Nations beliefs, based on the teachings of the martyr Louis Riel. Its adherents believe that Riel was a messianic figure and prophet, who helped bring about the Event so that his followers could lead the world into a new era of greatness.;;;;;;;;;;;;;x
orthodox;Kanéist Átk'aheen;;;;;;;;;;;;;x
orthodox_DESC;The religion of the Tlingit is said to have been brought to them long before the Event by bearded strangers from across the sea. Although Kanéist Átk'aheen has Christian origins, it has become heavily distorted due to its isolation from the rest of the Christian world, incorporating native Tlingit practices and idiosyncratic beliefs. Despite all this, however, the "Cross Faith" has managed to survive the rise of the Haida in the Northwest, and has even managed to attract many non-Tlingit followers.;;;;;;;;;;;;;x
pelagic;Pelagic;;;;;;;;;;;;;x
pelagic_DESC;Followers of the Pelagic faith roam the seven seas, much like their Brethren cousins. However, that is where their similarities end. Rather than live through piracy and murder, Pelagics instead draw on the natural gifts of the sea. In particular, Pelagics regard whales as the most powerful of all seaborne beings, capable of both giving and taking life at a moment's notice. Pelagics work to gain the favor of the sea goddess, Sedna, creator of the sea and mother of all its creatures, so that she may give them her gifts via her first and greatest child- the whale.;;;;;;;;;;;;;x

STAT_PIETY_PATRIOTISM;Patriotism;;;;;;;;;;;;;x
STAT_PIETY_MENU_PATRIOTISM;Patriotism;;;;;;;;;;;;;x
STAT_PIETY_CONSCIOUSNESS;Consciousness;;;;;;;;;;;;;x
STAT_PIETY_MENU_CONSCIOUSNESS;Consciousness;;;;;;;;;;;;;x
STAT_PIETY_ASHE;Ashé;;;;;;;;;;;;;x
STAT_PIETY_MENU_ASHE;Ashé;;;;;;;;;;;;;x
STAT_PIETY_AWEN;Awen;;;;;;;;;;;;;x
STAT_PIETY_MENU_AWEN;Awen;;;;;;;;;;;;;x
STAT_PIETY_REVERENCE;Reverence;;;;;;;;;;;;;x
STAT_PIETY_MENU_REVERENCE;Reverence;;;;;;;;;;;;;x
STAT_PIETY_CAPITAL;Capital;;;;;;;;;;;;;x
STAT_PIETY_MENU_CAPITAL;Capital;;;;;;;;;;;;;x

PREFERATI_URSULINE;Preferata;;;;;;;;;;;;;x
PREFERATI_URSULINE_TOOLTIP;The Preferata is the next in line to become the Abbess-General.;;;;;;;;;;;;;x
PREFERATI_MORMON;Quorum President;;;;;;;;;;;;;x
PREFERATI_MORMON_TOOLTIP;The President of the Quorum of the Twelve Apostles is the apostle next in line to become President of the Church;;;;;;;;;;;;;x
COLLEGE_OF_CARDINALS_MORMON;Quorum of the Twelve Apostles;;;;;;;;;;;;;x
MONTHLY_PIETY_PATRIOTISM;Monthly Patriotism Increase;;;;;;;;;;;;;x
MONTHLY_PIETY_CONSCIOUSNESS;Monthly Consciousness Increase;;;;;;;;;;;;;x
MONTHLY_PIETY_ASHE;Monthly Ashé Increase;;;;;;;;;;;;;x
MONTHLY_PIETY_AWEN;Monthly Awen Increase;;;;;;;;;;;;;x
MONTHLY_PIETY_REVERENCE;Monthly Reverence Increase;;;;;;;;;;;;;x
MONTHLY_PIETY_CAPITAL;Monthly Capital Increase;;;;;;;;;;;;;x
STAT_PIETY_DESC_PATRIOTISM;Patriotism is respected by the clergy and especially the head of your Religion. It can be spent to petition the head of your Religion. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
STAT_PIETY_DESC_CONSCIOUSNESS;Consciousness is respected by the preachers. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
STAT_PIETY_DESC_ASHE;Ashé, or "Soul", is respected by the priests. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
STAT_PIETY_DESC_AWEN;Awen, or "inspiration", is respected by druids. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
STAT_PIETY_DESC_REVERENCE;Reverence is respected by the shamans and mediums. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
STAT_PIETY_DESC_CAPITAL;Capital is respected by the clergy and especially the head of your Religion. It can be spent to petition the head of your Religion. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
REL_PENTARCHS;Ecumenical Council Seats;;;;;;;;;;;;;x
REL_PENTARCHS_DESC;'Evangelical' is a very broad term, and the faith is generally supported by a national council of bishops representing various doctrines. Five seats with a longstanding tradition of evangelism are traditionally reserved for specific bishops, known as "Patriarchs", but in these dark times not all seats are claimed at any certain time.;;;;;;;;;;;;;x
