#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
CharlemagneDLC;Charlemagne;Charlemagne;Karl der Große;;Carlomagno;;;;;;;;;x;;
CHRONICLE_PLAYER_CONVERTED_RELIGION;[Root.GetTitledName] converted from [From.Religion.GetName] to [Root.Religion.GetName].;[Root.GetTitledName] s'est converti de la religion [From.Religion.GetName] à la religion [Root.Religion.GetName].;[Root.GetTitledName] trat vom [From.Religion.GetName] zum [Root.Religion.GetName] über.;;[Root.GetTitledName] se ha convertido del [From.Religion.GetName] al [Root.Religion.GetName].;;;;;;;;;x;;
CHRONICLE_LIEGE_CONVERTED_RELIGION;[Root.GetTitledName] converted from [From.Religion.GetName] to [Root.Religion.GetName].;[Root.GetTitledName] s'est converti de la religion [From.Religion.GetName] à la religion [Root.Religion.GetName].;[Root.GetTitledName] trat vom [From.Religion.GetName] zum [Root.Religion.GetName] über.;;[Root.GetTitledName] se ha convertido del [From.Religion.GetName] al [Root.Religion.GetName].;;;;;;;;;x;;
CHRONICLE_MAJOR_VASSAL_CONVERTED_RELIGION;[Root.GetTitledName], a powerful vassal of [Root.Liege.GetTitledName], converted from [From.Religion.GetName] to [Root.Religion.GetName].;[Root.GetTitledName], un puissant vassal de [Root.Liege.GetTitledName], s'est converti de la religion de [From.Religion.GetName] à [Root.Religion.GetName].;[Root.GetTitledName], ein mäcthiger Vasall von [Root.Liege.GetTitledName], tat vom [From.Religion.GetName] zum [Root.Religion.GetName] über.;;[Root.GetTitledName], un poderoso vasallo de [Root.Liege.GetTitledName], se ha convertido del [From.Religion.GetName] al [Root.Religion.GetName].;;;;;;;;;x;;
CHRONICLE_PLAYER_CONVERTED_CULTURE;[Root.GetTitledName] adopted new customs to embrace [Root.Culture.GetName] culture, no longer considering [Root.GetHerselfHimself] [From.Culture.GetName].;[Root.GetTitledName] a adopté les coutumes de la culture [Root.Culture.GetName], tournant ainsi le dos à la culture [From.Culture.GetName].;[Root.GetTitledName] führte neue Bräuche ein, um sich die [Root.Culture.GetName]-Kultur zu eigen zu machen, weil [Root.GetHeShe] die [From.Culture.GetName]-Kultur  nicht mehr als [Root.GetHisHer] betrachtet.;;[Root.GetTitledName] ha adquirido nuevas costumbres para adoptar la cultura [Root.Culture.GetName], se terminó considerar [Root.GetHerselfHimself] [From.Culture.GetName].;;;;;;;;;x;;
CHRONICLE_HERESY_TAKEOVER_PLAYER_IS_NEW;There was much talk of the [From.Religion.GetName] faith now becoming so prevalent that the [FromFrom.Religion.GetName] had come to be considered a heresy.;La religion [From.Religion.GetName] est devenue si répandue que croire en la religion [FromFrom.Religion.GetName] est maintenant considéré comme une hérésie.;Man sprach überall davon, dass der [From.Religion.GetName]-Glaube sich nun derart durchgesetzt hatte, dass [FromFrom.Religion.GetName] jetzt fast schon als Ketzerei galt.;;Se ha hablado tanto sobre la fe del [From.Religion.GetName], ahora predominante, que el [FromFrom.Religion.GetName] se considera una herejía.;;;;;;;;;x;;
CHRONICLE_HERESY_TAKEOVER_PLAYER_IS_OLD;There was much talk of the [From.Religion.GetName] faith now becoming so prevalent that the [FromFrom.Religion.GetName] had come to be considered a heresy.;La religion [From.Religion.GetName] est devenue si répandue que croire en la religion [FromFrom.Religion.GetName] est maintenant considéré comme une hérésie.;Man sprach überall davon, dass der [From.Religion.GetName]-Glaube sich nun derart durchgesetzt hatte, dass [FromFrom.Religion.GetName] jetzt fast schon als Ketzerei galt.;;Se ha hablado tanto sobre la fe del [From.Religion.GetName], ahora predominante, que el [FromFrom.Religion.GetName] es considerado una herejía.;;;;;;;;;x;;
CHRONICLE_PLAYER_REFORMED_RELIGION;[Root.GetTitledName] led the reformation of the [Root.Religion.GetName], and copies of the [Root.Religion.GetScriptureName] were spread and read everywhere to honor [Root.Religion.GetRandomGodName].;[Root.GetTitledName] a mené la réforme de la religion [Root.Religion.GetName] et des exemplaires de [Root.Religion.GetScriptureName] ont été répandus partout pour honorer [Root.Religion.GetRandomGodName].;[Root.GetTitledName] führte die Reformation des [Root.Religion.GetName]-Glauben an und ließ überall zu Ehren von [Root.Religion.GetRandomGodName] Kopien vom [Root.Religion.GetScriptureName] verteilen und vorlesen.;;[Root.GetTitledName] ha liderado la reforma del [Root.Religion.GetName], y se han repartido y leído copias de la [Root.Religion.GetScriptureName] por todas partes para honrar a [Root.Religion.GetRandomGodName].;;;;;;;;;x;;
CHRONICLE_OTHER_REFORMED_PLAYERS_RELIGION;The [Root.Religion.GetName] faith was reformed, and copies of the [Root.Religion.GetScriptureName] were spread and read everywhere to honor [Root.Religion.GetRandomGodName].;La religion [Root.Religion.GetName] a été réformée et des exemplaires de [Root.Religion.GetScriptureName] ont été répandus partout pour honorer [Root.Religion.GetRandomGodName].;Der [Root.Religion.GetName] wurde reformiert und überall wurden Kopien vom [Root.Religion.GetScriptureName] zu Ehren von [Root.Religion.GetRandomGodName] verteilt und vorgelesen.;;La fe del [Root.Religion.GetName] ha sido reformada y se han repartido y leído copias de la [Root.Religion.GetScriptureName] por todas partes para honrar a [Root.Religion.GetRandomGodName].;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_SHIVA;[Root.GetTitledName] declared that Shiva would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Shiva sera désormais son protecteur.;[Root.GetTitledName] erklärte, dass fortan Shiva [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Shiva será a partir de ahora [Root.GetHerHis] patrón.;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_VISHNU;[Root.GetTitledName] declared that Vishnu would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Vishnu sera désormais son protecteur.;[Root.GetTitledName] erklärte, dass fortan Vishnu [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Visnú será a partir de ahora [Root.GetHerHis] patrón.;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_BRAHMA;[Root.GetTitledName] declared that Brahma would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Brahma sera désormais son protecteur.;[Root.GetTitledName] erklärte, dass fortan Brahma [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Brahma será a partir de ahora [Root.GetHerHis] patrón.;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_KALI;[Root.GetTitledName] declared that Kali would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Kali sera désormais sa protectrice.;[Root.GetTitledName] erklärte, dass fortan Kali [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Kali será a partir de ahora [Root.GetHerHis] patrona.;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_GANESHA;[Root.GetTitledName] declared that Ganesha would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Ganesha sera désormais son protecteur.;[Root.GetTitledName] erklärte, dass fortan Ganesha [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Ganesha será a partir de ahora [Root.GetHerHis] patrón.;;;;;;;;;x;;
CHRONICLE_PATRON_DEITY_GANGA;[Root.GetTitledName] declared that Ganga would henceforth be [Root.GetHerHis] patron.;[Root.GetTitledName] a déclaré que Ganga sera désormais sa protectrice.;[Root.GetTitledName] erklärt, dass fortan Ganga [Root.GetHerHis] Schutzheiliger sei.;;[Root.GetTitledName] ha declarado que Ganga será a partir de ahora [Root.GetHerHis] patrona.;;;;;;;;;x;;
CHRONICLE_CHANGE_HINDU_BRANCH_TO_SHAIVIST;It became known that [Root.GetTitledName] now honored the Shaivist tradition.;[Root.GetTitledName] célèbre publiquement la tradition shivaïste.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Shaivistische Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Shivaísta.;;;;;;;;;x;;
CHRONICLE_CHANGE_HINDU_BRANCH_TO_VAISHNAVIST;It became known that [Root.GetTitledName] now honored the Vaishnavist tradition.;[Root.GetTitledName] célèbre publiquement la tradition vishnouiste.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Vaishnavistische Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Visnuísta.;;;;;;;;;x;;
CHRONICLE_CHANGE_HINDU_BRANCH_TO_SHAKTIST;It became known that [Root.GetTitledName] now honored the Shaktist tradition.;[Root.GetTitledName] célèbre publiquement la tradition shaktiste.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Shaktistische Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Shiktaísta.;;;;;;;;;x;;
CHRONICLE_CHANGE_HINDU_BRANCH_TO_SMARTIST;It became known that [Root.GetTitledName] now honored the Smartist tradition.;[Root.GetTitledName] célèbre publiquement la tradition smartiste.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Smarthistische Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Smartista.;;;;;;;;;x;;
CHRONICLE_CHANGE_BUDDHIST_BRANCH_TO_MAHAYANA;It became known that [Root.GetTitledName] now honored the Mahayana tradition.;[Root.GetTitledName] célèbre publiquement la tradition mahayana.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Mahayana-Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Mahayana.;;;;;;;;;x;;
CHRONICLE_CHANGE_BUDDHIST_BRANCH_TO_VAJRAYANA;It became known that [Root.GetTitledName] now honored the Vajrayana tradition.;[Root.GetTitledName] célèbre publiquement la tradition vajrayana.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Vajrayana-Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Vajrayana.;;;;;;;;;x;;
CHRONICLE_CHANGE_BUDDHIST_BRANCH_TO_THERAVADA;It became known that [Root.GetTitledName] now honored the Theravada tradition.;[Root.GetTitledName] célèbre publiquement la tradition theravada.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Theravada-Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Theravada.;;;;;;;;;x;;
CHRONICLE_CHANGE_JAIN_BRANCH_TO_DIGAMBARA;It became known that [Root.GetTitledName] now honored the Digambara tradition.;[Root.GetTitledName] célèbre publiquement la tradition digambara.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Digambara-Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Digambara.;;;;;;;;;x;;
CHRONICLE_CHANGE_JAIN_BRANCH_TO_SVETAMBARA;It became known that [Root.GetTitledName] now honored the Svetambara tradition.;[Root.GetTitledName] célèbre publiquement la tradition svetambara.;Es hat sich herumgesprochen, dass [Root.GetTitledName] nun die Svetambara-Tradition verehrt.;;Se ha sabido que [Root.GetTitledName] ahora honra la tradición Svetambara.;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_JERUSALEM;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_CONSTANTINOPLE;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_ANTIOCH;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_AXUM;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_ROME;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_CANTERBURY;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_KOLN;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_PILGRIMAGE_TO_SANTIAGO;[Root.GetTitledName] made a pious pilgrimage to Jerusalem.;[Root.GetTitledName] a fait un pèlerinage à Jérusalem.;[Root.GetTitledName] hat eine fromme Pilgerfahrt nach Jerusalem unternommen.;;[Root.GetTitledName] ha hecho un pío peregrinaje a Jerusalén;;;;;;;;;x;;
CHRONICLE_WENT_ON_HAJJ;[Root.GetTitledName] undertook a Hajj to Mecca.;[Root.GetTitledName] a entrepris un hajj à La Mecque.;[Root.GetTitledName] ging auf die Hadsch nach Mekka.;;[Root.GetTitledName] emprendió un hajj a la Meca;;;;;;;;;x;;
CHRONICLE_HELD_BLOT;[Root.GetTitledName] held a great blot at [Root.Location.GetName].;[Root.GetTitledName] a organisé un grand blót à [Root.Location.GetName].;[Root.GetTitledName] veranstaltete in [Root.Location.GetName] ein großes Opferfest.;;[Root.GetTitledName] tuvo una gran tacha [Root.Location.GetName].;;;;;;;;;x;;
#CHRONICLE_PLAYER_INHERITANCE_NORMAL;[From.GetTitledName] [From.GetDeathReason] on [GetDateText]. [Root.GetTitledName] succeeded [From.GetHerHim] and thus became the new [Root.GetHighestTitle].;[From.GetTitledName] [From.GetDeathReason] le [GetDateText]. [Root.GetTitledName] lui a succédé et a été ainsi nouvellement nommé [Root.GetHighestTitle].;[From.GetTitledName] ist am [GetDateText] an [From.GetDeathReason] gestorben. [Root.GetTitledName] folgte [From.GetHerHim] und wird so neue(r) [Root.GetHighestTitle].;;El [From.GetDeathReason] de [From.GetTitledName] en [GetDateText]. [Root.GetTitledName] tuvo éxito [From.GetHerHim] y así se convirtió en el nuevo [Root.GetHighestTitle].;;;;;;;;;x;;
#CHRONICLE_PLAYER_INHERITANCE_NEW_RELIGION;[From.GetTitledName] [From.GetDeathReason] on [GetDateText]. [Root.GetTitledName], following the [Root.Religion.GetName] faith, succeeded [From.GetHerHim] and thus became the new [Root.GetHighestTitle].;[From.GetTitledName] [From.GetDeathReason] le [GetDateText]. Selon la tradition de la religion [Root.Religion.GetName], [Root.GetTitledName] lui a succédé et a été ainsi nouvellement nommé [Root.GetHighestTitle].;[From.GetTitledName] ist am [GetDateText] an [From.GetDeathReason] gestorben. Gemäß dem [Root.Religion.GetName] Glauben folgte [Root.GetTitledName] auf [From.GetHerHim] und wird dadurch neue(r) [Root.GetHighestTitle].;;El [From.GetDeathReason] de [From.GetTitledName] en [GetDateText]. [Root.GetTitledName] siguiendo la fe del [Root.Religion.GetName], tuvo éxito [From.GetHerHim] y así se convirtió en el nuevo [Root.GetHighestTitle].;;;;;;;;;x;;
#CHRONICLE_PLAYER_INHERITANCE_NEW_CULTURE;[From.GetTitledName] [From.GetDeathReason] on [GetDateText]. [Root.GetTitledName], of [Root.Culture.GetName] culture, succeeded [From.GetHerHim] and thus became the new [Root.GetHighestTitle].;[From.GetTitledName] [From.GetDeathReason] le [GetDateText]. Selon la tradition de la culture [Root.Culture.GetName], [Root.GetTitledName] lui a succédé et a été ainsi nouvellement nommé [Root.GetHighestTitle].;[From.GetTitledName] ist am [GetDateText] an [From.GetDeathReason] gestorben. [Root.GetTitledName], von der [Root.Culture.GetName] Kultur, folgte [From.GetHerHim] nach und wird so neue(r) [Root.GetHighestTitle].;;El [From.GetDeathReason] de [From.GetTitledName] en [GetDateText]. [Root.GetTitledName], de cultura [Root.Culture.GetName], tuvo éxito [From.GetHerHim] y así se convirtió en el nuevo [Root.GetHighestTitle].;;;;;;;;;x;;
#CHRONICLE_PLAYER_INHERITANCE_NEW_CULTURE_AND_RELIGION;[From.GetTitledName] [From.GetDeathReason] on [GetDateText]. [Root.GetTitledName], a [Root.Culture.GetName] of the [Root.Religion.GetName] faith, succeeded [From.GetHerHim] and thus became the new [Root.GetHighestTitle].;[From.GetTitledName] [From.GetDeathReason] le [GetDateText]. [Root.GetTitledName], de culture [Root.Culture.GetName] et de religion [Root.Religion.GetName], lui a succédé et a été ainsi nouvellement nommé [Root.GetHighestTitle].;[From.GetTitledName] ist am [GetDateText] an [From.GetDeathReason] gestorben. [Root.GetTitledName], ein [Root.Culture.GetName] vom [Root.Religion.GetName] Glauben, folgte auf [From.GetHerHim] und wird dadurch neue(r) [Root.GetHighestTitle].;;El [From.GetDeathReason] de [From.GetTitledName] en [GetDateText]. [Root.GetTitledName], una [Root.Culture.GetName] de la fe [Root.Religion.GetName], tuvo éxito [From.GetHerHim] y así se convirtió en el nuevo [Root.GetHighestTitle].;;;;;;;;;x;;
CHRONICLE_PLAYER_ACQUIRED_NICKNAME;[Root.GetTitledName], through deeds and character, came to be known as [Root.GetTitledFirstNameWithNick].;[Root.GetTitledName], de par ses gestes et sa personnalité, se fit connaître sous le nom de [Root.GetTitledFirstNameWithNick].;Durch Taten und Charakterstärke wurde [Root.GetTitledName] unter dem Namen [Root.GetTitledFirstNameWithNick] bekannt.;;A [Root.GetTitledName], por sus hazañas y su reputación se le conoció como [Root.GetTitledFirstNameWithNick].;;;;;;;;;x;;
CHRONICLE_HERESY_SPREAD;The [From.Religion.GetName] heresy spread its woeful presence in the province of [From.GetName].;Cette terrible hérésie qu'est la religion [From.Religion.GetName] s'est répandue dans la province de [From.GetName].;Die [From.Religion.GetName] Ketzerei breitete sich beklagenswerter Weise in der Provinz [From.GetName] aus.;;La herejía del [From.Religion.GetName] esparce su lamentable presencia en la provincia de [From.GetName].;;;;;;;;;x;;
CHRONICLE_BECAME_KSHATRIYA;[Root.GetTitledFirstNameWithNick] ascended to the Kshatriya caste, claiming new prestige for [Root.GetHerHis] dynasty among [Root.Religion.GetName] rulers.;[Root.GetTitledFirstNameWithNick], revendiquant du prestige pour sa dynastie parmi les dirigeants de la religion [Root.Religion.GetName], a gravi les échelons jusqu'à la caste kshatriya.;[Root.GetTitledFirstNameWithNick] stieg in die Kshatriya-Kaste auf und erwirbt dadurch für [Root.GetHerHis] Dynastie unter den [Root.Religion.GetName] Herrschern weiteres Ansehen.;;[Root.GetTitledFirstNameWithNick] ascendió a la casta Kshatriya, reivindicando nuevo prestigio para la dinastía [Root.GetHerHis] entre los gobernantes [Root.Religion.GetName].;;;;;;;;;x;;
#CHRONICLE_WON_BATTLE_FOUGHT;[Root.GetTitledName] was victorious in the battle of [Root.Location.GetName] against the army of [From.Topliege.GetTitledName], commanded by [From.GetTitledName].;[Root.GetTitledName] a gagné la bataille de [Root.Location.GetName] contre l'armée de [From.Topliege.GetTitledName], menée par [From.GetTitledName].;[Root.GetTitledName] siegte in der Schlacht von [Root.Location.GetName] gegen das Heer von [From.Topliege.GetTitledName] unter dem Befehl von [From.GetTitledName].;;[Root.GetTitledName] salió victorioso en la batalla de [Root.Location.GetName] contra el ejército de [From.Topliege.GetTitledName], comandado por [From.GetTitledName].;;;;;;;;;x;;
#CHRONICLE_LOST_BATTLE_FOUGHT;[Root.GetTitledName] lost the battle of [Root.Location.GetName] against the army of [From.Topliege.GetTitledName], commanded by [From.GetTitledName].;[Root.GetTitledName] a perdu la bataille de [Root.Location.GetName] contre l'armée de [From.Topliege.GetTitledName], menée par [From.GetTitledName].;[Root.GetTitledName] unterlag in der Schlacht von [Root.Location.GetName] dem Heer von [From.Topliege.GetTitledName] unter dem Befehl von [From.GetTitledName].;;[Root.GetTitledName] perdió la batalla de [Root.Location.GetName] contra el ejército de [From.Topliege.GetTitledName], comandado por [From.GetTitledName].;;;;;;;;;x;;
#CHRONICLE_WON_BATTLE_BUT_DIDNT_FIGHT;The army of [Root.TopLiege.GetTitledName], commanded by [Root.GetTitledName], was victorious in the battle of [Root.Location.GetName] against the armies of [From.Topliege.GetTitledName].;L'armée de [Root.TopLiege.GetTitledName], menée par [Root.GetTitledName], a gagné la bataille de [Root.Location.GetName] contre les armées de [From.Topliege.GetTitledName].;Das Heer von [Root.TopLiege.GetTitledName] unter dem Befehl von [Root.GetTitledName] siegte in der Schlacht von [Root.Location.GetName] gegen die Truppen von [From.Topliege.GetTitledName].;;El ejército de [Root.TopLiege.GetTitledName], comandado por [Root.GetTitledName], salió victorioso en la batalla de [Root.Location.GetName] contra los ejércitos de [From.Topliege.GetTitledName]. ;;;;;;;;;x;;
#CHRONICLE_LOST_BATTLE_BUT_DIDNT_FIGHT;The army of [Root.TopLiege.GetTitledName], commanded by [Root.GetTitledName], was defeated in the battle of [Root.Location.GetName] against the armies of [From.Topliege.GetTitledName].;L'armée de [Root.TopLiege.GetTitledName], menée par [Root.GetTitledName], a perdu la bataille de [Root.Location.GetName] contre les armées de [From.Topliege.GetTitledName].;Das Heer von [Root.TopLiege.GetTitledName] unter dem Befehl von [Root.GetTitledName] unterlag in der Schlacht von [Root.Location.GetName] den Truppen von [From.Topliege.GetTitledName].;;El ejército de [Root.TopLiege.GetTitledName], comandado por [Root.GetTitledName], salió derrotado en la batalla de [Root.Location.GetName] contra los ejércitos de [From.Topliege.GetTitledName]. ;;;;;;;;;x;;
CHRONICLE_CAPTURED_MAJOR_SETTLEMENT_MYSELF;[Root.GetTitledName] successfully led [Root.GetHerHis] armies, taking [From.GetName] from the enemy.;[Root.GetTitledName] a mené ses troupes à la victoire avec succès, prenant [From.GetName] aux mains des ennemis.;[Root.GetTitledName] führte [Root.GetHerHis] Heer erfolgreich und eroberte [From.GetName] vom Feind.;;[Root.GetTitledName] lideró con éxito [Root.GetHerHis] ejércitos, tomando [From.GetName] del enemigo.;;;;;;;;;x;;
CHRONICLE_MY_FORCES_CAPTURED_MAJOR_SETTLEMENT;The armies of [Root.TopLiege.PrimaryTitle.GetName], led by [Root.GetTitledName], captured [From.GetName].;Les armées de [Root.TopLiege.PrimaryTitle.GetName], menées par [Root.GetTitledName], ont pris [From.GetName].;Das Heer von [Root.TopLiege.PrimaryTitle.GetName] unter Führung von [Root.GetTitledName] nahm [From.GetName] gefangen.;;Los ejércitos de [Root.TopLiege.PrimaryTitle.GetName], liderados por [Root.GetTitledName], capturaron [From.GetName].;;;;;;;;;x;;
CHRONICLE_ENEMY_FORCES_CAPTURED_MAJOR_SETTLEMENT;[From.Owner.TopLiege.PrimaryTitle.GetName] lost [From.GetName] to the forces of [Root.TopLiege.GetTitledName].;[From.Owner.TopLiege.PrimaryTitle.GetName] a perdu [From.GetName] aux mains de [Root.TopLiege.GetTitledName].;[From.Owner.TopLiege.PrimaryTitle.GetName] verlor [From.GetName] an die Truppen von [Root.TopLiege.GetTitledName].;;[From.Owner.TopLiege.PrimaryTitle.GetName] ha perdido [From.GetName] en beneficio de las fuerzas de [Root.TopLiege.GetTitledName].;;;;;;;;;x;;
CHRONICLE_UNITED_INDIA;[Root.GetDynName] established control of all the empires of India, thus declaring [Root.GetHerselfHimself] [Root.GetTitle];[Root.GetDynName] a pris le contrôle de tous les empires de l'Inde, se proclamant ainsi [Root.GetTitle];[Root.GetDynName] sichert sich die Herrschaft über alle Reiche Indiens und erklärt sich selbst zum [Root.GetTitle];;[Root.GetDynName] estableció el control de todos los imperios de la India, declarándose así [Root.GetHerselfHimself] [Root.GetTitle];;;;;;;;x;;;
CHRONICLE_VIKING_AGE_BEGINS;Norsemen set sail in their longships and to trade and raid beyond their northern homelands in ever increasing numbers, signalling the beginning of a new age.;Les hommes du Nord ont hissé les voiles de leurs drakkars et sont de plus en plus nombreux à parcourir les mers au-delà de leurs territoires, commerçant et pillant. C'est le début d'une ère nouvelle.;Die Wikinger brachen in immer größerer Zahl in ihren Schiffen aus ihrer nordischen Heimat auf, um Handel zu treiben und zu plündern, und läuteten damit ein neues Zeitalter ein.;;Los nórdicos dejaron atrás sus hogares y se echaron a la mar con sus barcos vikingos para comerciar y atacar, incrementando constantemente su número, marcando el inicio de una nueva era.;;;;;;;;;x;;
EVTTITLE_CM_503;Start of the Viking Age;Le début de l'ère des Vikings;Beginn des Zeitalters der Wikinger;;Empezar la Era Vikinga;;;;;;;;;x;;
EVTDESC_CM_503;The centralization of power in Scandinavia, along with a rapid population expansion, has begun to drive its denizens to look beyond the home shores in earnest. New developments in shipbuilding, an adventurous spirit and a fearless belief in the Gods are now taking Norse seafarers across the seas towards distant lands. They arrive as traders, raiders and conquerors, and they call themselves 'Vikings'...;La centralisation du pouvoir en Scandinavie, combinée à une croissance rapide de la population, a poussé ses habitants à regarder plus sérieusement au-delà des rives. De nouvelles améliorations dans l'industrie navale, des tendances aventurières et une croyance en leur dieux ont amené les marins nordiques à naviguer sans peur sur les mers vers des îles lointaines. Ils arrivent en marchands, raiders, conquérants et ils s'appellent 'Vikings'...;Die Zentralisierung der Macht in Skandinavien und das gleichzeitige Wachstum der Bevölkerung treibt die Bewohner an den Küsten zum Aufbruch zu neuen Ufern. Neue Entwicklungen des Schiffbaus, Abenteuerlust und ihr unerschütterlicher Glaube an die Götter führen die nordischen Seefahrer über die Ozeane in ferne Länder. Sie kommen als Kaufleute, Plünderer und Eroberer, und nennen sich 'Wikinger...;;La centralización del poder en Escandinavia, junto con un rápido incremento de la población, ha empezado de manera seria a dirigir la mirada de sus habitantes más allá de sus costas. Nuevos desarrollos navales, un espíritu aventurero y la creencia sin temores en los Dioses han llevado a los marineros nórdicos a tierras lejanas a través de los mares. Llegan como comerciantes, invasores y conquistadores, y se autodenominan “Vikingos”...;;;;;;;;;x;;
EVTOPTA_CM_503;From the fury of the Northmen deliver us!;Délivrez-nous de la furie de ces hommes du Nord !;Bewahre uns vor dem Zorn der Nordmänner!;;¡Líbranos de la furia de los nórdicos!;;;;;;;;;x;;
EVTOPTB_CM_503;To new shores!;Vers de nouveaux horizons !;Auf zu neuen Ufern!;;¡Hacia nuevas costas!;;;;;;;;;x;;
EVTOPTC_CM_503;I do not see how this concerns us.;En fait, tout cela ne nous concerne point.;Ich sehe nicht, was uns das angeht.;;No llego a entender en qué nos concierne.;;;;;;;;;x;;
viking_age_shipyards_and_tech_tooltip;The Viking Age begins - Norse provinces receive shipyards and increased shipbuilding technology.;L'ère des Vikings commence - les provinces nordiques reçoivent des chantiers navaux et augmentent leur technologie en construction de navires.;Das Zeitalter der Wikinger beginnt - Werften entstehen in den nördlichen Provinzen, neue Techniken setzen sich im Schiffbau durch.;;Comienza la Era Vikinga – Las provincias nórdicas crean astilleros e incrementan la tecnología naval.;;;;;;;;;x;;
