#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_stonewall;Stonewall;;;;;;;;;;;;;x
rise_of_consumerism;Rise of Consumerism;;;;;;;;;;;;;x
sayyid;Heir of the Prophet;;;;;;;;;;;;;x
sayyid_desc;This character is patrilineally descended from the founder of Consumerism.;;;;;;;;;;;;;x
investor;Investor;;;;;;;;;;;;;x
investor_desc;This character is descended from one of the Investors, the nine companions of the Prophet of Consumerism.;;;;;;;;;;;;;x
mirza;Heiress of the Prophet;;;;;;;;;;;;;;;;;x
mirza_desc;This character is matrilineally descended from the founder of Consumerism.;;;;;;;;;;;;;x
COMMISSIONER;Commissioner;;;;;;;;;;;;;x
FYLKIR;Fylkir;Fylkir;Fylkir;;Fylkir;;;;;;;;;x
title_keeper_of_equipages_desc;The Keeper of Equipages is responsible for maintaining the ruler's stable and keeping the roads clear for official business.;;;;;;;;;;;;;x
title_libationer;Libationer;;;;;;;;;;;;;x
title_libationer_desc;The Libationer is an essential part of court protocol, responsible for maintaining the royal vineyards, keeping the palace's wine cellar well stocked, and serving distinguished guests at the court.;;;;;;;;;;;;;x

gov_bureaucratic;Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_elec_bureaucratic;Elective Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_hered_bureaucratic;Hereditary Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_celestial_empire;Celestial Empire;;;;;;;;;;;;;x
gov_figurehead_empire;Imperial Figurehead;;;;;;;;;;;;;x
gov_colonial_jap;Colonial Prefecture;;;;;;;;;;;;;x
gov_colonial_rus;Colonial Oblast;;;;;;;;;;;;;x
gov_americanist_constitutional;Constitutional [PrimaryTitle.GetTier];;;;;;;;;;;;;x
