#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
EVTOPTA_TOG_705;Let us drink together!;Buvons ensemble !;Lasst uns zusammen trinken!;;¡Bebamos juntos!;;;;;;;;;x
EVTDESC_TOG_706;With the bonfires still lighting up the woods outside in the warm summer night, you gather together with your liege and the rest of [From.GetHerHis] vassals for the great feast [From.GetSheHe] has prepared!;Par cette chaude nuit d'été, près des feux de joie qui éclairent les bois, votre seigneur, le reste de ses vassaux et vous êtes réunis pour savourer le grand banquet préparé par ses serviteurs !;Während die Freudenfeuer noch noch immer die Wälder in der warmen Sommernacht erleuchten, versammelt Ihr Euch mit Eurem Lehnsherrn und den anderen [From.GetHerHis] Vasallen für das große Festmahl, das [From.GetSheHe] vorbereitet hat!;;¡Con las hogueras iluminando el bosque en la cálida noche de verano, te reúnes junto con tu señor y el resto de [From.GetHerHis] vasallos para la gran fiesta que [From.GetSheHe] ha preparado!;;;;;;;;;x
EVTDESC_TOG_707;The bonfires have finished burning for this summer, and the feast has come to an end. Your vassals are returning home, but most seem to agree that the Ukon juhla festival was well worth the trip.;Les feux de joie finissent tranquillement de se consumer pour cet été et le banquet tire à sa fin. Vos vassaux reprennent le chemin du retour et la plupart s'accordent pour dire que le festival d'Ukko Ylijumala valait le déplacement.;Die Freudenfeuer sind für diesen Sommer erloschen und das Fest hat ein Ende gefunden. Eure Vasallen kehren nach Hause zurück, doch die meisten sind der Ansicht, dass das Ukon Juhla Fest die Reise wert war.;;Las hogueras han terminado de quemarse por este verano, y la fiesta ha llegado a su fin. Tus vasallos están regresando a casa, pero la mayoría parecen estar de acuerdo con que el festival Ukon Juhla valió la pena.;;;;;;;;;x
EVTOPTA_TOG_707;Until next time!;À la prochaine fois !;Bis zum nächsten Mal!;;¡Hasta la próxima!;;;;;;;;;x
EVTDESC_TOG_708;The bonfires have finished burning for this summer, and the feast has come to an end. You and the other vassals are returning home, but you all agree that the Ukon juhla festival was well worth the trip.;Les feux de joie finissent tranquillement de se consumer pour cet été et le banquet tire à sa fin. Les autres vassaux et vous reprenez le chemin du retour et vous vous accordez tous pour dire que le festival d'Ukko Ylijumala en valait le déplacement.;Die Freudenfeuer sind für diesen Sommer erloschen und das Fest hat ein Ende gefunden. Ihr und die anderen Vasallen kehren nach Hause zurück, doch alle sind der Ansicht, dass das Ukon Juhla Fest die Reise wert war.;;Las hogueras han terminado de quemarse por este verano, y la fiesta ha llegado a su fin. Tú y los otros vasallos estáis regresando a casa, pero todos estáis de acuerdo con que el festival Ukon Juhla valió la pena.;;;;;;;;;x
hold_uzgavenes;Hold Užgavenes Festival;Organiser le festival de l'Užgavenes;Užgavenes Fest veranstalten;;Celebrar el Festival Užgavenes;;;;;;;;;x
hold_uzgavenes_desc;The Užgavenes festival takes place in spring to celebrate the end of winter and the coming of summer.;Le festival de l'Užgavenes se tient au printemps pour célébrer la fin de l'hiver et la venue de l'été.;Das Užgavenes Fest findet im Frühling statt, um das Ende des Winters und das Kommen des Sommers zu feiern.;;El festival Užgavenes se celebra en primavera para celebrar el fin del invierno y la llegada del verano.;;;;;;;;;x
prepare_uzgavenes;You begin preparations for the Užgavenes festival.;Vous commencez les préparatifs pour le festival de l'Užgavenes.;Ihr beginnt die Vorbereitungen für das Užgavenes Fest.;;Empiezas las preparaciones para el festival Užgavenes.;;;;;;;;;x
EVTDESC_TOG_750;Invitations have gone out to your vassals asking them to join you in this spring's Užgavenes festival. You have decided to make the festival this year a special one, remembered by both spirits and men for many years to come.;Les invitations à venir vous joindre pour célébrer le festival de l'Užgavenes ont été envoyées à vos vassaux. Vous avez décidé de célébrer ce festival en grand, afin que que les esprits et les hommes s'en souviennent pour plusieurs années.;Zum Užgavenes Fest wurden an Eure Vasallen Einladungen verschickt. Ihr habt beschlossen, das diesjährige Fest zu etwas Besonderem zu machen, an das sich Götter und Menschen noch viele Jahre erinnern werden.;;Las invitaciones para tus vasallos han salido, pidiéndoles que se unan a la fiesta Užgavenes de esta primavera. Has decidido que el festival de este año sea especial, recordado por espíritus y hombres durante muchos años.;;;;;;;;;x
EVTTOOLTIP_TOG_751;Invitation to the Užgavenes festival is sent.;L'invitation pour le festival de l'Užgavenes  est envoyée.;Einladung zum Užgavenes Fest wurde verschickt. ;;La invitación para la fiesta de Užgavenes ha sido enviada.;;;;;;;;;x
EVTDESC_TOG_751;[From.GetTitledFirstName], your liege, has invited you to join [From.GetHerHim] for this spring's Užgavenes festival. There you will celebrate the coming of summer and the defeat of Lašininis, the winter spirit, at the hands of Kanapinis, the spirit of spring.;[From.GetTitledFirstName], votre seigneur, vous a invité(e) à son festival de l'Užgavenes. Vous y célébrerez la venue de l'été et la victoire de Kanapinis, l'esprit du printemps, sur Lašininis, l'esprit de l'hiver.;[From.GetTitledFirstName], Euer Lehnsherr, hat Euch zum diesjährigen Užgavenes Fest eingeladen. Ihr werdet das Kommen des Sommers und die Niederlage von Lašininis, dem Wintergeist, durch die Hand Kanapinis, dem Geist des Frühlings, feiern.;;[From.GetTitledFirstName], tu señor, te ha invitado a unirte a [From.GetHerHim] para la fiesta de primavera de Užgavenes. Allí celebrarás la llegada del verano y la derrota de Lašininis , el espíritu del invierno, en manos de Kanapinis , el espíritu de la primavera.;;;;;;;;;x
EVTDESC_TOG_752;[From.GetTitledFirstName] has declined your invitation to attend the Užgavenes festival! Apparently [From.GetSheHe] has no faith in Lašininis, Kanapinis and the other spirits, and instead follows the strange rituals of some other religion that is foreign to our ways.;[From.GetTitledFirstName] a décliné votre invitation à votre festival de l'Užgavenes ! [From.GetSheHe] ne croit apparemment pas en Lašininis, Kanapinis ou les autres esprits, et préfère suivre de bizarres rituels religieux qui vous sont étrangers.;[From.GetTitledFirstName] hat Eure Einladung zum Užgavenes Fest ausgeschlagen! Offenbar hat [From.GetSheHe] kein Vertrauen in Lašininis, Kanapinis und die anderen Geister und folgt stattdessen den seltsamen Ritualen fremder Religionen.;;¡[From.GetTitledFirstName] ha declinado tu invitación para asistir al festival Užgavenes! Al parecer [From.GetSheHe] no tiene fe en Lašininis, Kanapinis y los otros espíritus, y en su lugar sigue los extraños rituales de otra religión ajena a la nuestra.;;;;;;;;;x
EVTDESC_TOG_753;Your vassals have arrived and the time of the Užgavenes festival is upon us. A large effigy representing winter is burnt, and a symbolic fight is staged between Lašininis, the winter spirit, and Kanapinis, the spirit personifying spring. To everyone's delight, Kanapinis emerges victorious – as always.;Vos vassaux sont arrivés et le jour est venu de célébrer le festival de l'Užgavenes. Une énorme effigie représentant l'hiver est brûlée et une bataille symbolique entre Lašininis, l'esprit de l'hiver, et Kanapinis, l'esprit personnifiant le printemps, est mise en scène. Pour le plus grand bonheur de tous, Kanapinis en sort victorieux, comme toujours.;Eure Vasallen sind angekommen und die Zeit des Užgavenes Festes ist nahe. Ein großes Bildnis, das den Winter darstellt, wird verbrannt und ein symbolischer Kampf zwischen Lašininis, dem Wintergeist, und Kanapinis, dem Geist des Frühlings, findet statt. Zur Freude aller siegt - wie immer - Kanapinis.;;Tus vasallos han llegado y es el momento del festival Užgavenes. Se quema una gran efigie que representa el invierno, y se celebra una lucha simbólica entre Lašininis, el espíritu del invierno, y Kanapinis, el espíritu que personifica la primavera. Para el deleite de todos, Kanapinis sale victorioso, como siempre.;;;;;;;;;x
EVTOPTA_TOG_753;Take that, Lašininis!;Prends ça, Lašininis !;Nimm das, Lašininis!;;¡Toma eso, Lašininis!;;;;;;;;;x
EVTDESC_TOG_754;At last, the time of the Užgavenes festival is upon us. A large effigy representing winter is burnt, and a symbolic fight is staged between Lašininis, the winter spirit, and Kanapinis, the spirit personifying spring. To everyone's delight, Kanapinis emerges victorious – as always.;Le jour est enfin venu de célébrer le festival de l'Užgavenes. Une énorme effigie représentant l'hiver est brûlée et une bataille symbolique entre Lašininis, l'esprit de l'hiver, et Kanapinis, l'esprit personnifiant le printemps, est mise en scène. Pour le plus grand bonheur de tous, Kanapinis en sort victorieux, comme toujours.;Endlich ist die Zeit des Užgavenes Festes nahe. Ein großes Bildnis, das den Winter darstellt, wird verbrannt und ein symbolischer Kampf zwischen Lašininis, dem Wintergeist, und Kanapinis, dem Geist des Frühlings, findet statt. Zur Freude aller siegt - wie immer - Kanapinis.;;Por fin, ha llegado el momento del festival Užgavenes. Se quema una gran efigie que representa el invierno, y se celebra una lucha simbólica entre Lašininis, el espíritu del invierno, y Kanapinis, el espíritu que personifica la primavera. Para el deleite de todos, Kanapinis sale victorioso, como siempre.;;;;;;;;;x
EVTDESC_TOG_755;As the winter effigy continues to burn outside, hastening the coming of summer, you and your vassals gather for the great feast your servants have prepared!;Alors que l'effigie de l'hiver se consume à l'extérieur, pressant l'arrivée de l'été, vos vassaux et vous êtes réunis pour savourer le grand banquet préparé par vos serviteurs.;Während das Winterabbild draußen verbrennt und dadurch das Kommen des Sommers beschleunigt, versammeln sich Eure Vasallen und Ihr zum großen Festmahl, das Eure Diener vorbereitet haben.;;¡Mientras la efigie del invierno continúa ardiendo fuera, acelerando la llegada del verano, tú y tus vasallos os reunís para la gran fiesta que han preparado tus sirvientes!;;;;;;;;;x
EVTDESC_TOG_756;As the winter effigy continues to burn outside, hastening the coming of summer, you gather together with your liege and the rest of [From.GetHerHis] vassals for the great feast [From.GetSheHe] has prepared!;Alors que l'effigie de l'hiver se consume à l'extérieur, pressant l'arrivée de l'été, votre seigneur, le reste de ses vassaux et vous êtes réunis pour savourer le grand banquet préparé par ses serviteurs.;Während das Winterabbild draußen verbrennt und dadurch das Kommen des Sommers beschleunigt, versammelt Ihr Euch mit Eurem Lehnsherr und anderen [From.GetHerHis] Vasallen zum großen Festmahl, das [From.GetSheHe] vorbereitet hat!;;¡Mientras la efigie del invierno continúa ardiendo fuera, acelerando la llegada del verano, tú te reúnes con tu señor y el resto de [From.GetHerHis] vasallos para la gran fiesta que [From.GetSheHe] ha preparado!;;;;;;;;;x
EVTDESC_TOG_757;The effigy has finished burning, the spirit of Lašininis has been defeated, and the feast has come to an end. Your vassals are returning home, but most seem to agree that the Užgavenes festival was well worth the trip.;L'effigie a fini de se consumer, l'esprit de Lašininis a été défait et le banquet tire à sa fin. Vos vassaux reprennent le chemin du retour et la plupart s'accordent pour dire que le festival de l'Užgavenes en valait le céplacement;Das Bildnis ist niedergebrannt, der Geist von Lašininis wurde besiegt und das Fest ist zu Ende. Eure Vasallen kehren nach Hause zurück, doch die meisten sind der Ansicht, dass das Užgavenes Fest die Reise wert war. ;;Se ha quemado la efigie, el espíritu de Lašininis ha sido derrotado, y la fiesta ha llegado a su fin. Tus vasallos están regresando a casa, pero la mayoría parecen estar de acuerdo con que el festival Užgavenes valió la pena.;;;;;;;;;x
EVTDESC_TOG_758;The effigy has finished burning, the spirit of Lašininis has been defeated, and the feast has come to an end. You and the other vassals are returning home, but you all agree that the Užgavenes festival was well worth the trip.;L'effigie a fini de se consumer, l'esprit de Lašininis a été défait et le banquet tire à sa fin. Les autres vassaux et vous reprenez le chemin du retour et vous vous accordez tous pour dire que le festival de l'Užgavenes en valait le déplacement;Das Bildnis ist niedergebrannt, der Geist von Lašininis wurde besiegt und das Fest ist zu Ende. Du und die anderen Vasallen kehren nach Hause zurück, doch alle sind der Ansicht, dass das Užgavenes Fest die Reise wert war. ;;Se ha quemado la efigie, el espíritu de Lašininis ha sido derrotado, y la fiesta ha llegado a su fin. Tú y los otros vasallos estáis regresando a casa, pero todos estáis de acuerdo con que el festival Užgavenes valió la pena.;;;;;;;;;x
opinion_refused_blot;Refused to Give Offering for Blot;Refus de donner une offrande au blót;hat sich geweigert, ein Opfer für Blót darzubringen;;Se negó a dar Ofrenda para la Mancha;;;;;;;;;x
opinion_refused_ukon_juhla;Refused to attend Ukon Juhla;Refus de participer au festival d'Ukko Ylijumala;Hat sich geweigert, Ukon Juhla zu besuchen;;Se negó a asistir a Ukon Juhla;;;;;;;;;x
opinion_refused_uzgavenes;Refused to attend Užgavenes;Refus de participer au festival de l'Užgavenes;hat sich geweigert, Užgavenes zu besuchen;;Se negó a asistir a Užgavenes;;;;;;;;;x
convert_to_swedish;Embrace Swedish Culture;Adopter la culture suédoise;Nehmt die schwedische Kultur an;;Adoptar la Cultura Sueca;;;;;;;;;x
convert_to_swedish_desc;Our brethren in Norway and Denmark are adopting foreign customs and speak with ever thicker accents. Perhaps it is time to develop our own distinct culture...;Nos frères de Norvège et du Danemark ont adopté des coutumes étrangères et parlent avec un accent des plus prononcés. Il est peut-être temps de développer notre propre culture...;Unsere Brüder in Norwegen und Dänemark nehmen ausländische Gebräuche an und sprechen mit immer fremderem Akzent. Vielleicht ist es an der Zeit, unsere eigene Kultur zu entwickeln…;;Nuestros hermanos en Noruega y Dinamarca están adoptando costumbres extrañas y hablan con acento cada vez más fuerte. Tal vez es el momento de desarrollar nuestra propia cultura...;;;;;;;;;x
convert_to_norwegian;Embrace Norwegian Culture;Adopter la culture norvégienne;Nehmt die norwegische Kultur an;;Adoptar la Cultura Noruega;;;;;;;;;x
convert_to_norwegian_desc;Our brethren in Sweden and Denmark are adopting foreign customs and speak with ever thicker accents. Perhaps it is time to develop our own distinct culture...;Nos frères de Suède et du Danemark ont adopté des coutumes étrangères et parlent avec un accent des plus prononcés. Il est peut-être temps de développer notre propre culture...;Unsere Brüder in Dänemark und Schweden nehmen ausländische Gebräuche an und sprechen mit immer fremderem Akzent. Vielleicht ist es an der Zeit, unsere eigene Kultur zu entwickeln…;;Nuestros hermanos en Suecia y Dinamarca están adoptando costumbres extrañas y hablan con acento cada vez más fuerte. Tal vez es el momento de desarrollar nuestra propia cultura...;;;;;;;;;x
convert_to_danish;Embrace Danish Culture;Adopter la culture danoise;Nehmt die dänische Kultur an;;Adoptar la Cultura Danesa;;;;;;;;;x
convert_to_danish_desc;Our brethren in Norway and Sweden are adopting foreign customs and speak with ever thicker accents. Perhaps it is time to develop our own distinct culture...;Nos frères de Norvège et de Suède ont adopté des coutumes étrangères et parlent avec un accent des plus prononcés. Il est peut-être temps de développer notre propre culture...;Unsere Brüder in Norwegen und Schweden nehmen ausländische Gebräuche an und sprechen mit immer fremderem Akzent. Vielleicht ist es an der Zeit, unsere eigene Kultur zu entwickeln…;;Nuestros hermanos en Noruega y Suecia están adoptando costumbres extrañas y hablan con acento cada vez más fuerte. Tal vez es el momento de desarrollar nuestra propia cultura...;;;;;;;;;x
convert_to_norman;Embrace Norman Culture;Adopter la culture normande;Nehmt normannische Kultur an;;Adoptar la Cultura Normanda;;;;;;;;;x
convert_to_norman_desc;The ancestral tongue is spoken by ever fewer of our people, yet the old ways are not forgotten. We are something new - they call us 'Normans'.;Bien que moins de représentants de notre peuple parlent notre langue ancestrale, les anciennes coutumes ne sont point oubliées. Nous sommes un nouveau peuple, on nous appelle les 'Normands'.;Die Zunge unserer Vorväter wird von immer weniger Menschen gesprochen, doch die alten Wege sind noch nicht vergessen. Wir sind etwas Neues - sie nennen uns 'Normannen'.;;La lengua ancestral cada vez es menos hablada por los nuestros, sin embargo, las viejas costumbres no se olvidan. Somos algo nuevo, nos llaman “Normandos”.;;;;;;;;;x
EVTDESC_TOG_2000;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Norse culture. They have begun to refer to themselves as Swedish.;Le peuple de [Root.GetName] a développé sa langue et ses coutumes à un point tel qu'il est maintenant considéré comme une branche distincte de la culture nordique. Ses gens ont commencé à se définir en tant que Suédois.;Die Menschen von [Root.GetName] haben ihre Kultur und Sprache soweit entwickelt, dass sie nun als eigener Zweig der nordischen Kultur betrachtet werden können. Sie haben begonnen, sich selbst als Schweden zu bezeichnen.;;Los habitantes de [Root.GetName] han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una rama distinta de la cultura Nórdica. Han comenzado a referirse a sí mismos como Suecos.;;;;;;;;;x
EVTOPTA_TOG_2000;What will they think of next, I wonder.;Je me demande quelle sera leur prochaine lubie.;Ich frage mich, was sie sich wohl als Nächstes überlegen werden.;;Me pregunto qué será lo siguiente.;;;;;;;;;x
EVTOPTB_TOG_2000;Welcome into the fold, my Swedish brothers and sisters.;Bienvenue au bercail, mes frères et sœurs suédois.;Willkommen im Schoß der Familie, meine schwedischen Brüder und Schwestern.;;Bienvenidos al redil, mis hermanos y hermanas Suecos.;;;;;;;;;x
EVTDESC_TOG_2001;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Norse culture. They have begun to refer to themselves as Norwegian.;Le peuple de [Root.GetName] a développé sa langue et ses coutumes à un point tel qu'il est maintenant considéré comme une branche distincte de la culture nordique. Ses gens ont commencé à se définir en tant que Norvégiens.;Die Menschen von [Root.GetName] haben ihre Kultur und Sprache soweit entwickelt, dass sie nun als eigener Zweig der nordischen Kultur betrachtet werden können. Sie haben begonnen, sich selbst als Norweger zu bezeichnen.;;Los habitantes de [Root.GetName] han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una rama distinta de la cultura Nórdica. Han comenzado a referirse a sí mismos como Noruegos.;;;;;;;;;x
EVTOPTA_TOG_2001;What will they think of next, I wonder.;Je me demande quelle sera leur prochaine lubie.;Ich frage mich, was sie sich wohl als Nächstes überlegen werden.;;Me pregunto qué será lo siguiente.;;;;;;;;;x
EVTOPTB_TOG_2001;Welcome into the fold, my Norwegian brothers and sisters.;Bienvenue au bercail, mes frères et sœurs norvégiens.;Willkommen im Schoß der Familie, meine norwegischen Brüder und Schwestern.;;Bienvenidos al redil, mis hermanos y hermanas Noruegos.;;;;;;;;;x
EVTDESC_TOG_2002;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Norse culture. They have begun to refer to themselves as Danish.;Le peuple de [Root.GetName] a développé sa langue et ses coutumes à un point tel qu'il est maintenant considéré comme une branche distincte de la culture nordique. Ses gens ont commencé à se définir en tant que Danois.;Die Menschen von [Root.GetName] haben ihre Kultur und Sprache soweit entwickelt, dass sie nun als eigener Zweig der nordischen Kultur betrachtet werden können. Sie haben begonnen, sich selbst als Dänen zu bezeichnen.;;Los habitantes de [Root.GetName] han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una rama distinta de la cultura Nórdica. Han comenzado a referirse a sí mismos como Daneses.;;;;;;;;;x
EVTOPTA_TOG_2002;What will they think of next, I wonder.;Je me demande quelle sera leur prochaine lubie.;Ich frage mich, was sie sich wohl als Nächstes überlegen werden.;;Me pregunto qué será lo siguiente.;;;;;;;;;x
EVTOPTB_TOG_2002;Welcome into the fold, my Danish brothers and sisters.;Bienvenue au bercail, mes frères et sœurs danois.;Willkommen im Schoß der Familie, meine dänischen Brüder und Schwestern.;;Bienvenidos al redil, mis hermanos y hermanas Daneses.;;;;;;;;;x
EVTDESC_TOG_2003;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Norse culture. They have begun to refer to themselves as Norman.;Le peuple de [Root.GetName] a développé sa langue et ses coutumes à un point tel qu'il est maintenant considéré comme une branche distincte de la culture nordique. Ses gens ont commencé à se définir en tant que Normands.;Die Menschen von [Root.GetName] haben ihre Kultur und Sprache soweit entwickelt, dass sie nun als eigener Zweig der nordischen Kultur betrachtet werden können. Sie haben begonnen, sich selbst als Normannen zu bezeichnen.;;Los habitantes de [Root.GetName] han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una rama distinta de la cultura Nórdica. Han comenzado a referirse a sí mismos como Normandos.;;;;;;;;;x
EVTOPTA_TOG_2003;What will they think of next, I wonder.;Je me demande quelle sera leur prochaine lubie.;Ich frage mich, was sie sich wohl als Nächstes überlegen werden.;;Me pregunto qué será lo siguiente.;;;;;;;;;x
EVTOPTB_TOG_2003;Welcome into the fold, my Norman brothers and sisters.;Bienvenue au bercail, mes frères et sœurs normands.;Willkommen im Schoß der Familie, meine normannischen Brüder und Schwestern.;;Bienvenidos al redil, mis hermanos y hermanas Normandos.;;;;;;;;;x
berserker;Berserker;Berserk;Berserker;;Enloquecido;;;;;;;;;x
berserker_desc;This character works himself into a mad frenzy during battle, charging fearlessly at the enemy.;Ce personnage entre dans une frénésie démente lorsqu'il se bat, chargeant l'ennemi sans aucune peur. ;Dieser Charakter kann sich in ein irren Kampfrausch versetzen, um furchtlos auf jeden Feind loszugehen.;;Este personaje entra en furia durante la batalla, cargando sin miedo al enemigo.;;;;;;;;;x
opinion_went_berserk;Went Berserk;Devenu Berserk;Verfiel in einen Kampfrausch;;Se volvió loco;;;;;;;;;x
EVTDESC_TOG_3000;As the enemy draws near during the battle, an uncontrollable rage begins to swell within you. You furiously bite down on the edges of your shield in an attempt to devour it. Trembling with anger, you then raise your great axe and charge howling into the enemy ranks. Many of the cowards attempt to flee at the mere sight of you, but your axe has no mercy to spare for them.;Alors que l'ennemi s'approche durant la bataille, vous êtes pris(e) d'une rage incontrôlable. Vous mordez furieusement les coins de votre bouclier, tentant de le dévorer. Vibrant de colère, vous levez alors votre hache en hurlant et chargez vers les rangs ennemis. Rien qu'en vous voyant, bon nombre de ces lâches essaient de fuir mais votre hache est sans merci pour eux.;Als der Feind in der Schlacht herankommt, beginnt unkontrollierte Rage in Euch heranzuwachsen. Blindwütig beißt Ihr auf die Kanten Eures Schildes im Versuch, sie zu unterdrücken. Zitternd vor Wut erhebt Ihr  schließlich Eure Langaxt und stürmt heulend in die feindlichen Linien. Viele der Feiglinge fliehen bei Eurem bloßen Anblick, doch Eure Axt kennt keine Gnade für sie. ;;A medida que el enemigo se acerca durante la batalla, una rabia incontrolable comienza a apoderarse de ti. Empiezas a morder furiosamente los bordes de tu escudo con la intención de devorarlo. Temblando de ira, levantas tu gran hacha y cargas aullando contra las filas enemigas. Muchos de los cobardes tratan de huir sólo con verte, pero tu hacha no tiene piedad.;;;;;;;;;x
EVTOPTA_TOG_3000;Must... kill... more...;Dois... tuer... plus...;Muss… mehr… töten…;;Tengo… que matar… más…;;;;;;;;;x
EVTDESC_TOG_3001;Consumed by bloodlust and shaking with berserker rage, you cleave the skull of yet another foe with your axe. That was a worthy opponent, and only when you turn to seek more fodder for your axe do you notice the large spear impaling your thigh.;Une soif de sang vous emporte et, vibrant de la rage du berserk, vous fendez le crâne d'un autre adversaire avec votre hache. C'était un adversaire de taille. Ce n'est que lorsque vous vous retournez à la recherche d'autres ennemis à donner à votre hache que vous remarquez une grande lance qui traverse votre cuisse.;Getrieben vom Blutrausch und der Wut des Berserkers spaltet Ihr den Schädel eines weiteren Feindes mit Eurer Axt. Das war ein würdiger Gegner und erst als Ihr mehr Futter für die Axt sucht, bemerkt Ihr den langen Speer in Eurem Schenkel.;;Consumido por la sed de sangre y temblando de furia enloquecida, rompes el cráneo de otro enemigo con tu hacha. Ese era un digno oponente, y sólo cuando te giras para buscar más pasto para tu hacha te das cuenta de la gran lanza clavada en tu muslo.;;;;;;;;;x
EVTOPTA_TOG_3001;Only a flesh wound...;Ce n'est qu'une blessure légère...;Nur eine Fleischwunde…;;Sólo una herida fresca…;;;;;;;;;x
EVTDESC_TOG_3002;Consumed by bloodlust and shaking with berserker rage, you cleave the skull of yet another foe with your axe. That was a worthy opponent, and only when you turn to seek more fodder for your axe do you notice the long arrow impaling your thigh.;Une soif de sang vous emporte et, vibrant de la rage du berserk, vous fendez le crâne d'un autre adversaire avec votre hache. C'était un adversaire de taille. Ce n'est que lorsque vous vous retournez à la recherche d'autres ennemis donner à votre hache que vous remarquez une longue flèche qui traverse votre cuisse.;Getrieben vom Blutrausch und der Wut des Berserkers spaltet Ihr den Schädel eines weiteren Feindes mit Eurer Axt. Ein würdiger Gegner war er und erst als Ihr mehr Futter für die Axt sucht, bemerkt Ihr den langen Speer in Eurem Schenkel.;;Consumido por la sed de sangre y temblando de furia enloquecida, rompes el cráneo de otro enemigo con tu hacha. Ese era un digno oponente, y sólo cuando te giras para buscar más pasto para tu hacha te das cuenta de la gran flecha clavada en tu muslo.;;;;;;;;;x
EVTDESC_TOG_3003;Your berserker rage has left you isolated and surrounded, and as you swing your axe at the nearest foe, an arrow burrows into your shoulder and two more dig into your chest. Throwing your shield aside, you wield your axe two-handed and cleave yet another skull before falling to your knees. Moments later a dozen enemies hurl themselves at you like a pack of rabid dogs.;Votre rage de berserk vous a laissé isolé(e) et encerclé(e). Alors que vous balancez votre hache sur l'adversaire le plus proche, une flèche s'enfonce dans votre épaule et deux autres se plantent dans votre thorax. Vous vous débarrassez de votre bouclier et empoignez votre hache des deux mains afin de fendre un autre crâne avant de tomber à genoux. Quelques instants plus tard, des dizaines d'ennemis se jettent sur vous comme des chiens enragés.;Getrieben von Eurer Berserkerwut seid Ihr nun getrennt von den anderen und umzingelt. Als Ihr Eure Axt in den nächsten Gegner versenkt, bohrt sich ein Pfeil in Eure Schulter und zwei weitere in Eure Brust. Ihr werft Euren Schild beiseite und schwingt die Axt beidhändig, einen weiteren Schädel spaltend, bevor Ihr auf die Knie fallt. Augenblicke später fällt ein Dutzend Feinde, einem Rudel tollwütiger Hunde gleich, über Euch her.;;Tu furia enloquecida te ha dejado aislado y rodeado, y mientras mueves el hacha contra el enemigo más cercano, una flecha se hunde en tu hombro y dos más se te clavan en el pecho. Lanzas el escudo a un lado, empuñas tu hacha con las dos manos y rompes otro cráneo antes de caer de rodillas. Momentos después, una docena de enemigos se lanzan contra ti como una jauría de perros rabiosos.;;;;;;;;;x
EVTOPTA_TOG_3003;It is a good day to die...;C'est un beau jour pour mourir...;Ein guter Tag zum Sterben…;;Es un buen día para morir…;;;;;;;;;x
EVTDESC_TOG_3004;Your vision turns red with bloodlust and you charge ahead without regard for your safety. As your nearest companions hurry to keep up, you surrender to your berserker rage and your axe cuts a wide swath in the enemy ranks. When the dust settles, they find you standing over half a dozen slain foes.;Une soif de sang vous emporte, vous voyez rouge et vous chargez droit devant vous sans penser à votre sécurité. Tandis que vos compagnons se pressent de vous suivre, vous vous abandonnez à votre rage de berserk et votre hache décime les rangs enemis. Lorsque la poussière retombe, ils vous retrouvent debout au-dessus d'une demi-douzaine d'adversaires abattus.;Euer Blick färbt sich rot vom Blutrausch und Ihr stürmt voran, ohne auf Eure Sicherheit zu achten. Als sich Eure am nächsten stehenden Gefährten beeilen, mit Euch mitzuhalten, ergebt Ihr Euch ganz dem Berserkerrausch und Eure Axt schlägt weite Löcher in die Linie der Feinde. Als sich der Staub legt, findet man euch über einem halben Dutzend erschlagener Feinde stehend.;;Tu visión se vuelve roja con sed de sangre y atacas hacia adelante sin tener en cuenta tu seguridad. A medida que tus compañeros más cercanos se apresuran a seguirte, te entregas a tu furia enloquecida y tu hacha hace una amplia brecha en las filas enemigas. Cuando el polvo se asienta, te encuentran de pie junto a media docena de enemigos muertos.;;;;;;;;;x
EVTOPTA_TOG_3004;*guttural howl*;*hurlement guttural*;*gutturales Heulen*;;* aullido gutural *;;;;;;;;;x
EVTDESC_TOG_3005;Despite your best efforts, you have thus far been cheated of a glorious death in battle. Sadly, you no longer have the endurance or constitution necessary to sustain your berserker rage. Perhaps such things are best left for the youth...;Malgré tous vos efforts, vous n'avez pas jusqu'ici trouvé une glorieuse mort au combat. Malheureusement, vous n'avez plus l'endurance ou la constitution nécessaire pour encaisser votre rage de berserk. Il vaut probablement mieux laisser ce genre de choses aux plus jeunes...;Trotz Eurer Bemühungen wurdet Ihr bislang um einen Heldentot in der Schlacht betrogen. Leider seid Ihr nicht länger in der Verfassung, die Berserkerwut aufrechtzuerhalten. Vielleicht sollte man solche Dinge der Jugend überlassen…;;A pesar de tus mejores esfuerzos, no has conseguido una muerte gloriosa en la batalla. Por desgracia, ya no tienes la resistencia o la constitución necesaria para sostener tu furia enloquecida. Tal vez este tipo de cosas es mejor dejarlas para los jóvenes...;;;;;;;;;x
EVTOPTA_TOG_3005;Perhaps indeed.;En effet.;Ja, vielleicht…;;Posiblemente.;;;;;;;;;x
